ID,Title_ru,SubTitle_ru,CodeFlag,Value,MeaningParameterDescription_ru,Note_ru,noteIDs,UnitComments_ru,Status,translated_by
grib2/4/1/3/2,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,2,,Свойства облаков,,,,Operational,Original
grib2/4/1/3/3,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,3,,"Условия, связанные с правилами полетов",,,,Operational,Original
grib2/4/1/3/4,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,4,,Вулканический пепел,,,,Operational,Original
grib2/4/1/3/5,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,5,,Температура поверхности моря,,,,Operational,Original
grib2/4/1/3/6,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,6,,Солнечная радиация,,,,Operational,Original
grib2/4/1/3/7-191,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,7-191,,Зарезервированы,,,,Operational,Original
grib2/4/1/3/192-254,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,192-254,,Зарезервированы для местного использования,,,,Operational,Original
grib2/4/1/3/255,Категории параметров по дисциплинам продукции,Дисциплина продукции 3 — Космическая продукция,255,,Отсутствующее,,,,Operational,Original
grib2/4/1/10/0,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,0,,Волнение,,,,Operational,Original
grib2/4/1/10/1,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,1,,Течения,,,,Operational,Original
grib2/4/1/10/2,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,2,,Лед,,,,Operational,Original
grib2/4/1/10/3,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,3,,Поверхностные свойства,,,,Operational,Original
grib2/4/1/10/4,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,4,,Подповерхностные свойства,,,,Operational,Original
grib2/4/1/10/5-190,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,5-190,,Зарезервированы,,,,Operational,Original
grib2/4/1/10/191,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,191,,Разное,,,,Operational,Original
grib2/4/1/10/192-254,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,192-254,,Зарезервированы для местного использования,,,,Operational,Original
grib2/4/1/10/255,Категории параметров по дисциплинам продукции,Дисциплина продукции 10 — Океанографическая продукция,255,,Отсутствующее,,,,Operational,Original
