ID,Title_ru,SubTitle_ru,CodeFlag,Value,MeaningParameterDescription_ru,Note_ru,noteIDs,UnitComments_ru,Status,translated_by
grib2/4/2/10/0/38,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",38,,Скорректированная высота волны по высотомеру,,,м,Operational,PDF
grib2/4/2/10/0/39,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",39,,Относительная поправка для диапазона высотомера,,,-,Operational,PDF
grib2/4/2/10/0/40,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",40,,Скорость нейтрального ветра на высоте 10 м над волнами,,,м ⋅ с-1,Operational,PDF
grib2/4/2/10/0/41,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",41,,Направление ветра на высоте 10 м над волнами,,,°,Operational,PDF
grib2/4/2/10/0/42,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",42,,Спектр энергии волны,,,м2 ⋅ с ⋅ рад-1,Operational,PDF
grib2/4/2/10/0/43,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",43,,Эксцесс уровня поверхности моря вследствие волн,,,-,Operational,PDF
grib2/4/2/10/0/44,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",44,,Индекс Бенджамина-Фейра,,,-,Operational,PDF
grib2/4/2/10/0/45,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",45,,Спектральный коэффициент пиковости,,,с-1,Operational,PDF
grib2/4/2/10/0/46,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",46,,Пиковое направление волн,,,°,Operational,PDF
grib2/4/2/10/0/47,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",47,,Высота значительной волны первого участка зыби,,,м,Operational,PDF
grib2/4/2/10/0/48,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",48,,Высота значительной волны второго участка зыби,,,м,Operational,PDF
grib2/4/2/10/0/49,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",49,,Высота значительной волны третьего участка зыби,,,м,Operational,PDF
grib2/4/2/10/0/50,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",50,,Средний период волнения первого участка зыби,,,с,Operational,PDF
grib2/4/2/10/0/51,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",51,,Средний период волнения второго участка зыби,,,с,Operational,PDF
grib2/4/2/10/0/52,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",52,,Средний период волнения третьего участка зыби,,,с,Operational,PDF
grib2/4/2/10/0/53,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",53,,Среднее направление волны первого участка зыби,,,°,Operational,PDF
grib2/4/2/10/0/54,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",54,,Среднее направление волны второго участка зыби,,,°,Operational,PDF
grib2/4/2/10/0/55,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",55,,Среднее направление волны третьего участка зыби,,,°,Operational,PDF
grib2/4/2/10/0/56,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",56,,Направляющая ширина волн первого участка зыби,,,-,Operational,PDF
grib2/4/2/10/0/57,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",57,,Направляющая ширина волн второго участка зыби,,,-,Operational,PDF
grib2/4/2/10/0/58,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",58,,Направляющая ширина волн третьего участка зыби,,,-,Operational,PDF
grib2/4/2/10/0/59,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",59,,Ширина частоты волн первого участка зыби,,,-,Operational,PDF
grib2/4/2/10/0/60,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",60,,Ширина частоты волн второго участка зыби,,,-,Operational,PDF
grib2/4/2/10/0/61,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",61,,Ширина частоты волн третьего участка зыби,,,-,Operational,PDF
grib2/4/2/10/0/62,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",62,,Ширина частоты волн,,,-,Operational,PDF
grib2/4/2/10/0/63,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",63,,Ширина частоты ветровых волн,,,-,Operational,PDF
grib2/4/2/10/0/64,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",64,,Ширина частоты волн общей зыби,,,-,Operational,PDF
grib2/4/2/10/0/65-191,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",65-191,,Зарезервированы,,,,Operational,PDF
grib2/4/2/10/0/192-254,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",192-254,,Зарезервированы для местного использования,,,,Operational,PDF
grib2/4/2/10/0/255,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 10 — Океанографическая продукция, категория параметра 0: волнение",255,,Отсутствующий,,,,Operational,PDF
