ID,Title_ru,SubTitle_ru,CodeFlag,Value,MeaningParameterDescription_ru,Note_ru,noteIDs,UnitComments_ru,Status,translated_by
grib2/4/2/0/1/11,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",11,,Высота снежного покрова,,,м,Operational,Original
grib2/4/2/0/1/12,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",12,,Водный эквивалент интенсивности осадков в виде снега,,1,кг ⋅ м-2 ⋅ с-1,Deprecated,Original
grib2/4/2/0/1/13,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",13,,Водный эквивалент накопленного снежного покрова,,2,кг ⋅ м-2,Deprecated,Original
grib2/4/2/0/1/14,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",14,,Конвективный снег,,2,кг ⋅ м-2,Deprecated,Original
grib2/4/2/0/1/15,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",15,,Крупномасштабный снег,,2,кг ⋅ м-2,Deprecated,Original
grib2/4/2/0/1/16,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",16,,Таяние снега,,16,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/17,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",17,,Возраст снега,,,сутки,Operational,Original
grib2/4/2/0/1/18,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",18,,Абсолютная влажность,,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/19,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",19,,Тип осадков,,,(Кодовая таблица 4.201),Operational,Original
grib2/4/2/0/1/20,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",20,,Интегрированная жидкая вода,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/21,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",21,,Конденсат,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/22,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",22,,Отношение смеси в облачной массе,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/23,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",23,,Отношение смеси льда и воды,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/24,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",24,,Отношение смеси для дождя,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/25,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",25,,Отношение смеси для снега,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/26,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",26,,Горизонтальная конвергенция влажности,,,кг ⋅ кг-1 ⋅ с-1,Operational,Original
grib2/4/2/0/1/27,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",27,,Максимальная относительная влажность,,1,%,Deprecated,Original
grib2/4/2/0/1/28,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",28,,Максимальная абсолютная влажность,,1,кг ⋅ м-3,Deprecated,Original
grib2/4/2/0/1/29,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",29,,Общая высота слоя выпавшего снега,,2,м,Deprecated,Original
grib2/4/2/0/1/30,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",30,,Категория осажденной воды,,,(Кодовая таблица 4.202),Operational,Original
grib2/4/2/0/1/31,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",31,,Град,,,м,Operational,Original
grib2/4/2/0/1/32,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",32,,Снежная крупа,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/33,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",33,,Дождь (есть/нет),,,(Кодовая таблица 4.222),Operational,Original
grib2/4/2/0/1/34,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",34,,Замерзающий дождь (есть/нет),,,(Кодовая таблица 4.222),Operational,Original
grib2/4/2/0/1/35,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",35,,Ледяная крупа (есть/нет),,,(Кодовая таблица 4.222),Operational,Original
grib2/4/2/0/1/36,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",36,,Снег (есть/нет),,,(Кодовая таблица 4.222),Operational,Original
grib2/4/2/0/1/37,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",37,,Интенсивность конвективных осадков,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/38,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",38,,Горизонтальная дивергенция влажности,,,кг ⋅ кг-1 ⋅ с-1,Operational,Original
grib2/4/2/0/1/39,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",39,,Процент твердых осадков,,,%,Operational,Original
grib2/4/2/0/1/40,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",40,,Потенциальные испарения,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/41,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",41,,Интенсивность потенциальных испарений,,91,Вт ⋅ м-2,Operational,Original
grib2/4/2/0/1/42,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",42,,Снежный покров,,,%,Operational,Original
grib2/4/2/0/1/43,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",43,,Доля дождевой воды от общего содержания воды в облаке,,,Пропорция,Operational,Original
grib2/4/2/0/1/44,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",44,,Коэффициент обзернения,,,Числ.,Operational,Original
grib2/4/2/0/1/45,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",45,,Интегральное содержание воды в столбе воздуха,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/46,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",46,,Интегральное содержание снега в столбе воздуха,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/47,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",47,,Крупномасштабные дождевые осадки (неконвективные),,2,кг ⋅ м-2,Deprecated,Original
grib2/4/2/0/1/48,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",48,,Конвективные осадки в виде воды,,2,кг ⋅ м-2,Deprecated,Original
grib2/4/2/0/1/49,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",49,,Суммарное количество осадков в виде воды,,2,кг ⋅ м-2,Deprecated,Original
grib2/4/2/0/1/50,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",50,,Суммарное количество осадков в виде снега,,2,кг ⋅ м-2,Deprecated,Original
grib2/4/2/0/1/51,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",51,,Общее содержание воды в столбе (Интегральное содержание воды в вертикальном столбе (пар + содержание влаги/льда в облаке)),,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/52,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",52,,Суммарная интенсивность осадков,,23,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/53,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",53,,Суммарный водный эквивалент интенсивности осадков в виде снега,,23,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/54,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",54,,Интенсивность крупномасштабных осадков,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/55,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",55,,Водный эквивалент интенсивности конвективных осадков в виде снега,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/56,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",56,,Водный эквивалент интенсивности крупно-масштабных осадков в виде снега,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/57,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",57,,Суммарная интенсивность осадков в виде снега,,,м ⋅ с-1,Operational,Original
grib2/4/2/0/1/58,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",58,,Интенсивность конвективных осадков в виде снега,,,м ⋅ с-1,Operational,Original
grib2/4/2/0/1/59,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",59,,Интенсивность крупномасштабных осадков в виде снега,,,м ⋅ с-1,Operational,Original
grib2/4/2/0/1/60,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",60,,Водный эквивалент снежного покрова,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/61,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",61,,Плотность снега,,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/62,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",62,,Испарение снега,,62,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/63,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",63,,Зарезервирован,,,,Operational,Original
grib2/4/2/0/1/64,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",64,,Интегральное содержание водяного пара в столбе воздуха,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/65,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",65,,Интенсивность осадков в виде дождя,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/66,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",66,,Интенсивность осадков в виде снега,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/67,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",67,,Интенсивность осадков в виде замерзающего дождя,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/68,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",68,,Интенсивность осадков в виде ледяной крупы,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/69,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",69,,Интегральное количество облачной воды в столбе воздуха,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/70,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",70,,Интегральное количество облачного льда в столбе воздуха,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/71,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",71,,Отношение смеси для града,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/72,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",72,,Суммарное интегральное количество града в столбе воздуха,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/73,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",73,,Интенсивность выпадения града,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/74,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",74,,Суммарное интегральное количество снежной крупы в столбе воздуха,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/75,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",75,,Скорость осаждения снежной крупы (снежных зерен),,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/76,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",76,,Интенсивность конвективных дождевых осадков,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/77,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",77,,Интенсивность крупномасштабных дождевых осадков,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/78,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",78,,"Суммарное интегральное количество воды в столбе воздуха (все компоненты, включая осадки)",,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/79,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",79,,Интенсивность испарения,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/80,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",80,,Общее количество конденсата,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/81,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",81,,"Общее количество конденсата, интегрированное по столбу воздуха",,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/1/82,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",82,,Отношение смеси для ледяной фазы облака,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/83,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",83,,Удельное содержание жидкой воды в облаке,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/84,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",84,,Удельное содержание ледяных кристаллов в облаке,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/85,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",85,,Удельное содержание дождевой воды,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/86,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",86,,Удельное содержание снеговой воды,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/87,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",87,,Интенсивность осадков из слоистообразных облаков,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/88,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",88,,"Конвективные осадки, категорийно",,,(Кодовая таблица 4.222),Operational,Original
grib2/4/2/0/1/89,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",89,,Зарезервирован,,,,Operational,Original
grib2/4/2/0/1/90,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",90,,Полный кинематический поток влаги,,,кг ⋅ кг-1 ⋅ м ⋅ с-1,Operational,Original
grib2/4/2/0/1/91,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",91,,Компонента u полного кинематического потока влаги,,,кг ⋅ кг-1 ⋅ м ⋅ с-1,Operational,Original
grib2/4/2/0/1/93,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",93,,Относительная влажность по отношению к воде,,,%,Operational,Original
grib2/4/2/0/1/94,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",94,,Относительная влажность по отношению ко льду,,,%,Operational,Original
grib2/4/2/0/1/95,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",95,,Интенсивность замерзающих или замерзших осадков,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/1/96,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",96,,Массовая плотность дождя,,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/97,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",97,,Массовая плотность снега,,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/98,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",98,,Массовая плотность снежной крупы,,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/99,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",99,,Массовая плотность града,,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/100,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",100,,Удельная численная концентрация дождя,,,кг-1,Operational,Original
grib2/4/2/0/1/101,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",101,,Удельная численная концентрация снега,,,кг-1,Operational,Original
grib2/4/2/0/1/102,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",102,,Удельная численная концентрация снежной крупы,,,кг-1,Operational,Original
grib2/4/2/0/1/103,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",103,,Удельная численная концентрация града,,,кг-1,Operational,Original
grib2/4/2/0/1/104,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",104,,Численная плотность дождя,,,м-3,Operational,Original
grib2/4/2/0/1/105,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",105,,Численная плотность снега,,,м-3,Operational,Original
grib2/4/2/0/1/106,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",106,,Численная плотность снежной крупы,,,м-3,Operational,Original
grib2/4/2/0/1/107,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",107,,Численная плотность града,,,м-3,Operational,Original
grib2/4/2/0/1/108,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",108,,"Тенденция удельной влажности, обусловленная параметризацией",,,кг ⋅ кг-1 ⋅ с-1,Operational,Original
grib2/4/2/0/1/109,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",109,,"Плотность массы жидкой воды, покрывающей град, выраженная как масса жидкой воды на единицу объема воздуха",,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/110,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",110,,"Удельная масса жидкой воды, покрывающей град, выраженная как масса жидкой воды на единицу массы влажного воздуха",,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/111,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",111,,"Соотношение компонентов смеси жидкой воды, покрывающей град, выраженное как масса жидкой воды на единицу массы сухого воздуха",,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/112,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",112,,"Массовая плотность жидкой воды, покрывающей снежную крупу, выраженная как масса жидкой воды на единицу объема воздуха",,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/113,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",113,,"Удельная масса жидкой воды, покрывающей снежную крупу, выраженная как масса жидкой воды на единицу массы влажного воздуха",,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/114,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",114,,"Соотношение компонентов смеси жидкой воды, покрывающей снежную крупу, выраженное как масса жидкой воды на единицу массы сухого воздуха",,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/115,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",115,,"Массовая плотность жидкой воды, покрывающей снег, выраженная как масса жидкой воды на единицу объема воздуха",,,кг ⋅ м-3,Operational,Original
grib2/4/2/0/1/116,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",116,,"Удельная масса жидкой воды, покрывающей снег, выраженная как масса жидкой воды на единицу массы влажного воздуха",,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/117,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",117,,"Соотношение компонентов смеси жидкой воды, покрывающей снег, выраженное как масса жидкой воды на единицу массы сухого воздуха",,,кг ⋅ кг-1,Operational,Original
