ID,Title_ru,SubTitle_ru,CodeFlag,Value,MeaningParameterDescription_ru,Note_ru,noteIDs,UnitComments_ru,Status,translated_by
grib2/4/2/0/18/10,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",10,,Концентрация в воздухе,(см. примечание 2),14,Бк ⋅ с ⋅ м-3,Operational,Original
grib2/4/2/0/18/11,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",11,,Влажное осаждение,,,Бк ⋅ с ⋅ м-2,Operational,Original
grib2/4/2/0/18/12,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",12,,Сухое осаждение,,,Бк ⋅ с ⋅ м-2,Operational,Original
grib2/4/2/0/18/13,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",13,,Суммарное осаждение (влажное + сухое),,,Бк ⋅ с ⋅ м-2,Operational,Original
grib2/4/2/0/18/14,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",14,,Удельная объемная активность,(см. примечание 2),14,Бк ⋅ кг-1,Operational,Original
grib2/4/2/0/18/15,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",15,,Максимальная концентрация в воздухе в слое,,,Бк ⋅ м-3,Operational,Original
grib2/4/2/0/18/16,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",16,,Высота максимальной концентрации в воздухе,,,м,Operational,Original
grib2/4/2/0/18/17,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",17,,"Концентрация в воздухе, интегрированная по столбу",,,Бк ⋅ м-2,Operational,Original
grib2/4/2/0/18/18,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",18,,"Концентрация в воздухе в слое, усредненная по столбу",,,Бк ⋅ м-3,Operational,Original
grib2/4/2/0/18/19-191,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",19-191,,Зарезервированы,,,,Operational,Original
grib2/4/2/0/18/192-254,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",192-254,,Зарезервированы для местного использования,,,,Operational,Original
grib2/4/2/0/18/255,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 18: ядерная/радиологическая",255,,Отсутствующий,,,,Operational,Original
