ID,Title_ru,SubTitle_ru,CodeFlag,Value,MeaningParameterDescription_ru,Note_ru,noteIDs,UnitComments_ru,Status,translated_by
grib2/4/2/0/3/10,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",10,,Плотность,,,кг ⋅ м-2,Operational,Original
grib2/4/2/0/3/11,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",11,,Установка альтиметра,,,Па,Operational,Original
grib2/4/2/0/3/12,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",12,,Толщина,,,м,Operational,Original
grib2/4/2/0/3/13,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",13,,Барометрическая высота,,,м,Operational,Original
grib2/4/2/0/3/14,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",14,,"Высота, определенная по плотности воздуха",,,м,Operational,Original
grib2/4/2/0/3/15,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",15,,"Геопотенциальная высота, полученная по 5-ти волновым числам",,,гпм,Operational,Original
grib2/4/2/0/3/16,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",16,,Зональный поток напряжения гравитационных волн,,,Н ⋅ м-2,Operational,Original
grib2/4/2/0/3/17,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",17,,Меридиональный поток напряжения гравитационных волн,,,Н ⋅ м-2,Operational,Original
grib2/4/2/0/3/18,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",18,,Высота планетарного пограничного слоя,,,м,Operational,Original
grib2/4/2/0/3/19,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",19,,"Аномалия геопотенциальной высоты, полученной по 5-ти волновым числам",,,гпм,Operational,Original
grib2/4/2/0/3/20,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",20,,Стандартное отклонение орографии подсеточного масштаба,,,м,Operational,Original
grib2/4/2/0/3/21,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",21,,Угол орографии подсеточного масштаба,,,Rad,Operational,Original
grib2/4/2/0/3/22,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",22,,Уклон орографии подсеточного масштаба,,,Числ.,Operational,Original
grib2/4/2/0/3/23,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",23,,Рассеяние гравитационной волны,,,Вт ⋅ м-2,Operational,Original
grib2/4/2/0/3/24,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",24,,Анизотропия подсеточной орографии подсеточного масштаба,,,Числ.,Operational,Original
grib2/4/2/0/3/25,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",25,,Натуральный логарифм давления в Па,,,Числ.,Operational,Original
grib2/4/2/0/3/26,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",26,,Давление по Экснеру,,,Числ.,Operational,Original
grib2/4/2/0/3/27,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",27,,Восходящий поток массы,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/3/28,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",28,,Нисходящий поток массы,,,кг ⋅ м-2 ⋅ с-1,Operational,Original
grib2/4/2/0/3/29,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",29,,Скорость восходящего истечения,,,кг ⋅ м-3 ⋅ с-1,Operational,Original
grib2/4/2/0/3/30,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",30,,Скорость нисходящего истечения,,,кг ⋅ м-3 ⋅ с-1,Operational,Original
grib2/4/2/0/3/31,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",31,,Несбалансированная компонента логарифма приземного давления,,,-,Operational,Original
grib2/4/2/0/3/32-191,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",32-191,,Зарезервированы,,,,Operational,Original
grib2/4/2/0/3/192-254,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",192-254,,Зарезервированы для местного использования,,,,Operational,Original
grib2/4/2/0/3/255,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 3: масса",255,,Отсутствующий,,,,Operational,Original
