ID,Title_ru,SubTitle_ru,CodeFlag,Value,MeaningParameterDescription_ru,Note_ru,noteIDs,UnitComments_ru,Status,translated_by
grib2/4/2/2/3/20,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",20,,"Количество влаги, интегрированное по столбу почвы",,,кг ⋅ м-2,Operational,Original
grib2/4/2/2/3/21,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",21,,Содержание льда в почве,,,кг ⋅ м-3,Operational,Original
grib2/4/2/2/3/22,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",22,,"Содержание льда, интегрированное по столбу почвы",,,кг ⋅ м-2,Operational,Original
grib2/4/2/2/3/23,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",23,,Содержание жидкой воды в снежном покрове,,,кг ⋅ м-2,Operational,Original
grib2/4/2/2/3/24,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",24,,Точка замерзания,,,К ⋅ сутки-1,Operational,Original
grib2/4/2/2/3/25,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",25,,Глубина снежного покрова (водный эквивалент) на возвышенных полосах,,,кг ⋅ м-2,Operational,Original
grib2/4/2/2/3/26,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",26,,Поток тепла в почве,,,Вт ⋅ м-2,Operational,Original
grib2/4/2/2/3/27,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",27,,Глубина почвы,,,м,Operational,Original
grib2/4/2/2/3/28-191,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",28-191,,Зарезервированы,,,,Operational,Original
grib2/4/2/2/3/192-254,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",192-254,,Зарезервированы для местного использования,,,,Operational,Original
grib2/4/2/2/3/255,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 2 — Продукция, связанная с поверхностью суши, категория параметра 3: продукция, связанная с почвой",255,,Отсутствующий,,,,Operational,Original
