ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/147/(50 + (nr-1)*12) - (53 + (nr-1)*12),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(50 + (nr-1)*12) - (53 + (nr-1)*12),4,Length of time range,,,,,Operational,Original
grib2/4/147/54 + (nr-1)*12,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",54 + (nr-1)*12,1,Indicator of unit for time increment,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/147/(55 + (nr-1)*12) - (58 + (nr-1)*12),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(55 + (nr-1)*12) - (58 + (nr-1)*12),4,Time increment,,,,,Operational,Original
grib2/4/147//2,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval", , ,End of sequence repeated NR times,,,,,Operational,Original
grib2/4/147/(59 + (NR-1)*12) - (60 + (NR-1)*12),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(59 + (NR-1)*12) - (60 + (NR-1)*12),2,Verification score,(see Code table 4.120),,4.120,,Operational,Original
grib2/4/147/61 + (NR-1)*12,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",61 + (NR-1)*12,1,Type of reference dataset for verification,(see Code table 4.121),,4.121,,Operational,Original
grib2/4/147/62 + (NR-1)*12,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",62 + (NR-1)*12,1,Type of statistical processing over vertical for verification,(see Code table 4.10),,4.10,,Operational,Original
grib2/4/147/63 + (NR-1)*12,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",63 + (NR-1)*12,1,Type of threshold operator for verification score,(see Code table 4.91),,4.91,,Operational,Original
grib2/4/147/64 + (NR-1)*12,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",64 + (NR-1)*12,1,Type of additional arguments for verification score,(see Code table 4.122),,4.122,,Operational,Original
grib2/4/147/65 + (NR-1)*12,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",65 + (NR-1)*12,1,Number of additional arguments for verification (NA),,,,,Operational,Original
grib2/4/147//3,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval", , ,The next two entries are repeated NA times na=0:NA – can be 0 times if no parameters are necessary (na=0),,,,,Operational,Original
grib2/4/147/66 + (NR-1)*12 + (na-1)*5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",66 + (NR-1)*12 + (na-1)*5,1,Scale factor of additional argument for verification,,,,,Operational,Original
grib2/4/147/(67 + (NR-1)*12 + (na-1)*5) - (70 + (NR-1)*12 +(na-1)*5),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(67 + (NR-1)*12 + (na-1)*5) - (70 + (NR-1)*12 +(na-1)*5),4,Scaled value of additional argument for verification,,,,,Operational,Original
grib2/4/147//4,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval", , ,End of sequence repeated NA times,,,,,Operational,Original
grib2/4/147/(66 + (NR-1)*12 + NA*5) - (67 + (NR-1)*12 + NA*5),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(66 + (NR-1)*12 + NA*5) - (67 + (NR-1)*12 + NA*5),2,Year of start of verification period,,,,,Operational,Original
grib2/4/147/68 + (NR-1)*12 + NA*5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",68 + (NR-1)*12 + NA*5,1,Month of start of verification period,,,,,Operational,Original
grib2/4/147/69 + (NR-1)*12 + NA*5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",69 + (NR-1)*12 + NA*5,1,Day of start of verification period,,,,,Operational,Original
grib2/4/147/70 + (NR-1)*12 + NA*5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",70 + (NR-1)*12 + NA*5,1,Hour of start of verification period,,,,,Operational,Original
grib2/4/147/71 + (NR-1)*12 + NA*5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",71 + (NR-1)*12 + NA*5,1,Minute of start of verification period,,,,,Operational,Original
grib2/4/147/72 + (NR-1)*12 + NA*5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",72 + (NR-1)*12 + NA*5,1,Second of start of verification period,,,,,Operational,Original
grib2/4/147/73 + (NR-1)*12 + NA*5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",73 + (NR-1)*12 + NA*5,1,Number of verification period time ranges (NV),,,,,Operational,Original
grib2/4/147//5,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval", , ,The next five entries are repeated NV times nv=1:NV,,,,,Operational,Original
grib2/4/147/74 + (NR-1)*12 + NA*5 + (nv-1)*11,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",74 + (NR-1)*12 + NA*5 + (nv-1)*11,1,Type of statistical processing for time range for verification period,(see Code table 4.10),,4.10,,Operational,Original
grib2/4/147/75 + (NR-1)*12 + NA*5 + (nv-1)*11,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",75 + (NR-1)*12 + NA*5 + (nv-1)*11,1,Indicator of unit for time range for verification period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/147/(76 + (NR-1)*12 + NA*5 + (nv-1)*11) - (79 + (NR-1)*12 + NA*5 + (nv-1)*11),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(76 + (NR-1)*12 + NA*5 + (nv-1)*11) - (79 + (NR-1)*12 + NA*5 + (nv-1)*11),4,Length of time range for verification period,,,,,Operational,Original
grib2/4/147/80 + (NR-1)*12 + NA*5 + (nv-1)*11,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",80 + (NR-1)*12 + NA*5 + (nv-1)*11,1,Indicator of unit for time increment for verification period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/147/(81 + (NR-1)*12 + NA*5 + (nv-1)*11) - (84 + (NR-1)*12 + NA*5 + (nv-1)*11),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(81 + (NR-1)*12 + NA*5 + (nv-1)*11) - (84 + (NR-1)*12 + NA*5 + (nv-1)*11),4,Time increment for verification period,,,,,Operational,Original
grib2/4/147//6,"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval", , ,End of sequence repeated NV times,,,,,Operational,Original
grib2/4/147/(85 + (NR-1)*12 + NA*5 + NV*11) - (86 + (NR-1)*12 + NA*5 + NV*11),"Verification scores for average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(85 + (NR-1)*12 + NA*5 + NV*11) - (86 + (NR-1)*12 + NA*5 + NV*11),2,Number of forecasts in verification,,,,,Operational,Original
