ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/112/31-34,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",31-34,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/112/35-36,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35-36,2,Year of end of overall time interval,,,,,Operational,Original
grib2/4/112/37,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",37,1,Month of end of overall time interval,,,,,Operational,Original
grib2/4/112/38,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",38,1,Day of end of overall time interval,,,,,Operational,Original
grib2/4/112/39,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",39,1,Hour of end of overall time interval,,,,,Operational,Original
grib2/4/112/40,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",40,1,Minute of end of overall time interval,,,,,Operational,Original
grib2/4/112/41,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",41,1,Second of end of overall time interval,,,,,Operational,Original
grib2/4/112/42,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",42,1,Number of time range,,,,,Operational,Original
grib2/4/112/43-46,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",43-46,4,Number of missing in statistical process,,,,,Operational,Original
grib2/4/112//1,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next six entries are repeated NT times nt=1:NT,,,,,Operational,Original
grib2/4/112/47+(nt-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47+(nt-1)*12,,Type of statistical processing,,,,,Operational,Original
grib2/4/112/48+(nt-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48+(nt-1)*12,,Type of time increment,,,,,Operational,Original
grib2/4/112/49+(nt-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49+(nt-1)*12,,Indicator of unit for time range,,,,,Operational,Original
grib2/4/112/(50+(nt-1)*12)-(53+(nt-1)*12),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(50+(nt-1)*12)-(53+(nt-1)*12),,Length of time range,,,,,Operational,Original
grib2/4/112/54+(nt-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",54+(nt-1)*12,,Indicator of unit for time increment,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/112/(55+(nt-1)*12)-(58+(nt-1)*12),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(55+(nt-1)*12)-(58+(nt-1)*12),,Time increment,,,,,Operational,Original
grib2/4/112//2,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of sequence repeated NT times,,,,,Operational,Original
grib2/4/112/59+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",59+(NT-1)*12,,Forecast probability number,,,,,Operational,Original
grib2/4/112/60+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",60+(NT-1)*12,,Total number of forecast probabilities,,,,,Operational,Original
grib2/4/112/61+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",61+(NT-1)*12,,Probability type,(see Code table 4.9),,4.9,,Operational,Original
grib2/4/112/62+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",62+(NT-1)*12,,Scale factor of lower limit,,,,,Operational,Original
grib2/4/112/(63+(NT-1)*12)-(66+(NT-1)*12),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(63+(NT-1)*12)-(66+(NT-1)*12),,Scaled value of lower limit,,,,,Operational,Original
grib2/4/112/67+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",67+(NT-1)*12,,Scale factor of lower limit,,,,,Operational,Original
grib2/4/112/(68+(NT-1)*12)-(71+(NT-1)*12),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(68+(NT-1)*12)-(71+(NT-1)*12),,Scaled value of lower limit,,,,,Operational,Original
grib2/4/112/72+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",72+(NT-1)*12,,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,Original
grib2/4/112/73+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",73+(NT-1)*12,,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,Original
grib2/4/112/74+(NT-1)*12,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",74+(NT-1)*12,,Number of additional parameters for reference period - NA,(see Note 2),164,,,Operational,Original
grib2/4/112//3,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,Original
grib2/4/112/75+(NT-1)*12+(na-1)*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",75+(NT-1)*12+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,Original
grib2/4/112/(76+(NT-1)*12+(na-1)*5)-(79+(NT-1)*12+(na-1)*5),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(76+(NT-1)*12+(na-1)*5)-(79+(NT-1)*12+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,Original
grib2/4/112//4,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repeated NA sequence,,,,,Operational,Original
grib2/4/112/(75+(NT-1)*12+NA*5)-(76+(NT-1)*12+NA*5),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(75+(NT-1)*12+NA*5)-(76+(NT-1)*12+NA*5),,Year of start of reference period,,,,,Operational,Original
grib2/4/112/77+(NT-1)*12+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",77+(NT-1)*12+NA*5,,Month of start of reference period,,,,,Operational,Original
grib2/4/112/78+(NT-1)*12+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",78+(NT-1)*12+NA*5,,Day of start of reference period,,,,,Operational,Original
grib2/4/112/79+(NT-1)*12+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",79+(NT-1)*12+NA*5,,Hour of start of reference period,,,,,Operational,Original
grib2/4/112/80+(NT-1)*12+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",80+(NT-1)*12+NA*5,,Minute of start of reference period,,,,,Operational,Original
grib2/4/112/81+(NT-1)*12+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",81+(NT-1)*12+NA*5,,Second of start of reference period,,,,,Operational,Original
grib2/4/112/(82+(NT-1)*12+NA*5)-(85+(NT-1)*12+NA*5),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(82+(NT-1)*12+NA*5)-(85+(NT-1)*12+NA*5),,Sample size of reference period,,,,,Operational,Original
grib2/4/112/86+(NT-1)*12+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",86+(NT-1)*12+NA*5,,Number of reference period time range - NR,(see Note 3),165,,,Operational,Original
grib2/4/112//5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,Original
grib2/4/112/87+(NT-1)*12+NA*5+(nr-1)*6,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",87+(NT-1)*12+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational,Original
grib2/4/112/88+(NT-1)*12+NA*5+(nr-1)*6,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",88+(NT-1)*12+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/112/(89+(NT-1)*12+NA*5+(nr-1)*6)-(92+(NT-1)*12+NA*5+(nr-1)*6),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(89+(NT-1)*12+NA*5+(nr-1)*6)-(92+(NT-1)*12+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational,Original
grib2/4/112//6,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repeated NR sequence,,,,,Operational,Original
