ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/133/29,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",29,1,Scale factor of first fixed surface,,,,,Operational,Original
grib2/4/133/30-33,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",30-33,4,Scaled value of first fixed surface,,,,,Operational,Original
grib2/4/133/34,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",34,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,Original
grib2/4/133/35,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",35,1,Scale factor of second fixed surface,,,,,Operational,Original
grib2/4/133/36-39,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",36-39,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/133/40-41,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",40-41,2,Total number of quantiles (q),,,,,Operational,Original
grib2/4/133/42-43,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",42-43,2,Quantile value (between 0 and q),,,,,Operational,Original
grib2/4/133/44,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",44,1,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,Original
grib2/4/133/45,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",45,1,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,Original
grib2/4/133/46,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",46,1,Number of additional parameters for reference period (NA),(see Note 6),164,,,Operational,Original
grib2/4/133//1,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,Original
grib2/4/133/47+(na-1)*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",47+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,Original
grib2/4/133/(48+(na-1)*5)-(51+(na-1)*5),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(48+(na-1)*5)-(51+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,Original
grib2/4/133//2,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NA sequence,,,,,Operational,Original
grib2/4/133/(47+NA*5)-(48+NA*5),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(47+NA*5)-(48+NA*5),,Year of start of reference period,,,,,Operational,Original
grib2/4/133/49+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",49+NA*5,,Month of start of reference period,,,,,Operational,Original
grib2/4/133/50+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",50+NA*5,,Day of start of reference period,,,,,Operational,Original
grib2/4/133/51+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",51+NA*5,,Hour of start of reference period,,,,,Operational,Original
grib2/4/133/52+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",52+NA*5,,Minute of start of reference period,,,,,Operational,Original
grib2/4/133/53+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",53+NA*5,,Second of start of reference period,,,,,Operational,Original
grib2/4/133/(54+NA*5)-(57+NA*5),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(54+NA*5)-(57+NA*5),,Sample size of reference period,,,,,Operational,Original
grib2/4/133/58+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",58+NA*5,,Number of reference period time range (NR),(see Note 7),165,,,Operational,Original
grib2/4/133//3,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,Original
grib2/4/133/59+NA*5+(nr-1)*6,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",59+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational,Original
grib2/4/133/60+NA*5+(nr-1)*6,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",60+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/133/(61+NA*5+(nr-1)*6)-(64+NA*5+(nr-1)*6),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(61+NA*5+(nr-1)*6)-(64+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational,Original
grib2/4/133//4,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NR sequence,,,,,Operational,Original
