ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/153/56,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",56,1,Day of end of overall time interval,,,,,Operational,Original
grib2/4/153/57,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",57,1,Hour of end of overall time interval,,,,,Operational,Original
grib2/4/153/58,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",58,1,Minute of end of overall time interval,,,,,Operational,Original
grib2/4/153/59,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",59,1,Second of end of overall time interval,,,,,Operational,Original
grib2/4/153/60,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",60,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,Original
grib2/4/153/61-64,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",61-64,4,Total number of data values missing in statistical process,,,,,Operational,Original
grib2/4/153//1,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",,,65-76   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,Original
grib2/4/153/65,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",65,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,Original
grib2/4/153/66,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",66,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,Original
grib2/4/153/67,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",67,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/153/68-71,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",68-71,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,Original
grib2/4/153/72,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",72,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/153/73-76,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",73-76,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 4 and 5),"7,99",,,Operational,Original
grib2/4/153//2,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",,,"77-nn   These octets are included only if n > 1, where nn = 64 + 12 x n",,,,,Operational,Original
grib2/4/153/77-88,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",77-88,12,"As octets 65 to 76, next innermost step of processing",,,,,Operational,Original
grib2/4/153/89-nn,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval for atmospheric chemical constituents",89-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 65 to 76, repeated as necessary",,,,,Operational,Original
