ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/13/40,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,40,1,Total number of clusters,,,,,Operational,na
grib2/4/13/41,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,41,1,Clustering method,(see Code table 4.8),,4.8,,Operational,na
grib2/4/13/42-45,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,42-45,4,Northern latitude of cluster domain,,,,,Operational,na
grib2/4/13/46-49,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,46-49,4,Southern latitude of cluster domain,,,,,Operational,na
grib2/4/13/50-53,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,50-53,4,Eastern longitude of cluster domain,,,,,Operational,na
grib2/4/13/54-57,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,54-57,4,Western longitude of cluster domain,,,,,Operational,na
grib2/4/13/58,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,58,1,NC - number of forecasts in the cluster,,,,,Operational,na
grib2/4/13/59,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,59,1,Scale factor of standard deviation in the cluster,,,,,Operational,na
grib2/4/13/60-63,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,60-63,4,Scaled value of standard deviation in the cluster,,,,,Operational,na
grib2/4/13/64,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,64,1,Scale factor of distance of the cluster from ensemble mean,,,,,Operational,na
grib2/4/13/65-68,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,65-68,4,Scaled value of distance of the cluster from ensemble mean,,,,,Operational,na
grib2/4/13/69-70,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,69-70,2,Year of end of overall time interval,,,,,Operational,na
grib2/4/13/71,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,71,1,Month of end of overall time interval,,,,,Operational,na
grib2/4/13/72,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,72,1,Day of end of overall time interval,,,,,Operational,na
grib2/4/13/73,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,73,1,Hour of end of overall time interval,,,,,Operational,na
grib2/4/13/74,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,74,1,Minute of end of overall time interval,,,,,Operational,na
grib2/4/13/75,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,75,1,Second of end of overall time interval,,,,,Operational,na
grib2/4/13/76,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,76,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,na
grib2/4/13/77-80,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,77-80,4,Total number of data values missing in statistical process,,,,,Operational,na
grib2/4/13//1,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,81-92   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,na
grib2/4/13/81,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,81,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,na
grib2/4/13/82,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,82,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,na
grib2/4/13/83,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,83,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,na
grib2/4/13/84-87,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,84-87,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,na
grib2/4/13/88,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,88,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,na
grib2/4/13/89-92,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,89-92,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,109",,,Operational,na
grib2/4/13//2,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"93-nn   These octets are included only if n > 1, where nn = 80 + 12 x n",,,,,Operational,na
grib2/4/13/93-104,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,93-104,12,"As octets 81 to 92, next innermost step of processing",,,,,Operational,na
grib2/4/13/105-nn,derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,105-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 81 to 92, repeated as necessary",,,,,Operational,na
grib2/4/13/(nn+1)-(nn+NC),derived forecasts based on a cluster of ensemble members over a rectangular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(nn+1)-(nn+NC),,List of NC ensemble forecast numbers (NC is given in octet 58),,,,,Operational,na
