ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/155/49,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",49,1,Minute of model version date,,,,,Operational,na
grib2/4/155/50,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",50,1,Second of model version date,,,,,Operational,na
grib2/4/155/51-52,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",51-52,2,Year of end of overall time interval,,,,,Operational,na
grib2/4/155/53,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",53,1,Month of end of overall time interval,,,,,Operational,na
grib2/4/155/54,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",54,1,Day of end of overall time interval,,,,,Operational,na
grib2/4/155/55,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",55,1,Hour of end of overall time interval,,,,,Operational,na
grib2/4/155/56,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",56,1,Minute of end of overall time interval,,,,,Operational,na
grib2/4/155/57,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",57,1,Second of end of overall time interval,,,,,Operational,na
grib2/4/155/58,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",58,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,na
grib2/4/155/59-62,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",59-62,4,Total number of data values missing in statistical process,,,,,Operational,na
grib2/4/155//1,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",,,63-74   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,na
grib2/4/155/63,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",63,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,na
grib2/4/155/64,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",64,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,na
grib2/4/155/65,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",65,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,na
grib2/4/155/66-69,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",66-69,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,na
grib2/4/155/70,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",70,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,na
grib2/4/155/71-74,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",71-74,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 4 and 5),"7,99",,,Operational,na
grib2/4/155//2,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",,,"75-nn   These octets are included only if n > 1, where nn = 62 + 12 x n",,,,,Operational,na
grib2/4/155/75-86,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",75-86,12,"As octets 63 to 74, next innermost step of processing",,,,,Operational,na
grib2/4/155/87-nn,"Individual large ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",87-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 63 to 74, repeated as necessary",,,,,Operational,na
