ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/123/30,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,30,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/123/31-34,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,31-34,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/123/35-36,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,35-36,2,Year of end of overall time interval,,,,,Operational,PDF
grib2/4/123/37,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,37,1,Month of end of overall time interval,,,,,Operational,PDF
grib2/4/123/38,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,38,1,Day of end of overall time interval,,,,,Operational,PDF
grib2/4/123/39,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,39,1,Hour of end of overall time interval,,,,,Operational,PDF
grib2/4/123/40,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,40,1,Minute of end of overall time interval,,,,,Operational,PDF
grib2/4/123/41,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,41,1,Second of end of overall time interval,,,,,Operational,PDF
grib2/4/123/42,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,42,1,Number of time range (NT),,,,,Operational,PDF
grib2/4/123/43-46,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,43-46,4,Number of missing in statistical process,,,,,Operational,PDF
grib2/4/123//1,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,The next six entries are repeated NT times nt=1:NT,,,,,Operational,PDF
grib2/4/123/47+(nt-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,47+(nt-1)*12,,Type of statistical processing,,,,,Operational,PDF
grib2/4/123/48+(nt-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,48+(nt-1)*12,,Type of time increment,,,,,Operational,PDF
grib2/4/123/49+(nt-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,49+(nt-1)*12,,Indicator of unit for time range,,,,,Operational,PDF
grib2/4/123/(50+(nt-1)*12)-(53+(nt-1)*12),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(50+(nt-1)*12)-(53+(nt-1)*12),,Length of time range,,,,,Operational,PDF
grib2/4/123/54+(nt-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,54+(nt-1)*12,,Indicator of unit for time increment,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/123/(55+(nt-1)*12)-(58+(nt-1)*12),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(55+(nt-1)*12)-(58+(nt-1)*12),,Time increment,,,,,Operational,PDF
grib2/4/123//2,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,End of sequence repeated NT times,,,,,Operational,PDF
grib2/4/123/59+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,59+(NT-1)*12,,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,PDF
grib2/4/123/(60+(NT-1)*12)-(63+(NT-1)*12),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(60+(NT-1)*12)-(63+(NT-1)*12),,Number of forecasts in ensemble,,,,,Operational,PDF
grib2/4/123/64+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,64+(NT-1)*12,,Forecast probability number,,,,,Operational,PDF
grib2/4/123/65+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,65+(NT-1)*12,,Total number of forecast probabilities,,,,,Operational,PDF
grib2/4/123/66+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,66+(NT-1)*12,,Probability type,(see Code table 4.9),,4.9,,Operational,PDF
grib2/4/123/67+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,67+(NT-1)*12,,Scale factor of lower limit,,,,,Operational,PDF
grib2/4/123/(68+(NT-1)*12)-(71+(NT-1)*12),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(68+(NT-1)*12)-(71+(NT-1)*12),,Scaled value of lower limit,,,,,Operational,PDF
grib2/4/123/72+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,72+(NT-1)*12,,Scale factor of lower limit,,,,,Operational,PDF
grib2/4/123/(73+(NT-1)*12)-(76+(NT-1)*12),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(73+(NT-1)*12)-(76+(NT-1)*12),,Scaled value of lower limit,,,,,Operational,PDF
grib2/4/123/77+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,77+(NT-1)*12,,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,PDF
grib2/4/123/78+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,78+(NT-1)*12,,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,PDF
grib2/4/123/79+(NT-1)*12,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,79+(NT-1)*12,,Number of additional parameterss for reference period (NA),(see Note 2),164,,,Operational,PDF
grib2/4/123//3,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,PDF
grib2/4/123/80+(NT-1)*12+(na-1)*5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,80+(NT-1)*12+(na-1)*5,,Scale factor of additional parameterss for reference period,,,,,Operational,PDF
grib2/4/123/(81+(NT-1)*12+(na-1)*5)-(84+(NT-1)*12+(na-1)*5),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(81+(NT-1)*12+(na-1)*5)-(84+(NT-1)*12+(na-1)*5),,Scaled value of additional parameterss for reference period,,,,,Operational,PDF
grib2/4/123//4,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,End of repeated NA sequence,,,,,Operational,PDF
grib2/4/123/(80+(NT-1)*12+NA*5)-(81+(NT-1)*12+NA*5),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(80+(NT-1)*12+NA*5)-(81+(NT-1)*12+NA*5),,Year of start of reference period,,,,,Operational,PDF
grib2/4/123/82+(NT-1)*12+NA*5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,82+(NT-1)*12+NA*5,,Month of start of reference period,,,,,Operational,PDF
grib2/4/123/83+(NT-1)*12+NA*5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,83+(NT-1)*12+NA*5,,Day of start of reference period,,,,,Operational,PDF
grib2/4/123/84+(NT-1)*12+NA*5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,84+(NT-1)*12+NA*5,,Hour of start of reference period,,,,,Operational,PDF
grib2/4/123/85+(NT-1)*12+NA*5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,85+(NT-1)*12+NA*5,,Minute of start of reference period,,,,,Operational,PDF
grib2/4/123/86+(NT-1)*12+NA*5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,86+(NT-1)*12+NA*5,,Second of start of reference period,,,,,Operational,PDF
grib2/4/123/(87+(NT-1)*12+NA*5)-(90+ (NT-1)*12+NA*5),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(87+(NT-1)*12+NA*5)-(90+ (NT-1)*12+NA*5),,Sample size of reference period,,,,,Operational,PDF
grib2/4/123/91+(NT-1)*12+NA*5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,91+(NT-1)*12+NA*5,,Number of reference period time range (NR),(see Note 3),165,,,Operational,PDF
grib2/4/123//5,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,PDF
grib2/4/123/92+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,92+(NT-1)*12+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational,PDF
grib2/4/123/93+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,93+(NT-1)*12+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/123/(94+(NT-1)*12+NA*5+(nr-1)*6)-(97+(NT-1)*12+NA*5+(nr-1)*6),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(94+(NT-1)*12+NA*5+(nr-1)*6)-(97+(NT-1)*12+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational,PDF
grib2/4/123//6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,End of repeated NR sequence,,,,,Operational,PDF
grib2/4/123/98+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,98+(NT-1)*12+NA*5+(nr-1)*6,,Spatial vicinity type,(see Code table 4.103),,4.103,,Operational,PDF
grib2/4/123/99+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,99+(NT-1)*12+NA*5+(nr-1)*6,,Number of spatial vicinity values (NSV),,,,,Operational,PDF
grib2/4/123//7,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,The next entry repeats nsv=1:NSV times,,,,,Operational,PDF
grib2/4/123/(100+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(103+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(100+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(103+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,Spatial vicinity value,,,,,Operational,PDF
grib2/4/123/104+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,104+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Spatial vicinity processing,(see Code table 4.104),,4.104,,Operational,PDF
grib2/4/123/(105+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(106+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(105+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(106+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,"Spatial vicinity processing argument 1 (e.g., if previous is quantile)",,,,,Operational,PDF
grib2/4/123/(107+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(108+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(107+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(108+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,"Spatial vicinity processing argument 2 (e.g., if previous is quantile)",,,,,Operational,PDF
grib2/4/123/109+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,109+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Spatial vicinity missing data,(see Code table 4.105),,4.105,,Operational,PDF
grib2/4/123/110+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,110+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Temporal vicinity processing,(see Code table 4.104),,4.104,,Operational,PDF
grib2/4/123/111+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,111+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Temporal vicinity unit,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/123/(112+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(115+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(112+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(115+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,Temporal vicinity towards past,,,,,Operational,PDF
grib2/4/123/(116+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(119+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(116+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(119+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,Temporal vicinity towards future,,,,,Operational,PDF
