ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/91/(50+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(50+12(NC-1)),,Month of end of overall time interval,,,,,Operational,Original
grib2/4/91/(51+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(51+12(NC-1)),,Day of end of overall time interval,,,,,Operational,Original
grib2/4/91/(52+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(52+12(NC-1)),,Hour of end of overall time interval,,,,,Operational,Original
grib2/4/91/(53+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(53+12(NC-1)),,Minute of end of overall time interval,,,,,Operational,Original
grib2/4/91/(54+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(54+12(NC-1)),,Second of end of overall time interval,,,,,Operational,Original
grib2/4/91/(55+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(55+12(NC-1)),,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,Original
grib2/4/91/(56+12(NC-1))-(59+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(56+12(NC-1))-(59+12(NC-1)),,Total number of data values missing in statistical process,,,,,Operational,Original
grib2/4/91//2,categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,60-71   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,Original
grib2/4/91/(60+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(60+12(NC-1)),,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,Original
grib2/4/91/(61+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(61+12(NC-1)),,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,Original
grib2/4/91/(62+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(62+12(NC-1)),,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/91/(63+12(NC-1))-(66+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(63+12(NC-1))-(66+12(NC-1)),,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,Original
grib2/4/91/(67+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(67+12(NC-1)),,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/91/(68+12(NC-1))-(71+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(68+12(NC-1))-(71+12(NC-1)),,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,157",,,Operational,Original
grib2/4/91//3,categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"72-nn   These octets are included only if n > 1, where nn = 71+12(n-1)+12(NC-1)",,,,,Operational,Original
grib2/4/91/(72+12(NC-1))-(83+12(NC-1)),categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(72+12(NC-1))-(83+12(NC-1)),,"As octets (60+12(NC-1)) to (71+12(NC-1)), next innermost step of processing",,,,,Operational,Original
grib2/4/91/(84+12(NC-1))-nn,categorical forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(84+12(NC-1))-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets (60+12(NC -1)) to (71+12(NC -1)), repeated as necessary",,,,,Operational,Original
