ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/150/30,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,30,1,Scale factor of second fixed surface,,,,,Operational,Original
grib2/4/150/31-34,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,31-34,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/150/35,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,35,1,Derived forecast,(see Code table 4.7),,4.7,,Operational,Original
grib2/4/150/36-39,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,36-39,4,Number of forecasts in ensemble,,,,,Operational,Original
grib2/4/150/40-41,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,40-41,2,Verification score,(see Code table 4.120),,4.120,,Operational,Original
grib2/4/150/42,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,42,1,Type of reference dataset for verification,(see Code table 4.121),,4.121,,Operational,Original
grib2/4/150/43,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,43,1,Type of statistical processing over vertical for verification,(see Code table 4.10),,4.10,,Operational,Original
grib2/4/150/44,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,44,1,Type of threshold operator for verification score,(see Code table 4.91),,4.91,,Operational,Original
grib2/4/150/45,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,45,1,Type of additional arguments for verification score,(see Code table 4.122),,4.122,,Operational,Original
grib2/4/150/46,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,46,1,Number of additional arguments for verification (NA),,,,,Operational,Original
grib2/4/150//1,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time, , ,The next two entries are repeated NA times na=0:NA – can be 0 times if no parameters are necessary (na=0),,,,,Operational,Original
grib2/4/150/47 + (na-1)*5,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,47 + (na-1)*5,1,Scale factor of additional argument for verification,,,,,Operational,Original
grib2/4/150/(48 + (na-1)*5) - (51 + (na-1)*5),Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,(48 + (na-1)*5) - (51 + (na-1)*5),4,Scaled value of additional argument for verification,,,,,Operational,Original
grib2/4/150//2,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time, , ,End of sequence repeated NA times,,,,,Operational,Original
grib2/4/150/(47 + NA*5) - (48 + NA*5),Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,(47 + NA*5) - (48 + NA*5),2,Year of start of verification period,,,,,Operational,Original
grib2/4/150/49 + NA*5,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,49 + NA*5,1,Month of start of verification period,,,,,Operational,Original
grib2/4/150/50 + NA*5,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,50 + NA*5,1,Day of start of verification period,,,,,Operational,Original
grib2/4/150/51 + NA*5,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,51 + NA*5,1,Hour of start of verification period,,,,,Operational,Original
grib2/4/150/52 + NA*5,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,52 + NA*5,1,Minute of start of verification period,,,,,Operational,Original
grib2/4/150/53 + NA*5,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,53 + NA*5,1,Second of start of verification period,,,,,Operational,Original
grib2/4/150/54 + NA*5,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,54 + NA*5,1,Number of verification period time ranges (NV),,,,,Operational,Original
grib2/4/150//3,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time, , ,The next five entries are repeated NV times nv=1:NV,,,,,Operational,Original
grib2/4/150/55 + NA*5 + (nv-1)*11,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,55 + NA*5 + (nv-1)*11,1,Type of statistical processing for time range for verification period,(see Code table 4.10),,4.10,,Operational,Original
grib2/4/150/56 + NA*5 + (nv-1)*11,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,56 + NA*5 + (nv-1)*11,1,Indicator of unit for time range for verification period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/150/(57 + NA*5 + (nv-1)*11) - (60 + NA*5 + (nv-1)*11),Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,(57 + NA*5 + (nv-1)*11) - (60 + NA*5 + (nv-1)*11),4,Length of time range for verification period,,,,,Operational,Original
grib2/4/150/61 + NA*5 + (nv-1)*11,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,61 + NA*5 + (nv-1)*11,1,Indicator of unit for time increment for verification period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/150/62 + NA*5 + (nv-1)*11) - (65 + NA*5 + (nv-1)*11),Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,62 + NA*5 + (nv-1)*11) - (65 + NA*5 + (nv-1)*11),4,Time increment for verification period,,,,,Operational,Original
grib2/4/150//4,Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time, , ,End of sequence repeated NV times,,,,,Operational,Original
grib2/4/150/(66 + NA*5 + NV*11) - (67 + NA*5 + NV*11),Verification scores for derived forecast based on all ensemble members at a horizontal level or in a horizontal layer at a point in time,(66 + NA*5 + NV*11) - (67 + NA*5 + NV*11),2,Number of forecasts in verification,,,,,Operational,Original
