ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/110/41,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",41,1,Scale factor of second fixed surface,,,,,Operational,na
grib2/4/110/42-45,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",42-45,4,Scaled value of second fixed surface,,,,,Operational,na
grib2/4/110/46-47,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",46-47,2,Year of end of overall time interval,,,,,Operational,na
grib2/4/110/48,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",48,1,Month of end of overall time interval,,,,,Operational,na
grib2/4/110/49,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",49,1,Day of end of overall time interval,,,,,Operational,na
grib2/4/110/50,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",50,1,Hour of end of overall time interval,,,,,Operational,na
grib2/4/110/51,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",51,1,Minute of end of overall time interval,,,,,Operational,na
grib2/4/110/52,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",52,1,Second of end of overall time interval,,,,,Operational,na
grib2/4/110/53,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",53,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,na
grib2/4/110/54-57,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",54-57,4,Total number of data values missing in statistical process,,,,,Operational,na
grib2/4/110//1,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",,,58-69 Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,na
grib2/4/110/58,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",58,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,,,,,Operational,na
grib2/4/110/59,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",59,1,Type of time increment between successive fields used in the statistical processing,,,,,Operational,na
grib2/4/110/60,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",60,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,na
grib2/4/110/61-64,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",61-64,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,na
grib2/4/110/65,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",65,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,na
grib2/4/110/66-69,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",66-69,4,"Time increment between successive fields, in units defined by the previous octet",,,,,Operational,na
grib2/4/110//2,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",,,"70-nn These octets are included only if n > 1, where nn = 57 + 12 x n",,,,,Operational,na
grib2/4/110/70-71,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",70-71,2,"As octets 58 to 69, next innermost step of processing",,,,,Operational,na
grib2/4/110/72-nn,"Average, accumulation, extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for generic optical products",72-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 58 to 69, repeated as necessary",,,,,Operational,na
