ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/118/25-28,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",25-28,4,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/118/29,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/118/30,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",30,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/118/31-34,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",31-34,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/118/35,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,PDF
grib2/4/118/36-39,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",36-39,4,Perturbation number,,,,,Operational,PDF
grib2/4/118/40-43,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",40-43,4,Number of forecasts in ensemble,,,,,Operational,PDF
grib2/4/118/44-45,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",44-45,2,Year of end of overall time interval,,,,,Operational,PDF
grib2/4/118/46,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",46,1,Month of end of overall time interval,,,,,Operational,PDF
grib2/4/118/47,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47,1,Day of end of overall time interval,,,,,Operational,PDF
grib2/4/118/48,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48,1,Hour of end of overall time interval,,,,,Operational,PDF
grib2/4/118/49,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49,1,Minute of end of overall time interval,,,,,Operational,PDF
grib2/4/118/50,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",50,1,Second of end of overall time interval,,,,,Operational,PDF
grib2/4/118/51,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",51,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,PDF
grib2/4/118/52-55,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",52-55,4,Total number of data values missing in statistical process,,,,,Operational,PDF
grib2/4/118//1,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,56-67   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,PDF
grib2/4/118/56,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",56,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,PDF
grib2/4/118/57,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",57,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,PDF
grib2/4/118/58,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",58,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/118/59-62,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",59-62,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,PDF
grib2/4/118/63,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",63,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/118/64-67,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",64-67,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,99",,,Operational,PDF
grib2/4/118//2,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,"68-nn   These octets are included only if n > 1, where nn = 55 + 12 x n",,,,,Operational,PDF
grib2/4/118/68-79,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",68-79,12,"As octets 56 to 67, next innermost step of processing",,,,,Operational,PDF
grib2/4/118/80-nn,"Individual large ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",80-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 56 to 67, repeated as necessary",,,,,Operational,PDF
