ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/126/40-41,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",40-41,2,Hours after reference time of data cut-off,(see Note 1),33,,,Operational,PDF
grib2/4/126/42,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",42,1,Minutes after reference time of data cut-off,,,,,Operational,PDF
grib2/4/126/43,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",43,1,Indicator of unit of time range (see Code table 4.4),,,4.4,,Operational,PDF
grib2/4/126/44-47,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",44-47,4,Forecast time in units defined by octet 43,(see Note 2),111,,,Operational,PDF
grib2/4/126/48,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",48,1,Type of first fixed surface (see Code table 4.5),,,4.5,,Operational,PDF
grib2/4/126/49,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",49,1,Scale factor of first fixed surface,,,,,Operational,PDF
grib2/4/126/50-53,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",50-53,4,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/126/54,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",54,1,Type of second fixed surface (see Code table 4.5),,,4.5,,Operational,PDF
grib2/4/126/55,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",55,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/126/56-59,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",56-59,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/126/60-61,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",60-61,2,Year of end of overall time interval,,,,,Operational,PDF
grib2/4/126/62,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",62,1,Month of end of overall time interval,,,,,Operational,PDF
grib2/4/126/63,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",63,1,Day of end of overall time interval,,,,,Operational,PDF
grib2/4/126/64,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",64,1,Hour of end of overall time interval,,,,,Operational,PDF
grib2/4/126/65,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",65,1,Minute of end of overall time interval,,,,,Operational,PDF
grib2/4/126/66,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",66,1,Second of end of overall time interval,,,,,Operational,PDF
grib2/4/126/67,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",67,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,PDF
grib2/4/126/68-71,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",68-71,4,Total number of data values missing in statistical process,,,,,Operational,PDF
grib2/4/126//1,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",,,72-83   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,PDF
grib2/4/126/72,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",72,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.1,,Operational,PDF
grib2/4/126/73,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",73,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,PDF
grib2/4/126/74,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",74,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/126/75-78,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",75-78,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,PDF
grib2/4/126/79,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",79,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/126/80-83,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",80-83,4,"Time increment between successive fields, in units defined by the previous octet",,,,,Operational,PDF
grib2/4/126//2,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",,,"84-nn   These octets are included only if n > 1, where nn = 72 + 12 x n",,,,,Operational,PDF
grib2/4/126/84-95,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",84-95,12,"As octets 72 to 83, next innermost step of processing",,,,,Operational,PDF
grib2/4/126/96-nn,"Average, accumulation, or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for radionuclides",96-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 72 to 83, repeated as necessary",,,,,Operational,PDF
