ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/142/32-35,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",32-35,4,Perturbation number,,,,,Operational,PDF
grib2/4/142/36-39,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",36-39,4,Number of forecasts in ensemble,,,,,Operational,PDF
grib2/4/142/40-4,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",40-4,2,Year of model version date,,,,,Operational,PDF
grib2/4/142/42,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",42,1,Month of model version date,,,,,Operational,PDF
grib2/4/142/43,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",43,1,Day of model version date,,,,,Operational,PDF
grib2/4/142/44,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",44,1,Hour of model version date,,,,,Operational,PDF
grib2/4/142/45,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",45,1,Minute of model version date,,,,,Operational,PDF
grib2/4/142/46,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",46,1,Second of model version date,,,,,Operational,PDF
grib2/4/142/47,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",47,1,Scale factor of wave directions,,,,,Operational,PDF
grib2/4/142//1,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",,,The following entry of 4 octets is repeated ND times. (ND is defined in octets 14-15),,,,,Operational,PDF
grib2/4/142/(48 + (ND-1)*4) - (51 + (ND-1)*4),"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",(48 + (ND-1)*4) - (51 + (ND-1)*4),4,Scaled values of wave directions,(see Note 2),162,,,Operational,PDF
grib2/4/142/52 + (ND-1)*4,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",52 + (ND-1)*4,1,Scale factor of wave frequencies,,,,,Operational,PDF
grib2/4/142//2,"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",,,The following entry of 4 octets is repeated NF times. (NF is defined in octets 18-19),,,,,Operational,PDF
grib2/4/142/(53 + (ND-1)*4 + (NF-1)*4) - (56 + (ND-1)*4 + (NF-1)*4),"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",(53 + (ND-1)*4 + (NF-1)*4) - (56 + (ND-1)*4 + (NF-1)*4),4,Scaled values of wave frequencies,(see Note 3),161,,,Operational,PDF
