ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/128/31-34,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",31-34,4,Scaled value of second fixed surface,,,,,Operational,Original
grib2/4/128/35,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",35,1,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,Original
grib2/4/128/36,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",36,1,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,Original
grib2/4/128/37,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",37,1,Number of additional parameters for reference period (NA),(see Note 2),164,,,Operational,Original
grib2/4/128//1,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,Original
grib2/4/128/38+(na-1)*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",38+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,Original
grib2/4/128/(39+(na-1)*5)-(42+(na-1)*5),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(39+(na-1)*5)-(42+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,Original
grib2/4/128//2,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NA sequence,,,,,Operational,Original
grib2/4/128/(38+NA*5)-(39+NA*5),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(38+NA*5)-(39+NA*5),,Year of start of reference period,,,,,Operational,Original
grib2/4/128/40+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",40+NA*5,,Month of start of reference period,,,,,Operational,Original
grib2/4/128/41+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",41+NA*5,,Day of start of reference period,,,,,Operational,Original
grib2/4/128/42+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",42+NA*5,,Hour of start of reference period,,,,,Operational,Original
grib2/4/128/43+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",43+NA*5,,Minute of start of reference period,,,,,Operational,Original
grib2/4/128/44+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",44+NA*5,,Second of start of reference period,,,,,Operational,Original
grib2/4/128/(45+NA*5)-(48+NA*5),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(45+NA*5)-(48+NA*5),,Sample size of reference period,,,,,Operational,Original
grib2/4/128/49+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",49+NA*5,,Number of reference period time range (NR),(see Note 3),165,,,Operational,Original
grib2/4/128//3,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,Original
grib2/4/128/50+NA*5+(nr-1)*6,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",50+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational,Original
grib2/4/128/51+NA*5+(nr-1)*6,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",51+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/128/(52+NA*5+(nr-1)*6)-(55+NA*5+(nr-1)*6),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(52+NA*5+(nr-1)*6)-(55+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational,Original
grib2/4/128//4,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NR sequence,,,,,Operational,Original
