ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/135/47,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47,1,Day of end of overall time interval,,,,,Operational,Original
grib2/4/135/48,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48,1,Hour of end of overall time interval,,,,,Operational,Original
grib2/4/135/49,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49,1,Minute of end of overall time interval,,,,,Operational,Original
grib2/4/135/50,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",50,1,Second of end of overall time interval,,,,,Operational,Original
grib2/4/135/51,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",51,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,Original
grib2/4/135/52-55,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",52-55,4,Total number of data values missing in the statistical process,,,,,Operational,Original
grib2/4/135//1,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,56-67 Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,Original
grib2/4/135/56+(nt-1)*12,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",56+(nt-1)*12,,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,Original
grib2/4/135/57+(nt-1)*12,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",57+(nt-1)*12,,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,Original
grib2/4/135/58+(nt-1)*12,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",58+(nt-1)*12,,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/135/(59+(nt-1)*12) - (62+(nt-1)*12),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(59+(nt-1)*12) - (62+(nt-1)*12),,Length of the time range over which statistical processing is done in units defined by the previous octet,,,,,Operational,Original
grib2/4/135/63+(nt-1)*12,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",63+(nt-1)*12,,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/135/(64+(nt-1)*12) - (67+(nt-1)*12),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(64+(nt-1)*12) - (67+(nt-1)*12),,Time increment between successive fields in units defined by the previous octet,(see Note 6),7,,,Operational,Original
grib2/4/135/68+(NT-1)*12,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",68+(NT-1)*12,,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,Original
grib2/4/135/69+(NT-1)*12,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",69+(NT-1)*12,,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,Original
grib2/4/135/70+(NT-1)*12,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",70+(NT-1)*12,,Number of additional parameters for reference period (NA),(see Note 7),164,,,Operational,Original
grib2/4/135//2,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,Original
grib2/4/135/71+(NT-1)*12+(na-1)*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",71+(NT-1)*12+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,Original
grib2/4/135/(72+(NT-1)*12+(na-1)*5)-(75+(NT-1)*12+(na-1)*5),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(72+(NT-1)*12+(na-1)*5)-(75+(NT-1)*12+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,Original
grib2/4/135//3,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repeated NA sequence,,,,,Operational,Original
grib2/4/135/(71+(NT-1)*12+NA*5)-(72+(NT-1)*12+NA*5),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(71+(NT-1)*12+NA*5)-(72+(NT-1)*12+NA*5),,Year of start of reference period,,,,,Operational,Original
grib2/4/135/73+(NT-1)*12+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",73+(NT-1)*12+NA*5,,Month of start of reference period,,,,,Operational,Original
grib2/4/135/74+(NT-1)*12+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",74+(NT-1)*12+NA*5,,Day of start of reference period,,,,,Operational,Original
grib2/4/135/75+(NT-1)*12+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",75+(NT-1)*12+NA*5,,Hour of start of reference period,,,,,Operational,Original
grib2/4/135/76+(NT-1)*12+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",76+(NT-1)*12+NA*5,,Minute of start of reference period,,,,,Operational,Original
grib2/4/135/77+(NT-1)*12+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",77+(NT-1)*12+NA*5,,Second of start of reference period,,,,,Operational,Original
grib2/4/135/(78+(NT-1)*12+NA*5)-(81+ (NT-1)*12+NA*5),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(78+(NT-1)*12+NA*5)-(81+ (NT-1)*12+NA*5),,Sample size of reference period,,,,,Operational,Original
grib2/4/135/82+(NT-1)*12+NA*5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",82+(NT-1)*12+NA*5,,Number of reference period time range (NR),(see Note 8),165,,,Operational,Original
grib2/4/135//4,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,Original
grib2/4/135/83+(NT-1)*12+NA*5+(nr-1)*6,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",83+(NT-1)*12+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational,Original
grib2/4/135/84+(NT-1)*12+NA*5+(nr-1)*6,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",84+(NT-1)*12+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/135/(85+(NT-1)*12+NA*5+(nr-1)*6)-(88+(NT-1)*12+NA*5+(nr-1)*6),"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(85+(NT-1)*12+NA*5+(nr-1)*6)-(88+(NT-1)*12+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational,Original
grib2/4/135//5,"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repeated NR sequence,,,,,Operational,Original
