ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/125/33,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",33,1,Wall clock initial time of execution (day),,,,,Operational,PDF
grib2/4/125/34,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",34,1,Wall clock initial time of execution (hour),,,,,Operational,PDF
grib2/4/125/35,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",35,1,Wall clock initial time of execution (minute),,,,,Operational,PDF
grib2/4/125/36,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",36,1,Wall clock initial time of execution (second),,,,,Operational,PDF
grib2/4/125/37,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",37,1,Type of generating process,(see Code table 4.3),,4.3,,Operational,PDF
grib2/4/125/38,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",38,1,Background generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/125/39,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",39,1,Forecast generating process identifier (defined by originating centre),,,,,Operational,PDF
grib2/4/125/40-41,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",40-41,2,Hours after reference time of data cut-off,(see Note),33,,,Operational,PDF
grib2/4/125/42,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",42,1,Minutes after reference time of data cut-off,,,,,Operational,PDF
grib2/4/125/43,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",43,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/125/44-47,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",44-47,4,Forecast time in units defined by octet 43,,,,,Operational,PDF
grib2/4/125/48,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",48,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/125/49,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",49,1,Scale factor of first fixed surface,,,,,Operational,PDF
grib2/4/125/50-53,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",50-53,4,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/125/54,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",54,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/125/55,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",55,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/125/56-59,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",56-59,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/125/60,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",60,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,PDF
grib2/4/125/61,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",61,1,Perturbation number,,,,,Operational,PDF
grib2/4/125/62,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for radionuclides",62,1,Number of forecasts in ensemble,,,,,Operational,PDF
