ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/94/28-31,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",28-31,4,Scaled value of second fixed surface,,,,,Operational,na
grib2/4/94/32,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",32,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,na
grib2/4/94/33,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",33,1,Perturbation number,,,,,Operational,na
grib2/4/94/34,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",34,1,Number of forecasts in ensemble,,,,,Operational,na
grib2/4/94/35,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",35,1,Method used to derive the data field values at the local time specified in section 1,(see Code table 4.248),,4.248,,Operational,na
grib2/4/94/36,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",36,1,n - number of analyses or forecasts used to create the composite data field at the local time specified in section 1 (n >= 1),,,,,Operational,na
grib2/4/94//1,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",,,Octets 37-54 Specification of the analysis or forecast used in the processing (n = 1),,,,,Operational,na
grib2/4/94/37-38,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",37-38,2,Year of the analysis or forecast used in the processing,,,,,Operational,na
grib2/4/94/39,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",39,1,Month of the analysis or forecast used in the processing,,,,,Operational,na
grib2/4/94/40,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",40,1,Day of the analysis or forecast used in the processing,,,,,Operational,na
grib2/4/94/41,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",41,1,Hour of the analysis or forecast used in the processing,,,,,Operational,na
grib2/4/94/42,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",42,1,Minute of the analysis or forecast used in the processing,,,,,Operational,na
grib2/4/94/43,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",43,1,Second of the analysis or forecast used in the processing,,,,,Operational,na
grib2/4/94/44,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",44,1,Indicator of units of forecast time (set to missing if analysis),(see Code table 4.4),,4.4,,Operational,na
grib2/4/94/45-48,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",45-48,4,Forecast time,(see Notes 4 and 5),"154,70",,,Operational,na
grib2/4/94/49,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",49,1,Number of time increments of the forecast used in the processing,,,,,Operational,na
grib2/4/94/50,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",50,1,Indicator of units of time for the time increments,(see Code table 4.4),,4.4,,Operational,na
grib2/4/94/51-54,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",51-54,4,Time increments between successive forecast times,,,,,Operational,na
grib2/4/94//2,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",,,Octets 55-nn are included only if n > 1 where nn = 36 + 18 x n,,,,,Operational,na
grib2/4/94/55-nn,"Post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer at a specified local time",55-nn,,(n-1) repetitions of sequence of octets 37-54 describing the next analyses or forecasts used in the processing,,,,,Operational,na
