ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/131/39 - 42,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",39 - 42,,Scaled value of lower limit,,,,,Operational,PDF
grib2/4/131/43,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",43,1,Scale factor of upper limit,,,,,Operational,PDF
grib2/4/131/44 - 47,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",44 - 47,,Scaled value of upper limit,,,,,Operational,PDF
grib2/4/131/48,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",48,1,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,PDF
grib2/4/131/49,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",49,1,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,PDF
grib2/4/131/50,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",50,1,Number of additional parameters for reference period (NA),(see Note 2),164,,,Operational,PDF
grib2/4/131//1,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,PDF
grib2/4/131/51+(na-1)*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",51+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,PDF
grib2/4/131/(52+(na-1)*5)-(55+(na-1)*5),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(52+(na-1)*5)-(55+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,PDF
grib2/4/131//2,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NA sequence,,,,,Operational,PDF
grib2/4/131/(51+NA*5)-(52+NA*5),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(51+NA*5)-(52+NA*5),,Year of start of reference period,,,,,Operational,PDF
grib2/4/131/53+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",53+NA*5,,Month of start of reference period,,,,,Operational,PDF
grib2/4/131/54+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",54+NA*5,,Day of start of reference period,,,,,Operational,PDF
grib2/4/131/55+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",55+NA*5,,Hour of start of reference period,,,,,Operational,PDF
grib2/4/131/56+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",56+NA*5,,Minute of start of reference period,,,,,Operational,PDF
grib2/4/131/57+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",57+NA*5,,Second of start of reference period,,,,,Operational,PDF
grib2/4/131/(58+NA*5)-(61+NA*5),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(58+NA*5)-(61+NA*5),,Sample size of reference period,,,,,Operational,PDF
grib2/4/131/62+NA*5,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",62+NA*5,,Number of reference period time range (NR),(see Note 3),165,,,Operational,PDF
grib2/4/131//3,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,PDF
grib2/4/131/63+NA*5+(nr-1)*6,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",63+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational,PDF
grib2/4/131/64+NA*5+(nr-1)*6,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",64+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/131/(65+NA*5+(nr-1)*6)-(68+NA*5+(nr-1)*6),"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(65+NA*5+(nr-1)*6)-(68+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational,PDF
grib2/4/131//4,"Anomalies, significance and other derived products as probability forecasts in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NR sequence,,,,,Operational,PDF
