ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/105/54+(nt-1)*12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",54+(nt-1)*12,,Indicator of unit for time increment,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/105/(55+(nt-1)*12)-(58+(nt-1)*12),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(55+(nt-1)*12)-(58+(nt-1)*12),,Time increment,,,,,Operational,Original
grib2/4/105//2,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of sequence repeated NT times,,,,,Operational,Original
grib2/4/105/59+(NT-1)*12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",59+(NT-1)*12,,Type of reference dataset,(see Code table 4.100),,4.100,,Operational,Original
grib2/4/105/60+(NT-1)*12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",60+(NT-1)*12,,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational,Original
grib2/4/105/61+(NT-1)*12,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",61+(NT-1)*12,,Number of additional parameters for reference period - NA,(see Note 2),164,,,Operational,Original
grib2/4/105//3,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational,Original
grib2/4/105/62+(NT-1)*12+(na-1)*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",62+(NT-1)*12+(na-1)*5,,Scale factor of additional parameters for reference period,,,,,Operational,Original
grib2/4/105/(63+(NT-1)*12+(na-1)*5)-(66+(NT-1)*12+(na-1)*5),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(63+(NT-1)*12+(na-1)*5)-(66+(NT-1)*12+(na-1)*5),,Scaled value of additional parameters for reference period,,,,,Operational,Original
grib2/4/105//4,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repeated NA sequence,,,,,Operational,Original
grib2/4/105/(62+(NT-1)*12+NA*5)-(63+(NT-1)*12+NA*5),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(62+(NT-1)*12+NA*5)-(63+(NT-1)*12+NA*5),,Year of start of reference period,,,,,Operational,Original
grib2/4/105/64+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",64+(NT-1)*12+NA*5,,Month of start of reference period,,,,,Operational,Original
grib2/4/105/65+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",65+(NT-1)*12+NA*5,,Day of start of reference period,,,,,Operational,Original
grib2/4/105/66+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",66+(NT-1)*12+NA*5,,Hour of start of reference period,,,,,Operational,Original
grib2/4/105/67+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",67+(NT-1)*12+NA*5,,Minute of start of reference period,,,,,Operational,Original
grib2/4/105/68+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",68+(NT-1)*12+NA*5,,Second of start of reference period,,,,,Operational,Original
grib2/4/105/(69+(NT-1)*12+NA*5)-(72+(NT-1)*12+NA*5),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(69+(NT-1)*12+NA*5)-(72+(NT-1)*12+NA*5),,Sample size of reference period,,,,,Operational,Original
grib2/4/105/73+(NT-1)*12+NA*5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",73+(NT-1)*12+NA*5,,Number of reference period time range - NR,(see Note 3),165,,,Operational,Original
grib2/4/105//5,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational,Original
grib2/4/105/74+(NT-1)*12+NA*5+(nr-1)*6,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",74+(NT-1)*12+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational,Original
grib2/4/105/75+(NT-1)*12+NA*5+(nr-1)*6,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",75+(NT-1)*12+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational,Original
grib2/4/105/(76+(NT-1)*12+NA*5+(nr-1)*6)-(79+(NT-1)*12+NA*5+(nr-1)*6),"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(76+(NT-1)*12+NA*5+(nr-1)*6)-(79+(NT-1)*12+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational,Original
grib2/4/105//6,"Anomalies, significance and other derived products from an analysis or forecast in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,End of repeated NR sequence,,,,,Operational,Original
