ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/116/(61+(NUTAFTAC-1))-(64+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(61+(NUTAFTAC-1))-(64+(NUTAFTAC-1)),,Perturbation number,,,,,Operational,PDF
grib2/4/116/(65+(NUTAFTAC-1))-(68+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(65+(NUTAFTAC-1))-(68+(NUTAFTAC-1)),,Number of forecasts in ensemble,,,,,Operational,PDF
grib2/4/116/(69+(NUTAFTAC-1))-(70+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(69+(NUTAFTAC-1))-(70+(NUTAFTAC-1)),,Year of end of overall time interval,,,,,Operational,PDF
grib2/4/116/71+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",71+(NUTAFTAC-1),,Month of end of overall time interval,,,,,Operational,PDF
grib2/4/116/72+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",72+(NUTAFTAC-1),,Day of end of overall time interval,,,,,Operational,PDF
grib2/4/116/73+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",73+(NUTAFTAC-1),,Hour of end of overall time interval,,,,,Operational,PDF
grib2/4/116/74+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",74+(NUTAFTAC-1),,Minute of end of overall time interval,,,,,Operational,PDF
grib2/4/116/75+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",75+(NUTAFTAC-1),,Second of end of overall time interval,,,,,Operational,PDF
grib2/4/116/76+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",76+(NUTAFTAC-1),,Number of time range,,,,,Operational,PDF
grib2/4/116/(77+(NUTAFTAC-1))-(80+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(77+(NUTAFTAC-1))-(80+(NUTAFTAC-1)),,Number of missing in statistical process,,,,,Operational,PDF
grib2/4/116/81+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",81+(NUTAFTAC-1),,Type of statistical processing,(see Code table 4.10),,4.10,,Operational,PDF
grib2/4/116/82+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",82+(NUTAFTAC-1),,Type of time increment,(see Code table 4.11),,4.11,,Operational,PDF
grib2/4/116/83+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",83+(NUTAFTAC-1),,Indicator of unit for time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/116/(84+(NUTAFTAC-1))-(87+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(84+(NUTAFTAC-1))-(87+(NUTAFTAC-1)),,Length of time range,,,,,Operational,PDF
grib2/4/116/88+(NUTAFTAC-1),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",88+(NUTAFTAC-1),,Indicator of unit for time increment,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/116/(89+(NUTAFTAC-1))-(92+(NUTAFTAC-1)),"Individual ensemble forecast, control and perturbed on generalized tiles at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",(89+(NUTAFTAC-1))-(92+(NUTAFTAC-1)),,Time increment,,,,,Operational,PDF
