ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/145/41,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",41,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/145/42-45,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",42-45,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/145/46,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",46,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational,PDF
grib2/4/145/47-50,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",47-50,4,Perturbation number,,,,,Operational,PDF
grib2/4/145/51-54,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",51-54,4,Number of forecasts in ensemble,,,,,Operational,PDF
grib2/4/145/55-56,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",55-56,2,Year - time of end of overall time interval,,,,,Operational,PDF
grib2/4/145/57,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",57,1,Month - time of end of overall time interval,,,,,Operational,PDF
grib2/4/145/58,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",58,1,Day - time of end of overall time interval,,,,,Operational,PDF
grib2/4/145/59,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",59,1,Hour - time of end of overall time interval,,,,,Operational,PDF
grib2/4/145/60,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",60,1,Minute - time of end of overall time interval,,,,,Operational,PDF
grib2/4/145/61,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",61,1,Second - time of end of overall time interval,,,,,Operational,PDF
grib2/4/145/62,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",62,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,PDF
grib2/4/145/63-66,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",63-66,4,Total number of data values missing in statistical process,,,,,Operational,PDF
grib2/4/145//1,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,67-78   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,PDF
grib2/4/145/67,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",67,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,PDF
grib2/4/145/68,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",68,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,PDF
grib2/4/145/69,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",69,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/145/70-73,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",70-73,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,PDF
grib2/4/145/74,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",74,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/145/75-78,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",75-78,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,96",,,Operational,PDF
grib2/4/145//2,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,"79-nn   These octets are included only if n > 1, where nn = 67 + 12 x n",,,,,Operational,PDF
grib2/4/145/79-90,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",79-90,,"As octets 67 to 78, next innermost step of processing",,,,,Operational,PDF
grib2/4/145/91-nn,"Individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",91-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 67 to 78, repeated as necessary",,,,,Operational,PDF
