ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/11/44,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",44,1,Second of end of overall time interval,,,,,Operational,na
grib2/4/11/45,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",45,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,na
grib2/4/11/46-49,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",46-49,4,Total number of data values missing in statistical process,,,,,Operational,na
grib2/4/11//1,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,50-61   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,na
grib2/4/11/50,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",50,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational,na
grib2/4/11/51,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",51,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,na
grib2/4/11/52,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",52,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,na
grib2/4/11/53-56,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",53-56,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,na
grib2/4/11/57,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",57,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,na
grib2/4/11/58-61,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",58-61,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,99",,,Operational,na
grib2/4/11//2,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,"62-nn   These octets are included only if n > 1, where nn = 49 + 12 x n",,,,,Operational,na
grib2/4/11/62-73,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",62-73,12,"As octets 50 to 61, next innermost step of processing",,,,,Operational,na
grib2/4/11/74-nn,"individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",74-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 50 to 61, repeated as necessary",,,,,Operational,na
