ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/151/29,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,29,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/151/30,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,30,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/151/31-34,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,31-34,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/151/35,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,35,1,Derived forecast,(see Code table 4.7),,4.7,,Operational,PDF
grib2/4/151/36-39,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,36-39,4,Number of forecasts in ensemble,,,,,Operational,PDF
grib2/4/151/40-41,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,40-41,2,Year of end of overall time interval,,,,,Operational,PDF
grib2/4/151/42,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,42,1,Month of end of overall time interval,,,,,Operational,PDF
grib2/4/151/43,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,43,1,Day of end of overall time interval,,,,,Operational,PDF
grib2/4/151/44,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,44,1,Hour of end of overall time interval,,,,,Operational,PDF
grib2/4/151/45,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,45,1,Minute of end of overall time interval,,,,,Operational,PDF
grib2/4/151/46,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,46,1,Second of end of overall time interval,,,,,Operational,PDF
grib2/4/151/47,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,47,1,Number of time range (NR),,,,,Operational,PDF
grib2/4/151/48-51,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,48-51,4,Number of missing in statistical process,,,,,Operational,PDF
grib2/4/151//1,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval, , ,The next six entries are repeated NR times nr=1:NR,,,,,Operational,PDF
grib2/4/151/52 + (nr-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,52 + (nr-1)*12,1,Type of statistical processing,(see Code table 4.10),,4.10,,Operational,PDF
grib2/4/151/53 + (nr-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,53 + (nr-1)*12,1,Type of time increment,(see Code table 4.11),,4.11,,Operational,PDF
grib2/4/151/54 + (nr-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,54 + (nr-1)*12,1,Indicator of unit for time range,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/151/(55 + (nr-1)*12) - (58 + (nr-1)*12),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(55 + (nr-1)*12) - (58 + (nr-1)*12),4,Length of time range,,,,,Operational,PDF
grib2/4/151/59 + (nr-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,59 + (nr-1)*12,1,Indicator of unit for time increment,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/151/(60 + (nr-1)*12) - (63 + (nr-1)*12),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(60 + (nr-1)*12) - (63 + (nr-1)*12),4,Time increment,,,,,Operational,PDF
grib2/4/151//2,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval, , ,End of sequence repeated NR times,,,,,Operational,PDF
grib2/4/151/(64 + (NR-1)*12) - (65 + (NR-1)*12),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(64 + (NR-1)*12) - (65 + (NR-1)*12),2,Verification score,(see Code table 4.120),,4.120,,Operational,PDF
grib2/4/151/66 + (NR-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,66 + (NR-1)*12,1,Type of reference dataset for verification,(see Code table 4.121),,4.121,,Operational,PDF
grib2/4/151/67 + (NR-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,67 + (NR-1)*12,1,Type of statistical processing over vertical for verification,(see Code table 4.10),,4.10,,Operational,PDF
grib2/4/151/68 + (NR-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,68 + (NR-1)*12,1,Type of threshold operator for verification score,(see Code table 4.91),,4.91,,Operational,PDF
grib2/4/151/69 + (NR-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,69 + (NR-1)*12,1,Type of additional arguments for verification score,(see Code table 4.122),,4.122,,Operational,PDF
grib2/4/151/70 + (NR-1)*12,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,70 + (NR-1)*12,1,Number of additional arguments for verification (NA),,,,,Operational,PDF
grib2/4/151//3,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval, , ,The next two entries are repeated NA times na=0:NA – can be 0 times if no parameters are necessary (na=0),,,,,Operational,PDF
grib2/4/151/71 + (NR-1)*12 + (na-1)*5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,71 + (NR-1)*12 + (na-1)*5,1,Scale factor of additional argument for verification,,,,,Operational,PDF
grib2/4/151/(72 + (NR-1)*12 + (na-1)*5) - (75 + (NR-1)*12 + (na-1)*5),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(72 + (NR-1)*12 + (na-1)*5) - (75 + (NR-1)*12 + (na-1)*5),4,Scaled value of additional argument for verification,,,,,Operational,PDF
grib2/4/151//4,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval, , ,End of sequence repeated NA times,,,,,Operational,PDF
grib2/4/151/(71 + (NR-1)*12 + NA*5) - (72 + (NR-1)*12 + NA*5),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(71 + (NR-1)*12 + NA*5) - (72 + (NR-1)*12 + NA*5),2,Year of start of verification period,,,,,Operational,PDF
grib2/4/151/73 + (NR-1)*12 + NA*5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,73 + (NR-1)*12 + NA*5,1,Month of start of verification period,,,,,Operational,PDF
grib2/4/151/74 + (NR-1)*12 + NA*5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,74 + (NR-1)*12 + NA*5,1,Day of start of verification period,,,,,Operational,PDF
grib2/4/151/75 + (NR-1)*12 + NA*5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,75 + (NR-1)*12 + NA*5,1,Hour of start of verification period,,,,,Operational,PDF
grib2/4/151/76 + (NR-1)812 + NA*5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,76 + (NR-1)812 + NA*5,1,Minute of start of verification period,,,,,Operational,PDF
grib2/4/151/77 + (NR-1)*12 + NA*5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,77 + (NR-1)*12 + NA*5,1,Second of start of verification period,,,,,Operational,PDF
grib2/4/151/78 + (NR-1)*12 + NA*5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,78 + (NR-1)*12 + NA*5,1,Number of verification period time ranges (NV),,,,,Operational,PDF
grib2/4/151//5,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval, , ,The next five entries are repeated NV times nv=1:NV,,,,,Operational,PDF
grib2/4/151/79 + (NR-1)*12 + NA*5 + (nv-1)*11,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,79 + (NR-1)*12 + NA*5 + (nv-1)*11,1,Type of statistical processing for time range for verification period,(see Code table 4.10),,4.10,,Operational,PDF
grib2/4/151/80 + (NR-1)*12 + NA*5 + (nv-1)*11,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,80 + (NR-1)*12 + NA*5 + (nv-1)*11,1,Indicator of unit for time range for verification period,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/151/(81 + (NR-1)*12 + NA*5 + (nv-1)*11) - (84 + (NR-1)*12 + NA*5 + (nv-1)*11),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(81 + (NR-1)*12 + NA*5 + (nv-1)*11) - (84 + (NR-1)*12 + NA*5 + (nv-1)*11),4,Length of time range for verification period,,,,,Operational,PDF
grib2/4/151/85 + (NR-1)*12 + NA*5 + (nv-1)*11,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,85 + (NR-1)*12 + NA*5 + (nv-1)*11,1,Indicator of unit for time increment for verification period,(see Code table 4.4),,44.4,,Operational,PDF
grib2/4/151/(86 + (NR-1)*12 + NA*5 + (nv-1)*11) - (89 + (NR-1)*12 + NA*5 + (nv-1)*11),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(86 + (NR-1)*12 + NA*5 + (nv-1)*11) - (89 + (NR-1)*12 + NA*5 + (nv-1)*11),4,Time increment for verification period,,,,,Operational,PDF
grib2/4/151//6,Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval, , ,End of sequence repeated NV times,,,,,Operational,PDF
grib2/4/151/(90 + (NR-1)*12 + NA*5 + NV*11) - (91 + (NR-1)*12 + NA*5 + NV*11),Verification scores for derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(90 + (NR-1)*12 + NA*5 + NV*11) - (91 + (NR-1)*12 + NA*5 + NV*11),2,Number of forecasts in verification,,,,,Operational,PDF
