ID,Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/78/27,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",27,1,Scale factor of first fixed surface,,,,,Operational,PDF
grib2/4/78/28-31,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",28-31,4,Scaled value of first fixed surface,,,,,Operational,PDF
grib2/4/78/32,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",32,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational,PDF
grib2/4/78/33,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",33,1,Scale factor of second fixed surface,,,,,Operational,PDF
grib2/4/78/34-37,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",34-37,4,Scaled value of second fixed surface,,,,,Operational,PDF
grib2/4/78/38-39,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",38-39,2,Year,,,,,Operational,PDF
grib2/4/78/40,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",40,1,Month,,,,,Operational,PDF
grib2/4/78/41,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",41,1,Day,,,,,Operational,PDF
grib2/4/78/42,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",42,1,Hour,,,,,Operational,PDF
grib2/4/78/43,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",43,1,Minute,,,,,Operational,PDF
grib2/4/78/44,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",44,1,Second,,,,,Operational,PDF
grib2/4/78/45,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",45,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational,PDF
grib2/4/78/46-49,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",46-49,4,Total number of data values missing in statistical process,,,,,Operational,PDF
grib2/4/78//1,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",,,50-61   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational,PDF
grib2/4/78/50,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",50,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.1,,Operational,PDF
grib2/4/78/51,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",51,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational,PDF
grib2/4/78/52,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",52,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/78/53-56,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",53-56,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational,PDF
grib2/4/78/57,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",57,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational,PDF
grib2/4/78/58-61,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",58-61,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,99",,,Operational,PDF
grib2/4/78//2,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",,,"62-nn   These octets are included only if n > 1, where nn = 49 + 12 x n",,,,,Operational,PDF
grib2/4/78/62-73,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",62-73,12,"As octets 50 to 61, next innermost step of processing",,,,,Operational,PDF
grib2/4/78/74-nn,"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for atmospheric chemical constituents with source or sink",74-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 50 to 61, repeated as necessary",,,,,Operational,PDF
