ID,Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status,translation_source
grib2/4/2/2/4/37,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",37,,Live fuel moisture content in low vegetation,,,kg kg-1,Operational,na
grib2/4/2/2/4/38,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",38,,Live fuel moisture content in high vegetation,,,kg kg-1,Operational,na
grib2/4/2/2/4/39,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",39,,Mean height of maximum injection,,,m,Operational,na
grib2/4/2/2/4/40,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",40,,Injection height,,,m,Operational,na
grib2/4/2/2/4/41,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",41,,Plume bottom height,,,m,Operational,na
grib2/4/2/2/4/42,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",42,,Plume top height,,,m,Operational,na
grib2/4/2/2/4/43,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",43,,Probability of fire detection,(see Note 2),184,%,Operation,na
grib2/4/2/2/4/44,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",44,,Probability of ignition from lightning,(see Note 3),185,%,Operational,na
grib2/4/2/2/4/45-191,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",45-191,,Reserved,,,,Operational,na
grib2/4/2/2/4/192-254,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",192-254,,Reserved for local use,,,,Operational,na
grib2/4/2/2/4/255,Parameter number by product discipline and parameter category,"Product discipline 2 - Land surface products, parameter category 4: fire weather products",255,,Missing,,,,Operational,na
