ID,Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status,translation_source
grib2/4/2/3/1/28,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",28,,Brightness temperature,,,K,Operational,Original
grib2/4/2/3/1/29,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",29,,Scaled radiance,(see Note 2),114,Numeric,Operational,Original
grib2/4/2/3/1/30,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",30,,Reflectance in 0.4 micron channel,,,%,Operational,Original
grib2/4/2/3/1/31,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",31,,Cloudy reflectance,,,%,Operational,Original
grib2/4/2/3/1/32,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",32,,Clear reflectance,,,%,Operational,Original
grib2/4/2/3/1/33-97,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",33-97,,Reserved,,,,Operational,Original
grib2/4/2/3/1/98,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",98,,Correlation coefficient between MPE rain-rates for the co-located IR data and the microwave data rain-rates,,,Numeric,Operational,Original
grib2/4/2/3/1/99,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",99,,Standard deviation between MPE rain-rates for the co-located IR data and the microwave data rain-rates,,,kg m-2 s-1,Operational,Original
grib2/4/2/3/1/100-191,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",100-191,,Reserved,,,,Operational,Original
grib2/4/2/3/1/192-254,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",192-254,,Reserved for local use,,,,Operational,Original
grib2/4/2/3/1/255,Parameter number by product discipline and parameter category,"Product discipline 3 - Space products, parameter category 1: quantitative products",255,,Missing,,,,Operational,Original
