ID,Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status,translation_source
grib2/4/2/10/0/33,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",33,,Directional width of total swell,,,-,Operational,Original
grib2/4/2/10/0/34,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",34,,Peak wave period,,,s,Operational,Original
grib2/4/2/10/0/35,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",35,,Peak period of wind waves,,,s,Operational,Original
grib2/4/2/10/0/36,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",36,,Peak period of total swell,,,s,Operational,Original
grib2/4/2/10/0/37,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",37,,Altimeter wave height,,,m,Operational,Original
grib2/4/2/10/0/38,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",38,,Altimeter corrected wave height,,,m,Operational,Original
grib2/4/2/10/0/39,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",39,,Altimeter range relative correction,,,-,Operational,Original
grib2/4/2/10/0/40,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",40,,10-metre neutral wind speed over waves,,,m/s,Operational,Original
grib2/4/2/10/0/41,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",41,,10-metre wind direction over waves,,,deg,Operational,Original
grib2/4/2/10/0/42,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",42,,Wave energy spectrum,,,m2 s rad-1,Operational,Original
grib2/4/2/10/0/43,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",43,,Kurtosis of the sea-surface elevation due to waves,,,-,Operational,Original
grib2/4/2/10/0/44,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",44,,Benjamin-Feir index,,,-,Operational,Original
grib2/4/2/10/0/45,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",45,,Spectral peakedness factor,,,/s,Operational,Original
grib2/4/2/10/0/46,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",46,,Peak wave direction,,,deg,Operational,Original
grib2/4/2/10/0/47,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",47,,Significant wave height of first swell partition,,,m,Operational,Original
grib2/4/2/10/0/48,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",48,,Significant wave height of second swell partition,,,m,Operational,Original
grib2/4/2/10/0/49,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",49,,Significant wave height of third swell partition,,,m,Operational,Original
grib2/4/2/10/0/50,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",50,,Mean wave period of first swell partition,,,s,Operational,Original
grib2/4/2/10/0/51,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",51,,Mean wave period of second swell partition,,,s,Operational,Original
grib2/4/2/10/0/52,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",52,,Mean wave period of third swell partition,,,s,Operational,Original
grib2/4/2/10/0/53,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",53,,Mean wave direction of first swell partition,,,deg,Operational,Original
grib2/4/2/10/0/54,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",54,,Mean wave direction of second swell partition,,,deg,Operational,Original
grib2/4/2/10/0/55,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",55,,Mean wave direction of third swell partition,,,deg,Operational,Original
grib2/4/2/10/0/56,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",56,,Wave directional width of first swell partition,,,-,Operational,Original
grib2/4/2/10/0/57,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",57,,Wave directional width of second swell partition,,,-,Operational,Original
grib2/4/2/10/0/58,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",58,,Wave directional width of third swell partition,,,-,Operational,Original
grib2/4/2/10/0/59,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",59,,Wave frequency width of first swell partition,,,-,Operational,Original
grib2/4/2/10/0/60,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",60,,Wave frequency width of second swell partition,,,-,Operational,Original
grib2/4/2/10/0/61,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",61,,Wave frequency width of third swell partition,,,-,Operational,Original
grib2/4/2/10/0/62,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",62,,Wave frequency width,,,-,Operational,Original
grib2/4/2/10/0/63,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",63,,Frequency width of wind waves,,,-,Operational,Original
grib2/4/2/10/0/64,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",64,,Frequency width of total swell,,,-,Operational,Original
grib2/4/2/10/0/65,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",65,,Peak wave period of first swell partition,,,s,Operational,Original
grib2/4/2/10/0/66,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",66,,Peak wave period of second swell partition,,,s,Operational,Original
grib2/4/2/10/0/67,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",67,,Peak wave period of third swell partition,,,s,Operational,Original
grib2/4/2/10/0/68,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",68,,Peak wave direction of first swell partition,,,degree true,Operational,Original
grib2/4/2/10/0/69,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",69,,Peak wave direction of second swell partition,,,degree true,Operational,Original
grib2/4/2/10/0/70,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",70,,Peak wave direction of third swell partition,,,degree true,Operational,Original
grib2/4/2/10/0/71,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",71,,Peak direction of wind waves,,,degree true,Operational,Original
grib2/4/2/10/0/72,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",72,,Peak direction of total swell,,,degree true,Operational,Original
grib2/4/2/10/0/73,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",73,,Whitecap fraction,,,fraction,Operational,Original
grib2/4/2/10/0/74,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",74,,Mean direction of total swell,,,degree,Operational,Original
grib2/4/2/10/0/75,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",75,,Mean direction of wind waves,,,degree,Operational,Original
grib2/4/2/10/0/76,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",76,,Charnock,(see Note 2),133,Numeric,Operational,Original
grib2/4/2/10/0/77,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",77,,Wave Spectral Skewness,,,Numeric,Operational,Original
grib2/4/2/10/0/78,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",78,,Wave energy flux magnitude,,,W m-1,Operational,Original
grib2/4/2/10/0/79,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",79,,Wave energy flux mean direction,,,degree true,Operational,Original
grib2/4/2/10/0/80,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",80,,Ratio of wave angular and frequency width,,,Numeric,Operational,Original
grib2/4/2/10/0/81,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",81,,Free convective velocity over the oceans,,,m s-1,Operational,Original
grib2/4/2/10/0/82,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",82,,Air density over the oceans,,,kg m-3,Operational,Original
grib2/4/2/10/0/83,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",83,,Normalized energy flux into waves,(see Note 3),134,Numeric,Operational,Original
grib2/4/2/10/0/84,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",84,,Normalized stress into ocean,(see Note 3),134,Numeric,Operational,Original
grib2/4/2/10/0/85,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",85,,Normalized energy flux into ocean,(see Note 3),134,Numeric,Operational,Original
grib2/4/2/10/0/86,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",86,,Surface elevation variance due to waves (over all frequencies and directions),,,m2 s rad-1,Operational,Original
grib2/4/2/10/0/87,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",87,,Wave induced mean sea level correction,,,m,Operational,Original
grib2/4/2/10/0/88,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",88,,Spectral width index,,,Numeric,Operational,Original
grib2/4/2/10/0/89,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",89,,Number of events in freak waves statistics,,,Numeric,Operational,Original
grib2/4/2/10/0/90,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",90,,u-component of surface momentum flux into ocean,,,N m-2,Operational,Original
grib2/4/2/10/0/91,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",91,,v-component of surface momentum flux into ocean,,,N m-2,Operational,Original
grib2/4/2/10/0/92,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",92,,Wave turbulent energy flux into ocean,,,W m-2,Operational,Original
grib2/4/2/10/0/93,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",93,,Envelop maximum individual wave height,,,m,Operational,Original
grib2/4/2/10/0/94,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",94,,Time domain maximum individual crest height,,,m,Operational,Original
grib2/4/2/10/0/95,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",95,,Time domain maximum individual wave height,,,m,Operational,Original
grib2/4/2/10/0/96,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",96,,Space time maximum individual crest height,,,m,Operational,Original
grib2/4/2/10/0/97,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",97,,Space time maximum individual wave height,,,m,Operational,Original
grib2/4/2/10/0/98,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",98,,Goda peakedness factor,,,Numeric,Operational,Original
grib2/4/2/10/0/99,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",99,,Benjamin-Feir index 2D (BFI2D),(see Note 4),179,Numeric,Operational,Original
grib2/4/2/10/0/100,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",100,,Crest-trough correlation,(see Note 5),180,Numeric,Operational,Original
grib2/4/2/10/0/101,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",101,,X component of the wave radiative stress to sea-ice,(see Note 6),182,N m-2,Operational,Original
grib2/4/2/10/0/102,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",102,,Y component of the wave radiative stress to sea-ice,(see Note 6),182,N m-2,Operational,Original
grib2/4/2/10/0/103,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",103,,u-component of atmospheric surface momentum flux,(see Note 7),183,N m-2,Operational,Original
grib2/4/2/10/0/104,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",104,,v-component of atmospheric surface momentum flux,(see Note 7),183,N m-2,Operational,Original
grib2/4/2/10/0/105-191,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",105-191,,Reserved,,,,Operational,Original
grib2/4/2/10/0/192-254,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",192-254,,Reserved for local use,,,,Operational,Original
grib2/4/2/10/0/255,Parameter number by product discipline and parameter category,"Product discipline 10 - Oceanographic products, parameter category 0: waves",255,,Missing,,,,Operational,Original
