ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translated_by
grib2/4/1/2/0,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,0,,Végétation/Biomasse,,,,Operational,Original
grib2/4/1/2/1,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,1,,Produits spéciaux pour l'agriculture et l'aquaculture,,,,Operational,Original
grib2/4/1/2/2,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,2,,Produits pour les transports,,,,Operational,Original
grib2/4/1/2/3,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,3,,Produits relatifs aux sols,,,,Operational,Original
grib2/4/1/2/4,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,4,,Produits relatifs aux conditions météorologiques propices aux incendies,,,,Operational,Original
grib2/4/1/2/5-191,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,5-191,,En réserve,,,,Operational,Original
grib2/4/1/2/192-254,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,192-254,,En réserve pour un usage local,,,,Operational,Original
grib2/4/1/2/255,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 2 — Produits pour la surface des terres,255,,Valeur manquante,,,,Operational,Original
grib2/4/1/3/0,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,0,,Produits-image,(voir la note 1),,,Operational,Original
grib2/4/1/3/1,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,1,,Produits quantitatifs,(voir la note 2),,,Operational,Original
grib2/4/1/3/2,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,2,,Propriétés des nuages,,,,Operational,Original
grib2/4/1/3/3,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,3,,Conditions propres aux règles de vol,,,,Operational,Original
grib2/4/1/3/4,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,4,,Cendres volcaniques,,,,Operational,Original
grib2/4/1/3/5,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,5,,Température de surface de la mer,,,,Operational,Original
grib2/4/1/3/6,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,6,,Rayonnement solaire,,,,Operational,Original
grib2/4/1/3/7-191,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,7-191,,En réserve,,,,Operational,Original
grib2/4/1/3/192-254,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,192-254,,En réserve pour un usage local,,,,Operational,Original
grib2/4/1/3/255,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 3 — Produits spatiaux,255,,Valeur manquante,,,,Operational,Original
grib2/4/1/10/0,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,0,,Vagues,,,,Operational,Original
grib2/4/1/10/1,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,1,,Courants,,,,Operational,Original
grib2/4/1/10/2,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,2,,Glace,,,,Operational,Original
grib2/4/1/10/3,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,3,,Propriétés en surface,,,,Operational,Original
grib2/4/1/10/4,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,4,,Propriétés sous-marines,,,,Operational,Original
grib2/4/1/10/5-190,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,5-190,,En réserve,,,,Operational,Original
grib2/4/1/10/191,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,191,,Divers,,,,Operational,Original
grib2/4/1/10/192-254,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,192-254,,En réserve pour un usage local,,,,Operational,Original
grib2/4/1/10/255,Table de code 4.1 — Catégorie de paramètres par domaine de spécialisation des produits,Domaine de spécialisation 10 — Produits océanographiques,255,,Valeur manquante,,,,Operational,Original
