ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/4/11,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",11,,Bilan du rayonnement de courte longueur d'onde par ciel clair,,,W m-2,Operational,PDF
grib2/4/2/0/4/12,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",12,,Rayonnement ultraviolet descendant,,,W m-2,Operational,PDF
grib2/4/2/0/4/13,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",13,,Rayonnement direct de courte longueur d'onde,,,W m-2,Operational,PDF
grib2/4/2/0/4/14,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",14,,Rayonnement diffus de courte longueur d'onde,,,W m-2,Operational,PDF
grib2/4/2/0/4/15-49,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",15-49,,En réserve,,,,Operational,PDF
grib2/4/2/0/4/50,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",50,,Indice UV (ciel dégagé),(voir la note 2),24,Numérique,Operational,PDF
grib2/4/2/0/4/51,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",51,,Indice UV,(voir la note 2),24,Numérique,Operational,PDF
grib2/4/2/0/4/52,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",52,,Flux du rayonnement descendant de courte longueur d'onde par ciel clair,,,W m-2,Operational,PDF
grib2/4/2/0/4/53,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",53,,Flux du rayonnement ascendant de courte longueur d'onde par ciel clair,,,W m-2,Operational,PDF
grib2/4/2/0/4/54-191,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",54-191,,En réserve,,,,Operational,PDF
grib2/4/2/0/4/192-254,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",192-254,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/2/0/4/255,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 4: rayonnement de courte longueur d'onde",255,,Valeur manquante,,,,Operational,PDF
