ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/3/1/24-29,Table de code 3.1 — Numéro du modèle de définition de la grille,,24-29,,En réserve,,,,Operational,PDF
grib2/3/1/30,Table de code 3.1 — Numéro du modèle de définition de la grille,,30,,Projection conforme de Lambert,"Sécante ou tangente, conique ou bipolaire",,,Operational,PDF
grib2/3/1/31,Table de code 3.1 — Numéro du modèle de définition de la grille,,31,,Projection d'Albers conservant le rapport des aires,,,,Operational,PDF
grib2/3/1/32,Table de code 3.1 — Numéro du modèle de définition de la grille,,32,,En réserve,,,,Operational,PDF
grib2/3/1/33,Table de code 3.1 — Numéro du modèle de définition de la grille,,33,,Projection conforme de Lambert avec définition des sous-domaines de modélisation,,,,Operational,PDF
grib2/3/1/34-39,Table de code 3.1 — Numéro du modèle de définition de la grille,,34-39,,En réserve,,,,Operational,PDF
grib2/3/1/40,Table de code 3.1 — Numéro du modèle de définition de la grille,,40,,Grille gaussienne latitude/longitude,,,,Operational,PDF
grib2/3/1/41,Table de code 3.1 — Numéro du modèle de définition de la grille,,41,,Grille gaussienne latitude/longitude après rotation,,,,Operational,PDF
grib2/3/1/42,Table de code 3.1 — Numéro du modèle de définition de la grille,,42,,Grille gaussienne latitude/longitude après dilatation,,,,Operational,PDF
grib2/3/1/43,Table de code 3.1 — Numéro du modèle de définition de la grille,,43,,Grille gaussienne latitude/longitude après dilatation et rotation,,,,Operational,PDF
grib2/3/1/44-49,Table de code 3.1 — Numéro du modèle de définition de la grille,,44-49,,En réserve,,,,Operational,PDF
grib2/3/1/50,Table de code 3.1 — Numéro du modèle de définition de la grille,,50,,Coefficients harmoniques sphériques,,,,Operational,PDF
grib2/3/1/51,Table de code 3.1 — Numéro du modèle de définition de la grille,,51,,Coefficients harmoniques sphériques après rotation,,,,Operational,PDF
grib2/3/1/52,Table de code 3.1 — Numéro du modèle de définition de la grille,,52,,Coefficients harmoniques sphériques après dilatation,,,,Operational,PDF
grib2/3/1/53,Table de code 3.1 — Numéro du modèle de définition de la grille,,53,,Coefficients harmoniques sphériques après dilatation et rotation,,,,Operational,PDF
grib2/3/1/54-60,Table de code 3.1 — Numéro du modèle de définition de la grille,,54-60,,En réserve,,,,Operational,PDF
grib2/3/1/61,Table de code 3.1 — Numéro du modèle de définition de la grille,,61,,Représentation spectrale en projection de Mercator avec définition des sous-domaines de modélisation,,,,Operational,PDF
grib2/3/1/62,Table de code 3.1 — Numéro du modèle de définition de la grille,,62,,Représentation spectrale en projection stéréographique polaire avec définition des sous-domaines de modélisation,,,,Operational,PDF
grib2/3/1/63,Table de code 3.1 — Numéro du modèle de définition de la grille,,63,,Représentation spectrale en projection conforme de Lambert avec définition des sous-domaines de modélisation,,,,Operational,PDF
grib2/3/1/64-89,Table de code 3.1 — Numéro du modèle de définition de la grille,,64-89,,En réserve,,,,Operational,PDF
grib2/3/1/90,Table de code 3.1 — Numéro du modèle de définition de la grille,,90,,Perspective vue de l'espace ou projection orthographique,,,,Operational,PDF
grib2/3/1/91-99,Table de code 3.1 — Numéro du modèle de définition de la grille,,91-99,,En réserve,,,,Operational,PDF
grib2/3/1/100,Table de code 3.1 — Numéro du modèle de définition de la grille,,100,,"Grille triangulaire, face d'un icosaèdre",,,,Operational,PDF
grib2/3/1/101,Table de code 3.1 — Numéro du modèle de définition de la grille,,101,,Grille générale non structurée,,,,Operational,PDF
grib2/3/1/102-109,Table de code 3.1 — Numéro du modèle de définition de la grille,,102-109,,En réserve,,,,Operational,PDF
grib2/3/1/110,Table de code 3.1 — Numéro du modèle de définition de la grille,,110,,Projection équatoriale azimutale équidistante,,,,Operational,PDF
grib2/3/1/111-119,Table de code 3.1 — Numéro du modèle de définition de la grille,,111-119,,En réserve,,,,Operational,PDF
grib2/3/1/120,Table de code 3.1 — Numéro du modèle de définition de la grille,,120,,Projection azimut-distance,,,,Operational,PDF
grib2/3/1/121-139,Table de code 3.1 — Numéro du modèle de définition de la grille,,121-139,,En réserve,,,,Operational,PDF
grib2/3/1/140,Table de code 3.1 — Numéro du modèle de définition de la grille,,140,,Projection azimutale équivalente de Lambert,,,,Operational,PDF
grib2/3/1/141-999,Table de code 3.1 — Numéro du modèle de définition de la grille,,141-999,,En réserve,,,,Operational,PDF
grib2/3/1/1000,Table de code 3.1 — Numéro du modèle de définition de la grille,,1000,,"Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",,,,Experimental,PDF
grib2/3/1/1001-1099,Table de code 3.1 — Numéro du modèle de définition de la grille,,1001-1099,,En réserve,,,,Operational,PDF
grib2/3/1/1100,Table de code 3.1 — Numéro du modèle de définition de la grille,,1100,,"Grille du diagramme de Hovmöller, dont les points sur l'horizontale sont équidistants",,,,Experimental,PDF
grib2/3/1/1101-1199,Table de code 3.1 — Numéro du modèle de définition de la grille,,1101-1199,,En réserve,,,,Operational,PDF
grib2/3/1/1200,Table de code 3.1 — Numéro du modèle de définition de la grille,,1200,,Grille de coupe dans le temps,,,,Experimental,PDF
grib2/3/1/1201-32767,Table de code 3.1 — Numéro du modèle de définition de la grille,,1201-32767,,En réserve,,,,Operational,PDF
grib2/3/1/32768-65534,Table de code 3.1 — Numéro du modèle de définition de la grille,,32768-65534,,En réserve pour un usage local,,,,Operational,PDF
grib2/3/1/65535,Table de code 3.1 — Numéro du modèle de définition de la grille,,65535,,Valeur manquante,,,,Operational,PDF
