ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/1/0/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",10,,Écoulement entrant dans le lit du cours d'eau,,,m³ s-1 m-1,Operational,PDF
grib2/4/2/1/0/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",11,,Réserve d'eau dans les cours d'eau,,,m³,Operational,PDF
grib2/4/2/1/0/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",12,,Réserve d'eau dans la plaine d'inondation,,,m³,Operational,PDF
grib2/4/2/1/0/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",13,,Profondeur de l'eau à la surface du sol,,,kg m-2,Operational,PDF
grib2/4/2/1/0/14,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",14,,Cumul des précipitations en amont,,,kg m-2,Operational,PDF
grib2/4/2/1/0/15,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",15,,Cumul de l'eau de fonte en amont,,,kg m-2,Operational,PDF
grib2/4/2/1/0/16,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",16,,Taux de percolation,,,kg m-2 s-1,Operational,PDF
grib2/4/2/1/0/17,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",17,,Débit d'eau de la rivière,,,m3 s-1,Operational,AI
grib2/4/2/1/0/18,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",18,,Écoulement d'eau de la plaine inondable,,,m3 s-1,Operational,AI
grib2/4/2/1/0/19,Numéro de paramètre par discipline de produit et catégorie de paramètre,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",19,,Débit d'eau du chemin d'inondation,,,m3 s-1,Operational,AI
grib2/4/2/1/0/20,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",20,,Eau sur la surface,,,kg m-2,Operational,AI
grib2/4/2/1/0/21,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",21,,Élévation de la surface de l'eau,((voir la note 5)),186,m,Operational,AI
grib2/4/2/1/0/22,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",22,,Taux de retour d'écoulement des eaux souterraines,((voir la note 6)),187,m3 s-1,Operational,AI
grib2/4/2/1/0/23,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",23,,Stockage fluvial et de plaine inondable,((voir la note 7)),188,m³,Operational,AI
grib2/4/2/1/0/24,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",24,,Vitesse moyenne du fleuve en fonction de la profondeur,(voir la Note 8),189,m s-1,Operational,AI
grib2/4/2/1/0/25-191,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",25-191,,En réserve,,,,Operational,AI
grib2/4/2/1/0/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",192-254,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/2/1/0/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 1 – Produits hydrologiques, Catégorie de paramètres 0: produits hydrologiques de base",255,,Valeur manquante,,,,Operational,PDF
