"Title_fr","Subtitle_fr","CodeFlag","Value","MeaningParameterDescription_fr","Note_fr","noteIDs","UnitComments_fr","Status"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","10",,"Flux de chaleur au sol*",,,"W m-2","Deprecated"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","11",,"Humidité disponible",,,"%","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","12",,"Coefficient d'échange",,,"kg m-2 s-1","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","13",,"Eau à la surface du couvert végétal",,,"kg m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","14",,"Échelle de longueur de mélange de Blackadar",,,"m","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","15",,"Conductance du couvert végétal",,,"m s-1","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","16",,"Résistance stomatique minimale",,,"s m-1","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","17",,"Point de flétrissement*",,,"Proportion","Deprecated"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","18",,"Rayonnement solaire en tant que paramètre de la conductance du couvert végétal",,,"Proportion","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","19",,"Température en tant que paramètre de la conductance du couvert végétal",,,"Proportion","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","20",,"Humidité en tant que paramètre de la conductance du couvert végétal",,,"Proportion","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","21",,"Humidité du sol en tant que paramètre de la conductance du couvert végétal",,,"Proportion","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","22",,"Humidité du sol**",,,"kg m-3","Deprecated"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","23",,"Colonne intégrée de l'eau dans le sol***",,,"kg m-2","Deprecated"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","24",,"Flux de chaleur",,,"W m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","25",,"Humidité du sol en volume",,,"m³m-3","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","26",,"Point de flétrissement",,,"kg m-3","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","27",,"Point de flétrissement en volume",,,"m³m-3","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","28",,"Indice de surface foliaire",,,"Numérique","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","29",,"Couvert forestier sempervirent",,,"Proportion","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","30",,"Couvert forestier caducifolié",,,"Proportion","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","31",,"Indice différentiel normalisé de végétation (NDVI)",,,"Numérique","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","32",,"Profondeur des racines de la végétation",,,"m","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","33",,"Écoulement et drainage****",,,"kg m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","34",,"Ruissellement****",,,"kg m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","35",,"Classe de dalle",,,"Table de code 4.243","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","36",,"Fraction de dalle",,,"Proportion","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","37",,"Pourcentage de dalle",,,"%","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","38",,"Teneur en glace volumique du sol (équivalent en eau)","(voir la note 2)",,"m³m-3","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","39",,"Taux d'évapotranspiration",,,"kg m-2 s-1","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","40-191",,"En réserve",,,,"Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","192-254",,"En réserve pour un usage local",,,,"Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 0: végétation/biomasse","255",,"Valeur manquante",,,,"Operational"
