ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/3/11,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",11,,Calage de l'altimètre,,,Pa,Operational,PDF
grib2/4/2/0/3/12,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",12,,Épaisseur,,,m,Operational,PDF
grib2/4/2/0/3/13,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",13,,Altitude barométrique,,,m,Operational,PDF
grib2/4/2/0/3/14,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",14,,Altitude densimétrique,,,m,Operational,PDF
grib2/4/2/0/3/15,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",15,,Altitude géopotentielle – onde numéro 5,,,gpm,Operational,PDF
grib2/4/2/0/3/16,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",16,,Flux zonal de la résistance due aux ondes de gravité,,,N m-2,Operational,PDF
grib2/4/2/0/3/17,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",17,,Flux méridional de la résistance due aux ondes de gravité,,,N m-2,Operational,PDF
grib2/4/2/0/3/18,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",18,,Altitude de la couche limite planétaire,,,m,Operational,PDF
grib2/4/2/0/3/19,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",19,,Anomalie de l'altitude géopotentielle – onde numéro 5,,,gpm,Operational,PDF
grib2/4/2/0/3/20,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",20,,Écart type de l'effet orographique d'échelle inférieure à celle de la grille,,,m,Operational,PDF
grib2/4/2/0/3/21,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",21,,Angle de l'effet orographique d'échelle inférieure à celle de la grille,,,Rad,Operational,PDF
grib2/4/2/0/3/22,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",22,,Pente de l'effet orographique d'échelle inférieure à celle de la grille,,,Numérique,Operational,PDF
grib2/4/2/0/3/23,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",23,,Dissipation des ondes de gravité,,,W m-2,Operational,PDF
grib2/4/2/0/3/24,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",24,,Anisotropie de l'effet orographique d'échelle inférieure à celle de la grille,,,Numérique,Operational,PDF
grib2/4/2/0/3/25,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",25,,Logarithme népérien de la pression en Pa,,,Numérique,Operational,PDF
grib2/4/2/0/3/26,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",26,,Pression d'Exner,,,Numérique,Operational,PDF
grib2/4/2/0/3/27,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",27,,Flux de masse en courant ascendant,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/3/28,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",28,,Flux de masse en courant descendant,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/3/29,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",29,,Taux de détraînement en courant ascendant,,,kg m-3 s-1,Operational,PDF
grib2/4/2/0/3/30,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",30,,Taux de détraînement en courant descendant,,,kg m-3 s-1,Operational,PDF
grib2/4/2/0/3/31,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",31,,Composante instable du logarithme de la pression en surface,,,–,Operational,PDF
grib2/4/2/0/3/32-191,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",32-191,,En réserve,,,,Operational,PDF
grib2/4/2/0/3/192-254,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",192-254,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/2/0/3/255,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 3: masse",255,,Valeur manquante,,,,Operational,PDF
