ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/0/33,,Numéro du modèle de définition du produit,33,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux données satellite simulées (de synthèse)",,,,Operational,PDF
grib2/4/0/34,,Numéro du modèle de définition du produit,34,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",,,,Operational,PDF
grib2/4/0/35,Numéro de modèle de définition de produit,,35,,Produit satellite avec ou sans valeurs de qualité associées,,,,Operational,AI
grib2/4/0/36-39,Numéro de modèle de définition de produit,,36-39,,En réserve,,,,Operational,AI
grib2/4/0/40,,Numéro du modèle de définition du produit,40,,"Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/41,,Numéro du modèle de définition du produit,41,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/42,,Numéro du modèle de définition du produit,42,,"Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/43,,Numéro du modèle de définition du produit,43,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/44,,Numéro du modèle de définition du produit,44,,"Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",,,,Deprecated,PDF
grib2/4/0/45,,Numéro du modèle de définition du produit,45,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",,,,Operational,PDF
grib2/4/0/46,,Numéro du modèle de définition du produit,46,,"Valeurs moyennes, cumulées et/ou extrêmes ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",,,,Operational,PDF
grib2/4/0/47,,Numéro du modèle de définition du produit,47,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",,,,Operational,PDF
grib2/4/0/48,,Numéro du modèle de définition du produit,48,,"Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",,,,Operational,PDF
grib2/4/0/49,,Numéro du modèle de définition du produit,49,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",,,,Operational,PDF
grib2/4/0/50,Numéro de modèle de définition de produit,,50,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les aérosols,,,,Operational,AI
grib2/4/0/51,,Numéro du modèle de définition du produit,51,,"Prévision catégorielle pour une surface ou une couche horizontale, à un moment donné",,,,Operational,PDF
grib2/4/0/52,,Numéro du modèle de définition du produit,52,,En réserve,,,,Operational,PDF
grib2/4/0/53,,Numéro du modèle de définition du produit,53,,"Paramètres partitionnés pour une surface ou une couche horizontale, à un moment donné",,,,Operational,PDF
grib2/4/0/54,,Numéro du modèle de définition du produit,54,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",,,,Operational,PDF
grib2/4/0/55,,Numéro du modèle de définition du produit,55,,"Dynamique spatio-temporelle de mosaïques pour une surface ou une couche horizontale, à un moment donné",,,,Operational,PDF
grib2/4/0/56,,Numéro du modèle de définition du produit,56,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres de la dynamique spatio-temporelle des mosaïques (caduc)",,,,Deprecated,PDF
grib2/4/0/57,,Numéro du modèle de définition du produit,57,,"Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère, fondée sur une fonction de distribution",,,,Operational,PDF
grib2/4/0/58,,Numéro du modèle de définition du produit,58,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",,,,Operational,PDF
grib2/4/0/59,,Numéro du modèle de définition du produit,59,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres de la dynamique spatio-temporelle des mosaïques (version corrigée du modèle 4.56)",,,,Operational,PDF
grib2/4/0/60,,Numéro du modèle de définition du produit,60,,"Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné",,,,Operational,PDF
grib2/4/0/61,,Numéro du modèle de définition du produit,61,,"Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,,Operational,PDF
grib2/4/0/62,,Numéro du modèle de définition du produit,62,,"Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives à la dynamique spatio-temporelle de mosaïques pour une surface ou une couche horizontale, à un moment donné",,,,Operational,PDF
grib2/4/0/63,,Numéro du modèle de définition du produit,63,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",,,,Operational,PDF
grib2/4/0/64-66,,Numéro du modèle de définition du produit,64-66,,En réserve,,,,Operational,PDF
grib2/4/0/67,,Numéro du modèle de définition du produit,67,,"Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",,,,Operational,PDF
grib2/4/0/68,,Numéro du modèle de définition du produit,68,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",,,,Operational,PDF
grib2/4/0/69,,Numéro du modèle de définition du produit,69,,En réserve,,,,Operational,PDF
grib2/4/0/70,,Numéro du modèle de définition du produit,70,,"Analyse ou prévision post-traitement pour une surface ou une couche horizontale, à un moment donné",,,,Operational,PDF
grib2/4/0/71,,Numéro du modèle de définition du produit,71,,"Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné",,,,Operational,PDF
grib2/4/0/72,,Numéro du modèle de définition du produit,72,,"Valeurs moyennes post-traitement, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,,Operational,PDF
grib2/4/0/73,,Numéro du modèle de définition du produit,73,,"Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,,Operational,PDF
grib2/4/0/74-75,,Numéro du modèle de définition du produit,74-75,,En réserve,,,,Operational,PDF
grib2/4/0/76,,Numéro du modèle de définition du produit,76,,"Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/77,,Numéro du modèle de définition du produit,77,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/78,,Numéro du modèle de définition du produit,78,,"Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/79,,Numéro du modèle de définition du produit,79,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère",,,,Operational,PDF
grib2/4/0/80,,Numéro du modèle de définition du produit,80,,"Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",,,,Operational,PDF
grib2/4/0/81,,Numéro du modèle de définition du produit,81,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",,,,Operational,PDF
grib2/4/0/82,,Numéro du modèle de définition du produit,82,,"Valeurs moyennes, cumulées et/ou extrêmes ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",,,,Operational,PDF
grib2/4/0/83,,Numéro du modèle de définition du produit,83,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",,,,Operational,PDF
grib2/4/0/84,Numéro de modèle de définition de produit,,84,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",,,,Operational,AI
grib2/4/0/85,Numéro de modèle de définition de produit,,85,,"Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",,,,Operational,AI
grib2/4/0/86,Numéro de modèle de définition de produit,,86,,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale à un instant donné,,,,Operational,AI
grib2/4/0/87,Numéro de modèle de définition de produit,,87,,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,,,,Operational,AI
grib2/4/0/88,Numéro de modèle de définition de produit,,88,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée,,,,Operational,AI
grib2/4/0/89,Numéro de modèle de définition de produit,,89,,Prévisions quantiles post-traitées à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/90,Numéro de modèle de définition de produit,,90,,Prévisions quantiles post-traitées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,,,,Operational,AI
grib2/4/0/91,,Numéro du modèle de définition du produit,91,,"Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,,Operational,PDF
grib2/4/0/92,Numéro de modèle de définition de produit,,92,,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.",,,,Operational,AI
grib2/4/0/93,Numéro de modèle de définition de produit,,93,,Analyse ou prévision de post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée,,,,Operational,AI
grib2/4/0/94,Numéro de modèle de définition de produit,,94,,"Post-traitement des prévisions d'ensemble individuelles, de contrôle et perturbées, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",,,,Operational,AI
grib2/4/0/95,Numéro de modèle de définition de produit,,95,,"Moyenne, accumulation, valeurs extrêmes ou autre valeur traitée statistiquement à un niveau horizontal ou dans une couche horizontale à un moment local spécifié.",,,,Operational,AI
grib2/4/0/96,Numéro de modèle de définition de produit,,96,,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement d'une prévision d'ensemble individuelle, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment local spécifié.",,,,Operational,AI
grib2/4/0/97,Numéro de modèle de définition de produit,,97,,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou prévision post-traitée à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.",,,,Operational,AI
grib2/4/0/98,Numéro de modèle de définition de produit,,98,,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement d'une prévision individuelle d'ensemble post-traitée, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment local spécifié.",,,,Operational,AI
grib2/4/0/99,Numéro de modèle de définition de produit,,99,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres d'ondes 2D avec une liste explicite de fréquences et de directions.,,,,Operational,AI
grib2/4/0/100,Numéro de modèle de définition de produit,,100,,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres d'ondes 2D avec une liste explicite de fréquences et de directions.",,,,Operational,AI
grib2/4/0/101,Numéro de modèle de définition de produit,,101,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,,,,Operational,AI
grib2/4/0/102,Numéro de modèle de définition de produit,,102,,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules.",,,,Operational,AI
grib2/4/0/103,Numéro de modèle de définition de produit,,103,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les vagues sélectionnées par plage de périodes,,,,Operational,AI
grib2/4/0/104,Numéro de modèle de définition de produit,,104,,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les vagues sélectionnées par plage de périodes",,,,Operational,AI
grib2/4/0/105,Numéro de modèle de définition de produit,,105,,"Anomalies, significations et autres produits dérivés d'une analyse ou d'une prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",,,,Operational,AI
grib2/4/0/106,Numéro de modèle de définition de produit,,106,,"Anomalies, signification et autres produits dérivés d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,,Operational,AI
grib2/4/0/107,Numéro de modèle de définition de produit,,107,,"Anomalies, significations et autres produits dérivés provenant de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",,,,Operational,AI
grib2/4/0/108,Numéro de modèle de définition de produit,,108,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des produits optiques génériques.,,,,Operational,AI
grib2/4/0/109,Numéro de modèle de définition de produit,,109,,"Prévision d'ensemble individuelle, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des produits optiques génériques.",,,,Operational,AI
grib2/4/0/110,Numéro de modèle de définition de produit,,110,,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour des produits optiques génériques",,,,Operational,AI
grib2/4/0/111,Numéro de modèle de définition de produit,,111,,"Prévision individuelle par ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale, dans un intervalle continu ou non continu pour des produits optiques génériques.",,,,Operational,AI
grib2/4/0/112,Numéro de modèle de définition de produit,,112,,"Anomalies, significations et autres produits dérivés comme prévisions probabilistes en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,,Operational,AI
grib2/4/0/113,Numéro de modèle de définition de produit,,113,,Tuiles généralisées à un niveau horizontal ou une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/114,Numéro de modèle de définition de produit,,114,,"Valeurs moyennes, accumulées et/ou extrêmes ou autres valeurs traitées statistiquement sur des carreaux généralisés à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,,Operational,AI
grib2/4/0/115,Numéro de modèle de définition de produit,,115,,"Prévision individuelle d'ensemble, contrôle et perturbation sur des carreaux généralisés à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operational,AI
grib2/4/0/116,Numéro de modèle de définition de produit,,116,,"Prévision individuelle ensembliste, contrôle et perturbé sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,,Operational,AI
grib2/4/0/117,Numéro de modèle de définition de produit,,117,,"Prévision individuelle d'ensemble large, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operational,AI
grib2/4/0/118,Numéro de modèle de définition de produit,,118,,"Prévision individuelle de grand ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale, dans un intervalle continu ou non continu.",,,,Operational,AI
grib2/4/0/119,Numéro de modèle de définition de produit,,119,,Prévisions de probabilité provenant de grands ensembles à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/120,Numéro de modèle de définition de produit,,120,,Prévisions de probabilité à partir de grands ensembles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,,,,Operational,AI
grib2/4/0/121,Numéro de modèle de définition de produit,,121,,Prévisions de probabilité à partir de grands ensembles avec traitement spatio-temporel basé sur des statistiques focales (fenêtre mobile) à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/122,Numéro de modèle de définition de produit,,122,,Prévisions de probabilité à partir de grands ensembles avec un traitement spatio-temporel basé sur des statistiques focales (fenêtre mobile) à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.,,,,Operational,AI
grib2/4/0/123,Numéro de modèle de définition de produit,,123,,Prévisions de probabilité à partir de grands ensembles avec un traitement spatio-temporel basé sur des statistiques focales (fenêtre mobile) en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,,,,Operational,AI
grib2/4/0/124,Numéro de modèle de définition de produit,,124,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les radionucléides,,,,Operational,AI
grib2/4/0/125,Numéro de modèle de définition de produit,,125,,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les radionucléides",,,,Operational,AI
grib2/4/0/126,Numéro de modèle de définition de produit,,126,,"Valeurs moyennes, accumulations et/ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",,,,Operational,AI
grib2/4/0/127,Numéro de modèle de définition de produit,,127,,"Prévision individuelle d'ensemble, contrôlée et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",,,,Operational,AI
grib2/4/0/128,Numéro de modèle de définition de produit,,128,,La signification des anomalies et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/129,Numéro de modèle de définition de produit,,129,,"La signification des anomalies et d'autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée, en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operational,AI
grib2/4/0/130,Numéro de modèle de définition de produit,,130,,La signification des anomalies et d'autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/131,Numéro de modèle de définition de produit,,131,,La signification des anomalies et autres produits dérivés comme prévisions de probabilité en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/132,Numéro de modèle de définition de produit,,132,,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operational,AI
grib2/4/0/133,Numéro de modèle de définition de produit,,133,,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operational,AI
grib2/4/0/134,Numéro de modèle de définition de produit,,134,,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,,Operational,AI
grib2/4/0/135,Numéro de modèle de définition de produit,,135,,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,,Operational,AI
grib2/4/0/136,Numéro de modèle de définition de produit,,136,,"Les prévisions de probabilité des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence avec un traitement spatiotemporel basé sur des statistiques focales (fenêtre mobile) en relation avec une période de référence à un niveau horizontal ou à un moment donné.",,,,Operational,AI
grib2/4/0/137,Numéro de modèle de définition de produit,,137,,Reforecast dérivé basé sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/138,Numéro de modèle de définition de produit,,138,,Prévision recalculée dérivée basée sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.,,,,Operational,AI
grib2/4/0/139,Numéro de modèle de définition de produit,,139,,Reforecast à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.,,,,Operational,AI
grib2/4/0/140,Numéro de modèle de définition de produit,,140,,"Prévision rétrospective individuelle de l'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes.",,,,Operational,AI
grib2/4/0/141,Numéro de modèle de définition de produit,,141,,Reforecast à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions,,,,Operational,AI
grib2/4/0/142,Numéro de modèle de définition de produit,,142,,"Prévision rétrospective individuelle de l'ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",,,,Operational,AI
grib2/4/0/143,Numéro de modèle de définition de produit,,143,,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operatinal,AI
grib2/4/0/144,Numéro de modèle de définition de produit,,144,,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour des vagues sélectionnées par plage de périodes,,,,Operational,AI
grib2/4/0/145,Numéro de modèle de définition de produit,,145,,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu pour les vagues sélectionnées par plage de périodes.",,,,Operational,AI
grib2/4/0/146,Numéro de modèle de définition de produit,,146,,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/147,Numéro de modèle de définition de produit,,147,,"Scores de vérification pour les valeurs moyennes, d'accumulation et/ou extrêmes ou d'autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",,,,Operational,AI
grib2/4/0/148,Numéro de modèle de définition de produit,,148,,"Scores de vérification pour les prévisions individuelles d'ensemble, contrôle et perturbées, à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operational,AI
grib2/4/0/149,Numéro de modèle de définition de produit,,149,,"Scores de vérification pour les prévisions d'ensemble individuelles, contrôlées et perturbées, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",,,,Operational,AI
grib2/4/0/150,Numéro de modèle de définition de produit,,150,,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,,,,Operational,AI
grib2/4/0/151,Numéro de modèle de définition de produit,,151,,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,,,,Operational,AI
