ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/0/23,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",23,,Tendance de la température découlant du rayonnement de grande longueur d'onde,,,K s-1,Operational,PDF
grib2/4/2/0/0/24,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",24,,"Tendance de la température découlant du rayonnement de courte longueur d'onde, par ciel clair",,,K s-1,Operational,PDF
grib2/4/2/0/0/25,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",25,,"Tendance de la température découlant du rayonnement de grande longueur d'onde, par ciel clair",,,K s-1,Operational,PDF
grib2/4/2/0/0/26,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",26,,Tendance de la température découlant d'une paramétrisation,,,K s-1,Operational,PDF
grib2/4/2/0/0/27,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",27,,Température du thermomètre mouillé,,,K,Operational,PDF
grib2/4/2/0/0/28,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",28,,Composante instable de la température,,,K,Operational,PDF
grib2/4/2/0/0/29,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",29,,Advection de température,,,K s-1,Operational,PDF
grib2/4/2/0/0/30-191,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",30-191,,En réserve,,,,Operational,PDF
grib2/4/2/0/0/192-254,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",192-254,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/2/0/0/255,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 0: température",255,,Valeur manquante,,,,Operational,PDF
