ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/10/4/16,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",16,,Masse volumique de l'eau (rho),,,kg m-3,Operational,PDF
grib2/4/2/10/4/17,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",17,,Anomalie de masse volumique de l'eau (sigma),(voir la note),,kg m-3,Deprecated,PDF
grib2/4/2/10/4/18,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",18,,Température potentielle de l'eau (theta),,,K,Operational,PDF
grib2/4/2/10/4/19,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",19,,Masse volumique potentielle de l'eau (rho theta),,,kg m-3,Operational,PDF
grib2/4/2/10/4/20,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",20,,Anomalie de masse volumique potentielle de l'eau (sigma theta),(voir la note),,kg m-3,Operational,PDF
grib2/4/2/10/4/21,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",21,,Salinité pratique,,,Numérique,Operational,PDF
grib2/4/2/10/4/22,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",22,,Contenu thermique intégré de la colonne d'eau,,,J m-2,Operational,AI
grib2/4/2/10/4/23,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",23,,Vitesse de l'eau vers l'est,,,m s-1,Operational,AI
grib2/4/2/10/4/24,"""Nombre de paramètres par discipline de produit et catégorie de paramètres""","Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",24,,Vitesse de l'eau vers le nord,,,m s-1,Operational,AI
grib2/4/2/10/4/25,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",25,,Vitesse de l'eau selon la composante x,((voir la note 2)),22,m s-1,Operational,AI
grib2/4/2/10/4/26,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",26,,Vitesse de l'eau selon la composante y,((voir la note 2)),22,m s-1,Operational,AI
grib2/4/2/10/4/27,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",27,,Vitesse ascendante de l'eau,,,m s-1,Operational,AI
grib2/4/2/10/4/28,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",28,,Diffusivité turbulente verticale,,,m2 s-1,Operational,AI
grib2/4/2/10/4/29,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",29,,Hauteur équivalente de pression au fond,,,m,Operational,AI
grib2/4/2/10/4/30,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",30,,Flux d'eau douce dans l'eau de mer provenant des rivières,,,kg m-2 s-1,Operational,AI
grib2/4/2/10/4/31,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",31,,Correction du flux d'eau douce,,,kg m-2 s-1,Operational,AI
grib2/4/2/10/4/32,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",32,,Flux virtuel de sel dans l'eau de mer,,,g kg-1 m-2 s-1,Operational,AI
grib2/4/2/10/4/33,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",33,,Correction du flux de sel virtuel,,,g kg⁻¹ m⁻² s⁻¹,Operational,AI
grib2/4/2/10/4/34,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",34,,Tendance de la température de l'eau de mer due à la relaxation newtonienne,,,K s-1,Operational,AI
grib2/4/2/10/4/35,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",35,,Tendance de la salinité de l'eau de mer due à la relaxation newtonienne,,,g kg-1 s-1,Operational,AI
grib2/4/2/10/4/36,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",36,,Tendance de la température de l'eau de mer due à la paramétrisation,,,K s-1,Operational,AI
grib2/4/2/10/4/37,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",37,,Tendance de la salinité de l'eau de mer due à la paramétrisation,,,g kg-1 s-1,Operational,AI
grib2/4/2/10/4/38,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",38,,Tendance de la vitesse de l'eau de mer vers l'est due à la paramétrisation,,,m s-2,Operational,AI
grib2/4/2/10/4/39,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",39,,Tendance de la vitesse de l'eau de mer vers le nord due à la paramétrisation,,,m s-2,Operational,AI
grib2/4/2/10/4/40,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",40,,Tendance de la température de l'eau de mer due à la correction directe du biais,,,K s-1,Operational,AI
grib2/4/2/10/4/41,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",41,,Tendance de la salinité de l'eau de mer due à la correction directe du biais,,,g kg-1 s-1,Operational,AI
grib2/4/2/10/4/42,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",42,,Transport de volume méridional d'eau de mer,,,m3 m-2 s-1,Operational,AI
grib2/4/2/10/4/43,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",43,,Transport volumique zonal de l'eau de mer,,,m3 m-2 s-1,Operational,AI
grib2/4/2/10/4/44,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",44,,Transport volumique méridional intégré de la colonne d'eau de mer,,,m³ m⁻¹ s⁻¹,Operational,AI
grib2/4/2/10/4/45,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",45,,Transport volumique zonal intégré de la colonne d'eau de mer,,,m3 m-1 s-1,Operational,AI
grib2/4/2/10/4/46,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",46,,Transport méridional de masse de l'eau de mer,,,kg m-2 s-1,Operational,AI
grib2/4/2/10/4/47,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",47,,Transport de masse zonal de l'eau de mer,,,kg m-2 s-1,Operational,AI
grib2/4/2/10/4/48,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",48,,Transport de masse méridional intégré de la colonne d'eau de mer,,,kg m⁻¹ s⁻¹,Operational,AI
grib2/4/2/10/4/49,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",49,,Transport de masse zonal intégré de la colonne d'eau de mer,,,kg m⁻¹ s⁻¹,Operational,AI
grib2/4/2/10/4/50,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",50,,Salinité pratique intégrée de la colonne d'eau de mer,,,g kg-1 m,Operational,AI
grib2/4/2/10/4/51,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",51,,Salinité intégrée de la colonne d'eau de mer,,,kg kg⁻¹ m,Operational,AI
grib2/4/2/10/4/52,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",52,,Épaisseur de la couche de mélange,,,m,Operational,AI
grib2/4/2/10/4/53,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",53,,Composante normale de la vitesse de l'eau,((voir la note 3)),163,m s-1,Operational,AI
grib2/4/2/10/4/54,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",54,,Composante tangentielle de la vitesse de l'eau,((voir la note 3)),163,m s-1,Operational,AI
grib2/4/2/10/4/55,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",55,,Transport volumique ascendant de l'eau de mer,,,m3 m-2 s-1,Operational,AI
grib2/4/2/10/4/56,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",56,,Transport de masse ascendant de l'eau de mer,,,kg m-2 s-1,Operational,AI
grib2/4/2/10/4/57,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",57,,Âge de l'eau de mer depuis le contact avec la surface,,,s,Operational,AI
grib2/4/2/10/4/58,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",58,,Flux de rayonnement de courte longueur d'onde vers le bas de l'eau de mer,,,W m-2,Operational,AI
grib2/4/2/10/4/59-191,Nombre de paramètres par discipline de produit et catégorie de paramètres,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",59-191,,En réserve,,,,Operational,AI
grib2/4/2/10/4/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",192-254,,En réserve pour un usage local,,,–,Operational,PDF
grib2/4/2/10/4/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Domaine de spécialisation 10 — Produits océanographiques, Catégorie de paramètres 4: propriétés sous-marines",255,,Valeur manquante,,,–,Operational,PDF
