ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/2/3/10,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",10,,Humidité liquide (non gelée) du sol en volume,,,m³m-3,Operational,PDF
grib2/4/2/2/3/11,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",11,,Apparition d'un arrêt de la transpiration dû au stress en volume (humidité du sol),,,m³m-3,Operational,PDF
grib2/4/2/2/3/12,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",12,,Apparition d'un arrêt de la transpiration dû au stress (humidité du sol),,,kg m-3,Operational,PDF
grib2/4/2/2/3/13,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",13,,Arrêt de l'évaporation directe en volume (humidité du sol),,,m³m-3,Operational,PDF
grib2/4/2/2/3/14,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",14,,Arrêt de l'évaporation directe (humidité du sol),,,kg m-3,Operational,PDF
grib2/4/2/2/3/15,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",15,,Porosité du sol,,,m³m-3,Operational,PDF
grib2/4/2/2/3/16,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",16,,Saturation de l'humidité du sol en volume,,,m³m-3,Operational,PDF
grib2/4/2/2/3/17,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",17,,Saturation de l'humidité du sol,,,kg m-3,Operational,PDF
grib2/4/2/2/3/18,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",18,,Température du sol,,,K,Operational,PDF
grib2/4/2/2/3/19,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",19,,Humidité du sol,,,kg m-3,Operational,PDF
grib2/4/2/2/3/20,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",20,,Contenu en humidité du sol intégré sur la colonne,,,kg m-2,Operational,PDF
grib2/4/2/2/3/21,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",21,,Glace dans le sol,,,kg m-3,Operational,PDF
grib2/4/2/2/3/22,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",22,,Contenu en glace du sol intégré sur la colonne,,,kg m-2,Operational,PDF
grib2/4/2/2/3/23,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",23,,Eau liquide dans le manteau neigeux,,,kg m-2,Operational,PDF
grib2/4/2/2/3/24,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",24,,Indice de gel,,,K jour-1,Operational,PDF
grib2/4/2/2/3/25,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",25,,Épaisseur de neige par tranche d'altitude,,,kg m-2,Operational,PDF
grib2/4/2/2/3/26,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",26,,Flux de chaleur du sol,,,W m-2,Operational,PDF
grib2/4/2/2/3/27,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",27,,Profondeur du sol,,,m,Operational,PDF
grib2/4/2/2/3/28-191,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",28-191,,En réserve,,,,Operational,PDF
grib2/4/2/2/3/192-254,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",192-254,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/2/2/3/255,Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols",255,,Valeur manquante,,,,Operational,PDF
