ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/1/10,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",10,,Précipitation de convection,(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/11,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",11,,Hauteur de neige,,,m,Operational,PDF
grib2/4/2/0/1/12,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",12,,Équivalent en eau de l'intensité de la chute de neige,(voir la note 1),1,kg m-2 s-1,Deprecated,PDF
grib2/4/2/0/1/13,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",13,,Équivalent en eau de la couverture de neige,(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/14,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",14,,Chute de neige de convection,(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/15,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",15,,Chute de neige à grande échelle,(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/16,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",16,,Eau de fonte des neiges,(voir la note 7),16,kg m-2,Operational,PDF
grib2/4/2/0/1/17,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",17,,Âge de la neige,,,jour,Operational,PDF
grib2/4/2/0/1/18,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",18,,Humidité absolue,,,kg m-3,Operational,PDF
grib2/4/2/0/1/19,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",19,,Type de précipitation,,,(Table de code 4.201),Operational,PDF
grib2/4/2/0/1/20,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",20,,Eau liquide intégrée,,,kg m-2,Operational,PDF
grib2/4/2/0/1/21,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",21,,Condensat,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/22,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",22,,Rapport de mélange dans les nuages,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/23,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",23,,Rapport de mélange glace-eau,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/24,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",24,,Rapport de mélange de la pluie,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/25,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",25,,Rapport de mélange de la neige,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/26,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",26,,Convergence horizontale de l'humidité,,,kg kg-1 s-1,Operational,PDF
grib2/4/2/0/1/27,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",27,,Humidité relative maximale,(voir la note 1),1,%,Deprecated,PDF
grib2/4/2/0/1/28,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",28,,Humidité absolue maximale,(voir la note 1),1,kg m-3,Deprecated,PDF
grib2/4/2/0/1/29,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",29,,Hauteur totale de neige fraîche,(voir la note 3),2,m,Deprecated,PDF
grib2/4/2/0/1/30,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",30,,Catégorie de l'eau précipitable,,,(Table de code 4.202),Operational,PDF
grib2/4/2/0/1/31,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",31,,Grêle,,,m,Operational,PDF
grib2/4/2/0/1/32,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",32,,Neige roulée,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/33,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",33,,Présence de pluie,,,(Table de code 4.222),Operational,PDF
grib2/4/2/0/1/34,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",34,,Présence de pluie se congelant,,,(Table de code 4.222),Operational,PDF
grib2/4/2/0/1/35,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",35,,Présence de granules de glace,,,(Table de code 4.222),Operational,PDF
grib2/4/2/0/1/36,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",36,,Présence de neige,,,(Table de code 4.222),Operational,PDF
grib2/4/2/0/1/37,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",37,,Intensité des précipitations de convection,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/38,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",38,,Divergence horizontale de l'humidité,,,kg kg-1 s-1,Operational,PDF
grib2/4/2/0/1/39,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",39,,Pourcentage des précipitations se congelant,,,%,Operational,PDF
grib2/4/2/0/1/40,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",40,,Évaporation potentielle,,,kg m-2,Operational,PDF
grib2/4/2/0/1/41,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",41,,Intensité de l'évaporation potentielle,(voir la note 4),91,W m-2,Operational,PDF
grib2/4/2/0/1/42,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",42,,Enneigement,,,%,Operational,PDF
grib2/4/2/0/1/43,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",43,,Partie précipitée de la teneur en eau totale des nuages,,,Proportion,Operational,PDF
grib2/4/2/0/1/44,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",44,,Facteur de givre,,,Numérique,Operational,PDF
grib2/4/2/0/1/45,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",45,,Colonne totale intégrée de pluie,,,kg m-2,Operational,PDF
grib2/4/2/0/1/46,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",46,,Colonne totale intégrée de neige,,,kg m-2,Operational,PDF
grib2/4/2/0/1/47,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",47,,Précipitations liquides à grande échelle (non convectives),(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/48,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",48,,Précipitations liquides convectives,(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/49,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",49,,Quantité totale d'eau précipitée,(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/50,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",50,,Quantité totale de neige précipitée,(voir la note 3),2,kg m-2,Deprecated,PDF
grib2/4/2/0/1/51,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",51,,Colonne totale d'eau (total d'eau par intégration verticale: vapeur + eau et glace des nuages),,,kg m-2,Operational,PDF
grib2/4/2/0/1/52,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",52,,Intensité totale des précipitations,(voir la note 2),23,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/53,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",53,,Équivalent en eau de l'intensité totale de la chute de neige,(voir la note 2),23,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/54,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",54,,Intensité des précipitations à grande échelle,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/55,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",55,,Équivalent en eau de l'intensité de la chute de neige de convection,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/56,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",56,,Équivalent en eau de l'intensité de la chute de neige à grande échelle,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/57,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",57,,Intensité totale de la chute de neige,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/58,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",58,,Intensité de la chute de neige de convection,,,m s-1,Operational,PDF
grib2/4/2/0/1/59,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",59,,Intensité de la chute de neige à grande échelle,,,m s-1,Operational,PDF
grib2/4/2/0/1/60,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",60,,Équivalent en eau de l'épaisseur de neige,,,kg m-2,Operational,PDF
grib2/4/2/0/1/61,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",61,,Densité de la neige,,,kg m-3,Operational,PDF
grib2/4/2/0/1/62,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",62,,Évaporation de la neige,(voir la note 8),62,kg m-2,Operational,PDF
grib2/4/2/0/1/63,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",63,,En réserve,,,,Operational,PDF
grib2/4/2/0/1/64,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",64,,Colonne intégrée total de vapeur d'eau,,,kg m-2,Operational,PDF
grib2/4/2/0/1/65,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",65,,Intensité des précipitations sous forme de pluie,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/66,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",66,,Intensité des précipitations sous forme de neige,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/67,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",67,,Intensité des précipitations sous forme de pluie se congelant,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/68,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",68,,Intensité des précipitations sous forme de granules de glace,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/69,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",69,,Colonne totale intégrée d'eau dans les nuages,,,kg m-2,Operational,PDF
grib2/4/2/0/1/70,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",70,,Colonne totale intégrée de glace dans les nuages,,,kg m-2,Operational,PDF
grib2/4/2/0/1/71,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",71,,"Rapport de mélange, grêle",,,kg kg-1,Operational,PDF
grib2/4/2/0/1/72,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",72,,Colonne totale intégrée de grêle,,,kg m-2,Operational,PDF
grib2/4/2/0/1/73,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",73,,Intensité des précipitations sous forme de grêle,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/74,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",74,,Colonne totale intégrée de neige roulée,,,kg m-2,Operational,PDF
grib2/4/2/0/1/75,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",75,,Intensité des précipitations sous forme de neige roulée,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/76,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",76,,Intensité des précipitations de convection,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/77,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",77,,Intensité des précipitations à grande échelle,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/78,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",78,,"Colonne totale intégrée d'eau (toutes les composantes, y compris les précipitations)",,,kg m-2,Operational,PDF
grib2/4/2/0/1/79,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",79,,Intensité de l'évaporation,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/80,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",80,,Contenu total en eau condensée,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/81,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",81,,Contenu en eau condensée intégré sur la colonne totale,,,kg m-2,Operational,PDF
grib2/4/2/0/1/82,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",82,,"Rapport de mélange, glace des nuages",,,kg kg-1,Operational,PDF
grib2/4/2/0/1/83,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",83,,Teneur spécifique en eau à l'état liquide des nuages,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/84,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",84,,Teneur spécifique en eau sous forme de glace des nuages,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/85,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",85,,Teneur spécifique en eau sous forme de pluie,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/86,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",86,,Teneur spécifique en eau sous forme de neige,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/87,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",87,,Intensité des précipitations stratiformes,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/88,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",88,,Précipitations convectives de diverses catégories,,,(Table de code 4.222),Operational,PDF
grib2/4/2/0/1/89,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",89,,En réserve,,,,Operational,PDF
grib2/4/2/0/1/90,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",90,,Flux d'humidité total,,,kg kg-1 m s-1,Operational,PDF
grib2/4/2/0/1/91,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",91,,Flux d'humidité – composante u (zonale),,,kg kg-1 m s-1,Operational,PDF
grib2/4/2/0/1/92,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",92,,Flux d'humidité – composante v (méridienne),,,kg kg-1 m s-1,Operational,PDF
grib2/4/2/0/1/93,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",93,,Humidité relative par rapport à l'eau,,,%,Operational,PDF
grib2/4/2/0/1/94,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",94,,Humidité relative par rapport à la glace,,,%,Operational,PDF
grib2/4/2/0/1/95,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",95,,Intensité des précipitations solides ou se congelant,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/1/96,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",96,,Concentration en masse – pluie,,,kg m-3,Operational,PDF
grib2/4/2/0/1/97,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",97,,Concentration en masse – neige,,,kg m-3,Operational,PDF
grib2/4/2/0/1/98,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",98,,Concentration en masse – neige roulée,,,kg m-3,Operational,PDF
grib2/4/2/0/1/99,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",99,,Concentration en masse – grêle,,,kg m-3,Operational,PDF
grib2/4/2/0/1/100,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",100,,Concentration en nombre massique – pluie,,,kg-1,Operational,PDF
grib2/4/2/0/1/101,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",101,,Concentration en nombre massique – neige,,,kg-1,Operational,PDF
grib2/4/2/0/1/102,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",102,,Concentration en nombre massique – neige roulée,,,kg-1,Operational,PDF
grib2/4/2/0/1/103,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",103,,Concentration en nombre massique – grêle,,,kg-1,Operational,PDF
grib2/4/2/0/1/104,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",104,,Concentration en nombre – pluie,,,m-3,Operational,PDF
