"Title_fr","Subtitle_fr","CodeFlag","Value","MeaningParameterDescription_fr","Note_fr","noteIDs","UnitComments_fr","Status"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","17",,"Saturation de l'humidité du sol",,,"kg m-3","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","18",,"Température du sol",,,"K","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","19",,"Humidité du sol",,,"kg m-3","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","20",,"Contenu en humidité du sol intégré sur la colonne",,,"kg m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","21",,"Glace dans le sol",,,"kg m-3","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","22",,"Contenu en glace du sol intégré sur la colonne",,,"kg m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","23",,"Eau liquide dans le manteau neigeux",,,"kg m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","24",,"Indice de gel",,,"K jour-1","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","25",,"Épaisseur de neige par tranche d'altitude",,,"kg m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","26",,"Flux de chaleur du sol",,,"W m-2","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","27",,"Profondeur du sol",,,"m","Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","28-191",,"En réserve",,,,"Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","192-254",,"En réserve pour un usage local",,,,"Operational"
"Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros","Domaine de spécialisation 2 – Produits pour la surface des terres, Catégorie de paramètres 3: produits relatifs aux sols","255",,"Valeur manquante",,,,"Operational"
