ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/12/30,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,30,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/12/31-34,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,31-34,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/12/35,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,35,1,Вычисленный прогноз,см. кодовую таблицу 4.7,,4.7,,Operational,PDF
grib2/4/12/36,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,36,1,Количество прогнозов в ансамбле (N),,,,,Operational,PDF
grib2/4/12/37-38,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,37-38,2,Год окончания всего временного интервала,,,,,Operational,PDF
grib2/4/12/39,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,39,1,Месяц окончания всего временного интервала,,,,,Operational,PDF
grib2/4/12/40,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,40,1,День окончания всего временного интервала,,,,,Operational,PDF
grib2/4/12/41,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,41,1,Час окончания всего временного интервала,,,,,Operational,PDF
grib2/4/12/42,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,42,1,Минута окончания всего временного интервала,,,,,Operational,PDF
grib2/4/12/43,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,43,1,Секунда окончания всего временного интервала,,,,,Operational,PDF
grib2/4/12/44,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,44,1,n — количество спецификаций временного диапазона,описывающих временные интервалы,,,,Operational,PDF
grib2/4/12/45-48,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,45-48,4,Общее количество значений данных,отсутствующих в статистическом процессе,,,,Operational,PDF
grib2/4/12/49-60,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,49-60,,Спецификация наиболее удаленного (или единственного) временного диапазона,за кото рый проводится статистическая обработка,,,,,PDF
grib2/4/12/49,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,49,1,Статистические процесс,используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона (см. кодовую таблицу 4.10),,,,Operational,PDF
grib2/4/12/50,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,50,1,Тип инкремента времени между последовательными полями,используемыми в статистической обработке (см. кодовую таблицу 4.11),,,,Operational,PDF
grib2/4/12/51,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,51,1,Указатель единицы времени для временного диапазона,за который проводится статистическая обработка (см. кодовую таблицу 4.11),,,,Operational,PDF
grib2/4/12/52-55,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,52-55,4,Продолжительность временного диапазона,за который проводится статистическая обработка,,определенных в предыдущем октете,,Operational,PDF
grib2/4/12/56,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,56,1,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,,,Operational,PDF
grib2/4/12/57-60,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,57-60,4,Инкремент времени между последовательными полями в единицах,определенных в предыдущем октете (см. примечания 3 и 4),"7,97",,,Operational,PDF
grib2/4/12/61-nn,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,61-nn,,Эти октеты включаются только,если n > 1,,,,,PDF
grib2/4/12/61-72,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,61-72,12,Как в октетах 49–60,следующий наиболее удаленный шаг обработки,,,,Operational,PDF
grib2/4/12/73-nn,Образец определения продукции 4.12 — вычисленные прогнозы на основе всех членов,73-nn,,Дополнительные спецификации временного диапазона,включенные в соответствии с величиной n. Содержание как в октетах 49–60,,,,Operational,PDF
