ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/82/56,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",56,1,n — количество спецификаций временного диапазона,описывающих временные интервалы,,,,Operational,PDF
grib2/4/82/57-60,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",57-60,4,Общее количество значений данных,отсутствующих в статистическом процессе,,,,Operational,PDF
grib2/4/82//1,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",,,Спецификация наиболее удаленного (или единственного) временного диапазона,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/82/61,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",61,1,Статистический процесс,используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона (см. кодовую таблицу 4.10),,4.10,,Operational,PDF
grib2/4/82/62,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",62,1,Тип инкремента времени между последовательными полями,используемыми в статистической обработке (см. кодовую таблицу 4.11),,4.11,,Operational,PDF
grib2/4/82/63,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",63,1,Указатель единицы времени для временного диапазона,за который проводится статистическая обработка (см. кодовую таблицу 4.4),,4.4,,Operational,PDF
grib2/4/82/64-67,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",64-67,4,Продолжительность временного диапазона,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/82/68,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",68,1,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,4.4,,Operational,PDF
grib2/4/82/69-72,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",69-72,4,Инкремент времени между последовательными полями в единицах,определенных в предыдущем октете (см. примечания 3 и 4),"7,105",,,Operational,PDF
grib2/4/82//2,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",,,Эти октеты включаются,только если n > 1,,,,Operational,PDF
grib2/4/82/73-84,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",73-84,12,Как в октетах 61–72,следующий наиболее удаленный шаг обработки,,,,Operational,PDF
grib2/4/82/85-nn,"Образец определения продукции 4.82 — средние, аккумулированные и/или экстремальные",85-nn,,Дополнительные спецификации временного диапазона,включенные в соответствии с величиной n. Содержание как в октетах 61–72,,,,Operational,PDF
