ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/43/25,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",25,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/43/26,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",26,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/43/27-30,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",27-30,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/43/31,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",31,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/43/32,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",32,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/43/33-36,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",33-36,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/43/37,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",37,1,Тип ансамблевого прогноза,см. кодовую таблицу 4.6,,4.6,,Operational,PDF
grib2/4/43/38,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",38,1,Номер возмущения,,,,,Operational,PDF
grib2/4/43/39,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",39,1,Количество прогнозов в ансамбле,,,,,Operational,PDF
grib2/4/43/40-41,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",40-41,2,Год окончания всего временного интервала,,,,,Operational,PDF
grib2/4/43/42,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",42,1,Месяц окончания всего временного интервала,,,,,Operational,PDF
grib2/4/43/43,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",43,1,День окончания всего временного интервала,,,,,Operational,PDF
grib2/4/43/44,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",44,1,Час окончания всего временного интервала,,,,,Operational,PDF
grib2/4/43/45,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",45,1,Минута окончания всего временного интервала,,,,,Operational,PDF
grib2/4/43/46,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",46,1,Секунда окончания всего временного интервала,,,,,Operational,PDF
grib2/4/43/47,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",47,1,"n — количество спецификаций временного диапазона, описывающих временные интервалы",,,,,Operational,PDF
grib2/4/43/48-51,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",48-51,4,"Общее количество значений данных, отсутствующих в статистическом процессе",,,,,Operational,PDF
grib2/4/43//1,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",,,"Спецификация наиболее удаленного (или единственного) временного диапазона, за который проводится статистическая обработка",,,,,Operational,PDF
grib2/4/43/52,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",52,1,"Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона",(см. кодовую таблицу 4.10),,4.10,,Operational,PDF
grib2/4/43/53,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",53,1,"Тип инкремента времени между последовательными полями, используемыми в статистической обработке",(см. кодовую таблицу 4.11),,4.11,,Operational,PDF
grib2/4/43/54,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",54,1,"Указатель единицы времени для временного диапазона, за который проводится статистическая обработка",(см. кодовую таблицу 4.4),,4.4,,Operational,PDF
grib2/4/43/55-58,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",55-58,4,"Продолжительность временного диапазона, за который проводится статистическая обработка",,,,,Operational,PDF
grib2/4/43/59,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",59,1,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,4.4,,Operational,PDF
grib2/4/43/60-63,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",60-63,4,"Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечания 3 и 4)",,"7,100",,,Operational,PDF
grib2/4/43//2,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",,,"Эти октеты включаются только, если n > 1",,,,,Operational,PDF
grib2/4/43/64-75,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",64-75,12,"Как в октетах 52–63, следующий наиболее удаленный шаг обработки",,,,,Operational,PDF
grib2/4/43/76-nn,"Образец определения продукции 4.43 — индивидуальный ансамблевый прогноз, проконтро-",76-nn,,"Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 52–63",,,,,Operational,PDF
