ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/7/53/15,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,15,,Версия, осуществляемая с 6 мая 2015 г.,,,,,Original
grib2/7/53/16,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,16,,Версия, осуществляемая с 11 ноября 2015 г.,,,,,Original
grib2/7/53/17,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,17,,Версия, осуществляемая с 4 мая 2016 г.,,,,,Original
grib2/7/53/18,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,18,,Версия, осуществляемая со 2 ноября 2016 г.,,,,,Original
grib2/7/53/19,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,19,,Версия, осуществляемая с 3 мая 2017 г.,,,,,Original
grib2/7/53/20,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,20,,Версия, осуществляемая с 8 ноября 2017 г.,,,,,Original
grib2/7/53/21,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,21,,Версия, осуществляемая со 2 мая 2018 г.,,,,,Original
grib2/7/53/22,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,22,,Версия, осуществляемая с 7 ноября 2018 г.,,,,,Original
grib2/7/53/23,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,23,,Предоперативная версия, которая должна осуществляться в результате следующей поправки,,,,,Original
grib2/7/53/24-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,24–254,,Будущие версии,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Отсутствующее Примечание. Настоящая кодовая таблица исключена. См. вместо нее кодовую таблицу C-0. Кодовая таблица 1.1 — Номера версий местных таблиц GRIB Кодовая Значение цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Местные таблицы не используются. Действительны только табличные элементы и образцы из действующей эталонной таблицы.,,,,,operational,Original
grib2/7/53/1-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1–254,,Используемые номера версий местных таблиц,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Отсутствующее Кодовая таблица 1.2 — Значимость времени начала отсчета Кодовая Значение цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Анализ,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Время начала прогноза,,,,,operational,Original
grib2/7/53/2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2,,Время уточнения прогноза,,,,,operational,Original
grib2/7/53/3,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3,,Срок наблюдения,,,,,operational,Original
grib2/7/53/4-191,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,4–191,,Зарезервированы,,,,,operational,Original
grib2/7/53/192-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,192–254,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Отсутствующее Кодовая таблица 1.3 — Статус производства данных Кодовая Значение цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Оперативная продукция,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Оперативная тестовая продукция,,,,,operational,Original
grib2/7/53/2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2,,Научно-исследовательская продукция,,,,,operational,Original
grib2/7/53/3,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3,,Продукция повторного анализа,,,,,operational,Original
grib2/7/53/4,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,4,,Интерактивный комплексный глобальный ансамбль ТОРПЭКС (ТИГГЕ),,,,,operational,Original
grib2/7/53/5,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,5,,Испытание интерактивного комплексного глобального ансамбля ТОРПЭКС (ТИГГЕ),,,,,operational,Original
grib2/7/53/6,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,6,,Оперативная продукция S2S,,,,,operational,Original
grib2/7/53/7,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,7,,Испытуемая продукция S2S,,,,,operational,Original
grib2/7/53/8,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,8,,Проект по вопросу о неопределенностях в ансамблях регионального реанализа (НАРР),,,,,operational,Original
grib2/7/53/9,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,9,,Тестирование проекта по вопросу о неопределенностях в ансамблях регионального реанализа (НАРР),,,,,operational,Original
grib2/7/53/10-191,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,10–191,,Зарезервированы,,,,,operational,Original
grib2/7/53/192-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,192–254,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Отсутствующее Кодовая таблица 1.4 — Тип данных Кодовая Значение цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Продукция анализа,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Продукция прогноза,,,,,operational,Original
grib2/7/53/2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2,,Продукция анализа и прогноза,,,,,operational,Original
grib2/7/53/3,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3,,Продукция проконтролированного прогноза,,,,,operational,Original
grib2/7/53/4,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,4,,Продукция возмущенного прогноза,,,,,operational,Original
grib2/7/53/5,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,5,,Продукция проконтролированного и возмущенного прогноза,,,,,operational,Original
grib2/7/53/6,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,6,,Обработанные спутниковые наблюдения,,,,,operational,Original
grib2/7/53/7,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,7,,Обработанные радиолокационные наблюдения,,,,,operational,Original
grib2/7/53/8,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,8,,Вероятность события,,,,,operational,Original
grib2/7/53/9-191,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,9–191,,Зарезервированы,,,,,operational,Original
grib2/7/53/192-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,192–254,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Отсутствующее Примечание. Инициализированный анализ рассматривается как прогноз с заблаговременностью в 0 часов. Кодовая таблица 1.5 — Номер образца идентификации Кодовая Значение цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Определение календаря,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Палеонтологический временной интервал,,,,,operational,Original
grib2/7/53/2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2,,Определение календаря и палеонтологический временной интервал,,,,,operational,Original
grib2/7/53/3-32767,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3-32767,,Зарезервированы,,,,,operational,Original
grib2/7/53/32768-65534,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,32768-65534,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/65535,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,65535,,Отсутствующее Кодовая таблица 1.6 — Тип календаря Кодовая Значение Замечания цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Григорианский,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,360-дневный,,,,,operational,Original
grib2/7/53/2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2,,365-дневный Преимущественно невисокосный год,,,,,operational,Original
grib2/7/53/3,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3,,Пролептический григорианский Распространяет григорианский календарь на неопределённый период времени в прошлое,,,,,operational,Original
grib2/7/53/4-191,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,4-191,,Зарезервированы,,,,,operational,Original
grib2/7/53/192-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,192-254,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Отсутствующее КОДОВЫЕ ТАБЛИЦЫ И ТАБЛИЦЫ ФЛАГОВ, ИСПОЛЬЗУЕМЫЕ В РАЗДЕЛЕ 3 Кодовая таблица 3.0 — Источник определения сетки Кодовая Значение Замечания цифра,,,,,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Определяется в кодовой таблице 3.1,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Заранее установленное определение Определяется центром-поставщиком сетки,,,,,operational,Original
grib2/7/53/2-191,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2–191,,Зарезервированы,,,,,operational,Original
grib2/7/53/192-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,192–254,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Определение сетки не применяется в отношении данной продукции Кодовая таблица 3.1 — Номер образца определения сетки Кодовая Значение Замечания цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Широтно-долготная Также называется равноудаленной цилиндриче- ской или плоской квадратной,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Повернутая широтно-долготная,,,,,operational,Original
grib2/7/53/2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2,,Растянутая широтно-долготная,,,,,operational,Original
grib2/7/53/3,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3,,Растянутая и повернутая широтно- долготная,,,,,operational,Original
grib2/7/53/4,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,4,,Широтно-долготная с переменным разрешением,,,,,operational,Original
grib2/7/53/5,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,5,,Повернутая широтно-долготная с переменным разрешением,,,,,operational,Original
grib2/7/53/6-9,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,6–9,,Зарезервированы,,,,,operational,Original
grib2/7/53/10,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,10,,Меркатора,,,,,operational,Original
grib2/7/53/11-12,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,11–12,,Зарезервированы,,,,,operational,Original
grib2/7/53/13,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,13,,Проекция Меркатора с определением подобластей моделирования,,,,,operational,Original
grib2/7/53/14-19,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,14–19,,Зарезервированы,,,,,operational,Original
grib2/7/53/20,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,20,,Полярная стереографическая Может быть южной или северной проекция,,,,,operational,Original
grib2/7/53/21-22,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,21–22,,Зарезервированы,,,,,operational,Original
grib2/7/53/23,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,23,,Полярная стереографическая проекция с определением подобластей моделирования,,,,,operational,Original
grib2/7/53/24-29,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,24–29,,Зарезервированы,,,,,operational,Original
grib2/7/53/30,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,30,,Конформная Ламберта Может быть секущей или касательной, кониче- ской или биполярной,,,,,Original
grib2/7/53/31,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,31,,Равновеликая проекция Альберса,,,,,operational,Original
grib2/7/53/32,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,32,,Зарезервированы,,,,,operational,Original
grib2/7/53/33,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,33,,Конформная проекция Ламберта с определением подобластей моделирования,,,,,operational,Original
grib2/7/53/34-39,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,34–39,,Зарезервированы (продолж.) (Кодовая таблица 3.1 — продолж.) Кодовая Значение Замечания цифра,,,,,operational,Original
grib2/7/53/40,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,40,,Широтно-долготная по Гауссу,,,,,operational,Original
grib2/7/53/41,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,41,,Повернутая широтно-долготная по Гауссу,,,,,operational,Original
grib2/7/53/42,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,42,,Растянутая широтно-долготная по Гауссу,,,,,operational,Original
grib2/7/53/43,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,43,,Растянутая и повернутая широтно- долготная по Гауссу,,,,,operational,Original
grib2/7/53/44-49,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,44–49,,Зарезервированы,,,,,operational,Original
grib2/7/53/50,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,50,,Коэффициенты сферических гармонических функций,,,,,operational,Original
grib2/7/53/51,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,51,,Повернутые коэффициенты сферических гармонических функций,,,,,operational,Original
grib2/7/53/52,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,52,,Растянутые коэффициенты сферических гармонических функций,,,,,operational,Original
grib2/7/53/53,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,53,,Растянутые и повернутые коэффициенты сферических гармонических функций,,,,,operational,Original
grib2/7/53/54-60,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,54–60,,Зарезервированы,,,,,operational,Original
grib2/7/53/61,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,61,,Спектральная модель в проекции Меркатора с определением подобластей моделирования,,,,,operational,Original
grib2/7/53/62,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,62,,Спектральная модель в полярной стереографической проекции с определением подобластей моделирования,,,,,operational,Original
grib2/7/53/63,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,63,,Спектральная модель в конформной проекции Ламберта с определением подобластей моделирования,,,,,operational,Original
grib2/7/53/64-89,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,64–89,,Зарезервированы,,,,,operational,Original
grib2/7/53/90,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,90,,Перспективная или ортографическая, видимая из космоса,,,,,Original
grib2/7/53/91-99,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,91–99,,Зарезервированы,,,,,operational,Original
grib2/7/53/100,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,100,,Треугольная, на основе икосаэдра,,,,,Original
grib2/7/53/101,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,101,,Общая неструктурированная сетка,,,,,operational,Original
grib2/7/53/102-109,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,102–109,,Зарезервированы,,,,,operational,Original
grib2/7/53/110,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,110,,Экваториальная азимутальная равноудаленная проекция,,,,,operational,Original
grib2/7/53/111-119,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,111–119,,Зарезервированы,,,,,operational,Original
grib2/7/53/120,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,120,,Азимутальная проекция,,,,,operational,Original
grib2/7/53/121-139,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,121–139,,Зарезервированы,,,,,operational,Original
grib2/7/53/140,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,140,,Азимутальная равновеликая проекция Ламберта,,,,,operational,Original
grib2/7/53/141-999,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,141–999,,Зарезервированы,,,,,operational,Original
grib2/7/53/1000,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1000,,Сетка для представления разрезов с узлами, равноотстоящими по горизон- тали,,,,,Original
grib2/7/53/1001-1099,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1001–1099,,Зарезервированы (продолж.) (Кодовая таблица 3.1 — продолж.) Кодовая Значение Замечания цифра,,,,,operational,Original
grib2/7/53/1100,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1100,,Сетка для представления разрезов с узлами, равноотстоящими по горизон- тали, в виде диаграмм Хофмеллера,,,,Original
grib2/7/53/1101-1199,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1101–1199,,Зарезервированы,,,,,operational,Original
grib2/7/53/1200,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1200,,Сетка для представления временного разреза,,,,,operational,Original
grib2/7/53/1201-32767,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1201–32767,,Зарезервированы,,,,,operational,Original
grib2/7/53/32768-65534,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,32768–65534,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/65535,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,65535,,Отсутствующее Кодовая таблица 3.2 — Форма Земли Кодовая Значение цифра,,,,,operational,Original
grib2/7/53/0,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,0,,Предполагается, что Земля имеет форму шара с радиусом 6 367 470,0 м,,,,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Предполагается, что Земля имеет форму шара с радиусом, определенным в метрах производителем данных,,,,Original
grib2/7/53/2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,2,,Предполагается, что Земля имеет форму сплюснутого сфероида с размерами, определен- ными МАС в 1965 г. (большая ось = 6 378 160 м, малая ось = 6 356 775 м, f = 1/297,0),Original
grib2/7/53/3,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3,,Предполагается, что Земля имеет форму сплюснутого сфероида с большой и малой осью, определенными в километрах производителем данных,,,,Original
grib2/7/53/4,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,4,,Предполагается, что Земля имеет форму сплюснутого сфероида, определенного моделью IAG–GRS80 (большая ось = 6 378 137,0 м, малая ось = 6 356 752,314 м,Original
grib2/7/53/5,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,5,,Предполагается, что Земля представлена WGS-84 (используется ИКАО начиная с 1998 г.),,,,,Original
grib2/7/53/6,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,6,,Предполагается, что Земля имеет форму шара с радиусом 6 371 229,0 м,,,,Original
grib2/7/53/7,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,7,,Предполагается, что Земля имеет форму сплюснутого сфероида с большой и малой осью, определенными в метрах производителем данных,,,,Original
grib2/7/53/8,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,8,,Предполагается, что модель Земли имеет форму шара с радиусом 6 371 200,0 м, причем горизонтальной исходной поверхностью полученного поля широта/долгота является исходный угол WGS-84,,,Original
grib2/7/53/9,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,9,,Форма Земли представлена посредством величины Картографической службы Великобри- тании, 1936, основанной на использовании эллипсоида Airy 1830, Гринвичского меридиана как нулевой долготы и отметки среднего уровня моря у г. Ньюлин, высоты 0,,Original
grib2/7/53/10-191,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,10–191,,Зарезервированы,,,,,operational,Original
grib2/7/53/192-254,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,192–254,,Зарезервированы для местного использования,,,,,operational,Original
grib2/7/53/255,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,255,,Отсутствующее,,,,,operational,Original
grib2/7/53/1-2,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1–2,,Зарезервированы,,,,,operational,Original
grib2/7/53/3,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,3,,0 Инкременты по направлению i не даются,,,,,operational,Original
grib2/7/53/1,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,1,,Инкременты по направлению i даются,,,,,operational,Original
grib2/7/53/4,Образец данных 7.53 — спектральные данные для моделей ограниченной территории —,4,,0 Инкременты по направлению j не даются,,,,,operational,Original
