ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/46/30,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",30,1,Минуты отсечения данных после времени начала отсчета,,,,,Operational,PDF
grib2/4/46/31,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",31,1,Указатель единицы временного диапазона,см. кодовую таблицу 4.4,,4.4,,Operational,PDF
grib2/4/46/32-35,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",32-35,4,"Срок прогноза в единицах, определенных в октете 31",,111,,,Operational,PDF
grib2/4/46/36,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",36,1,Тип первой фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/46/37,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",37,1,Масштабный коэффициент первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/46/38-41,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",38-41,4,Масштабированная величина первой фиксированной поверхности,,,,,Operational,PDF
grib2/4/46/42,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",42,1,Тип второй фиксированной поверхности,см. кодовую таблицу 4.5,,4.5,,Operational,PDF
grib2/4/46/43,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",43,1,Масштабный коэффициент второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/46/44-47,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",44-47,4,Масштабированная величина второй фиксированной поверхности,,,,,Operational,PDF
grib2/4/46/48-49,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",48-49,2,Год,,,,,Operational,PDF
grib2/4/46/50,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",50,1,Месяц,,,,,Operational,PDF
grib2/4/46/51,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",51,1,День время окончания всего временного интервала,,,,,Operational,PDF
grib2/4/46/52,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",52,1,Час,,,,,Operational,PDF
grib2/4/46/53,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",53,1,Минута,,,,,Operational,PDF
grib2/4/46/54,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",54,1,Секунда,,,,,Operational,PDF
grib2/4/46/55,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",55,1,"n — количество спецификаций временного диапазона, описывающих временные интервалы",,,,,Operational,PDF
grib2/4/46/56-59,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",56-59,4,"Общее количество значений данных, отсутствующих в статистическом процессе",,,,,Operational,PDF
grib2/4/46//1,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",,,"Спецификация наиболее удаленного (или единственного) временного диапазона, за который проводится статистическая обработка",,,,,Operational,PDF
grib2/4/46/60,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",60,1,"Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона",(см. кодовую таблицу 4.10),,4.10,,Operational,PDF
grib2/4/46/61,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",61,1,"Тип инкремента времени между последовательными полями, используемыми в статистической обработке",(см. кодовую таблицу 4.11),,4.11,,Operational,PDF
grib2/4/46/62,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",62,1,"Указатель единицы времени для временного диапазона, за который проводится статистическая обработка",(см. кодовую таблицу 4.4),,4.4,,Operational,PDF
grib2/4/46/63-66,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",63-66,4,"Продолжительность временного диапазона, за который проводится статистическая обработка",,,,,Operational,PDF
grib2/4/46/67,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",67,1,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,4.4,,Operational,PDF
grib2/4/46/68-71,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",68-71,4,"Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечания 3 и 4)",,"7,104",,,Operational,PDF
grib2/4/46//2,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",,,"Эти октеты включаются, только если n>1",,,,,Operational,PDF
grib2/4/46/72-83,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",72-83,12,"Как в октетах 60–71, следующий наиболее удаленный шаг обработки",,,,,Operational,PDF
grib2/4/46/84-nn,"Образец определения продукции 4.46 — средние, аккумулированные и/или экстремальные",84-nn,,"Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 60–71",,,,,Operational,PDF
