ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/10/38,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,38,,Месяц окончания всего временного интервала,,,,,operational,Original
grib2/4/10/39,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,39,,День окончания всего временного интервала,,,,,operational,Original
grib2/4/10/40,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,40,,Час окончания всего временного интервала,,,,,operational,Original
grib2/4/10/41,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,41,,Минута окончания всего временного интервала,,,,,operational,Original
grib2/4/10/42,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,42,,Секунда окончания всего временного интервала,,,,,operational,Original
grib2/4/10/43,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,43,,n — количество спецификаций временного диапазона, описывающих временные интер- валы, используемые для расчета статистически обработанного поля,,,,Original
grib2/4/10/44-47,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,44–47,,Общее количество значений данных, отсутствующих в статистическом процессе,,,,,Original
grib2/4/10/48,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,48,,–59 Спецификация наиболее удаленного (или единственного) временного диапазона, за кото рый проводится статистическая обработка,,,,,Original
grib2/4/10/48,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,48,,Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона (см. кодовую таблицу в 4.10),,,,,Original
grib2/4/10/49,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,49,,Тип инкремента времени между последовательным полями, используемыми в статистиче- ском процессе (см. кодовую таблицу 4.11),,,,,Original
grib2/4/10/50,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,50,,Указатель единицы времени для временного диапазона, за который проводится статистиче- ская обработка (см. кодовую таблицу 4.4),,,,,Original
grib2/4/10/51-54,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,51–54,,Продолжительность временного диапазона, за который проводится статистическая обработка в единицах, определенных в предыдущем октете,,,,Original
grib2/4/10/55,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,55,,Указатель единицы времени для приращения между используемыми последовательными полями (см. кодовую таблицу 4.4),,,,,operational,Original
grib2/4/10/56-59,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,56–59,,Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечание 3),,,,,Original
grib2/4/10/60-nn,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,60–nn,,Эти октеты включаются только, если n > 1, где nn = 47 + 12 × n,,,,Original
grib2/4/10/60-71,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,60–71,,Как в октетах 48–59, следующий наиболее удаленный шаг обработки,,,,,Original
grib2/4/10/72-nn,Образец определения продукции 4.10 — прогнозы процентилей по горизонтальному уровню,72–nn,,Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 48–59, при необходимости повторяется,,,,Original
