ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/78/46-49,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",46-49,4,"Общее количество значений данных, отсутствующих в статистическом процессе",,,,,Operational,PDF
grib2/4/78//1,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",,,"Спецификация наиболее удаленного (или единственного) временного диапазона, за который проводится статистическая обработка",,,,,Operational,PDF
grib2/4/78/50,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",50,1,"Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона",(см. кодовую таблицу 4.10),,4.1,,Operational,PDF
grib2/4/78/51,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",51,1,"Тип инкремента времени между последовательными полями, используемыми в статистической обработке",(см. кодовую таблицу 4.11),,4.11,,Operational,PDF
grib2/4/78/52,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",52,1,"Указатель единицы времени для временного диапазона, за который проводится статистическая обработка (см. кодовую таблицу 4.4)",,,4.4,,Operational,PDF
grib2/4/78/53-56,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",53-56,4,"Продолжительность временного диапазона, за который проводится статистическая обработка",,,,,Operational,PDF
grib2/4/78/57,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",57,1,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,4.4,,Operational,PDF
grib2/4/78/58-61,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",58-61,4,"Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечания 3 и 4)",,"7,99",,,Operational,PDF
grib2/4/78//2,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",,,"Эти октеты включаются, только если n > 1",,,,,Operational,PDF
grib2/4/78/62-73,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",62-73,12,"Как в октетах 50–61, следующий наиболее удаленный шаг обработки",,,,,Operational,PDF
grib2/4/78/74-nn,"Образец определения продукции 4.78 — средние, аккумулированные и/или экстремальные",74-nn,,"Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 50–61",,,,,Operational,PDF
