ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/61//15,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,31–34,,Масштабированная величина второй фиксированной поверхности,,,,,Original
grib2/4/61//16,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,35,,Тип ансамблевого прогноза,см. кодовую таблицу 4.6,,4.6,,Original
grib2/4/61//17,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,36,,Номер возмущения,,,,,Original
grib2/4/61//18,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,37,,Количество прогнозов в ансамбле,,,,,Original
grib2/4/61//19,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,38–39,,Год в дате версии модели,см. примечание 3,,3,,Original
grib2/4/61//20,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,40,,Месяц в дате версии модели,,,,,Original
grib2/4/61//21,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,41,,День в дате версии модели,,,,,Original
grib2/4/61//22,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,42,,Час в дате версии модели,,,,,Original
grib2/4/61//23,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,43,,Минута в дате версии модели,,,,,Original
grib2/4/61//24,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,44,,Секунда в дате версии модели,,,,,Original
grib2/4/61//25,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,45–46,,Год окончания всего временного интервала,,,,,Original
grib2/4/61//26,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,47,,Месяц окончания всего временного интервала,,,,,Original
grib2/4/61//27,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,48,,День окончания всего временного интервала,,,,,Original
grib2/4/61//28,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,49,,Час окончания всего временного интервала,,,,,Original
grib2/4/61//29,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,50,,Минута окончания всего временного интервала,,,,,Original
grib2/4/61//30,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,51,,Секунда окончания всего временного интервала,,,,,Original
grib2/4/61//31,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,52,,n – количество спецификаций временного диапазона, описывающих временные интер- валы, используемые для расчета статистически обработанного поля,,,Original
grib2/4/61//32,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,53–56,,Общее количество значений данных, отсутствующих в статистическом процессе,,,,Original
grib2/4/61//33,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,57–68,,Спецификация наиболее удаленного (или единственного) временного диапазона, за который проводится статистическая обработка,,,,Original
grib2/4/61//34,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,57,,Статистический процесс, используемый для расчета обрабатываемого поля на основе поля за каждый инкремент времени в течение временного интервала (см. кодовую таблицу 4.10) (продолж.) (Образец определения продукции 4.61 — продолж.),,,,Original
grib2/4/61//35,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,58,,Тип инкремента времени между последовательными полями, используемыми в статистиче- ском процессе (см. кодовую таблицу 4.11),,,,Original
grib2/4/61//36,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,59,,Указатель единицы времени для временного интервала, за который проводится статистиче- ская обработка (см. кодовую таблицу 4.4),,,,Original
grib2/4/61//37,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,60–63,,Продолжительность временного интервала, за который проводится статистическая обработка, в единицах, определенных в предыдущем октете,,Original
grib2/4/61//38,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,64,,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,,,Original
grib2/4/61//39,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,65–68,,Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечания 4 и 5),,,,Original
grib2/4/61//40,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,69–nn,,Эти октеты включаются только, если n > 1, где nn = 56 + 12 x n,,,Original
grib2/4/61//41,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,69–80,,Как в октетах 57–68, следующий наиболее удаленный шаг обработки,,,,Original
grib2/4/61//42,Образец определения продукции 4.61 — индивидуальный ансамблевый повторный прогноз,,81–nn,,Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 57–68, при необходимости повторяется,,,Original
