ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/42/41,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",41,1,Час,,,,,Operational,PDF
grib2/4/42/42,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",42,1,Минута,,,,,Operational,PDF
grib2/4/42/43,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",43,1,Секунда,,,,,Operational,PDF
grib2/4/42/44,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",44,1,n — количество спецификаций временного диапазона,описывающих временные интервалы,,,,Operational,PDF
grib2/4/42/45-48,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",45-48,4,Общее количество значений данных,отсутствующих в статистическом процессе,,,,Operational,PDF
grib2/4/42//1,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",,,Спецификация наиболее удаленного (или единственного) временного диапазона,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/42/49,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",49,1,Статистический процесс,используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона (см. кодовую таблицу 4.10),,4.10,,Operational,PDF
grib2/4/42/50,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",50,1,Тип инкремента времени между последовательными полями,используемыми в статистической обработке (см. кодовую таблицу 4.11),,4.11,,Operational,PDF
grib2/4/42/51,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",51,1,Указатель единицы времени для временного диапазона,за который проводится статистическая обработка (см. кодовую таблицу 4.4),,4.4,,Operational,PDF
grib2/4/42/52-55,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",52-55,4,Продолжительность временного диапазона,за который проводится статистическая обработка,,,,Operational,PDF
grib2/4/42/56,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",56,1,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,4.4,,Operational,PDF
grib2/4/42/57-60,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",57-60,4,Инкремент времени между последовательными полями в единицах,определенных в предыдущем октете (см. примечания 3 и 4),"7,97",,,Operational,PDF
grib2/4/42//2,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",,,Эти октеты включаются только,если n > 1,,,,Operational,PDF
grib2/4/42/61-72,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",61-72,12,Как в октетах 49–60,следующий наиболее удаленный шаг обработки,,,,Operational,PDF
grib2/4/42/73-nn,"Образец определения продукции 4.42 — средние, аккумулированные и/или экстремальные",73-nn,,Дополнительные спецификации временного диапазона,включенные в соответствии с величиной n. Содержание как в октетах 49-60,,,,Operational,PDF
