ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/9/60-71,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,60–71,,Спецификация наиболее удаленного (или единственного) временного диапазона, за который проводится статистическая обработка,,,,,PDF
grib2/4/9/60,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,60,,Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного интервала (см. кодовую таблицу 4.10),,,,,PDF
grib2/4/9/61,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,61,,Тип инкремента времени между последовательными полями, используемыми в статисти- ческом процессе (см. кодовую таблиц 4.11),,,,,PDF
grib2/4/9/62,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,62,,Указатель единицы времени для временного диапазона, за который проводится статистиче- ская обработка (см. кодовую таблицу 4.4),,,,,PDF
grib2/4/9/63-66,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,63–66,,Продолжительность временного диапазона, за который проводится статистическая обработка в единицах, определенных в предыдущем октете,,,,PDF
grib2/4/9/67,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,67,,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,,,operational,PDF
grib2/4/9/68-71,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,68–71,,Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечания 3 и 4),,,,,PDF
grib2/4/9/72-nn,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,72–nn,,Эти октеты включаются только, если n > 1, где nn = 59 + 12 × n,,,,PDF
grib2/4/9/72-83,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,72–83,,Как в октетах 60–71, следующий наиболее удаленный шаг обработки,,,,,PDF
grib2/4/9/84-nn,Образец определения продукции 4.9 — вероятностные прогнозы по горизонтальному,84–nn,,Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 60–71, при необходимости повторяется,,,,PDF
