ID,Title_ru,OctetNo,OctetCount,Contents_ru,Note_ru,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/83//20,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,43,,Масштабный коэффициент второй фиксированной поверхности,,,,,PDF
grib2/4/83//21,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,44–47,,Масштабированная величина второй фиксированной поверхности,,,,,PDF
grib2/4/83//22,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,48,,Тип ансамблевого прогноза,см. кодовую таблицу 4.6,,4.6,,PDF
grib2/4/83//23,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,49,,Количество возмущений,,,,,PDF
grib2/4/83//24,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,50,,Количество прогнозов в ансамбле,,,,,PDF
grib2/4/83//25,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,51–52,,Год окончания всего временного интервала,,,,,PDF
grib2/4/83//26,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,53,,Месяц окончания всего временного интервала,,,,,PDF
grib2/4/83//27,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,54,,День окончания всего временного интервала,,,,,PDF
grib2/4/83//28,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,55,,Час окончания всего временного интервала,,,,,PDF
grib2/4/83//29,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,56,,Минута окончания всего временного интервала,,,,,PDF
grib2/4/83//30,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,57,,Секунда окончания всего временного интервала,,,,,PDF
grib2/4/83//31,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,58,,n — количество спецификаций временного диапазона, описывающих временные интер- валы, используемые для расчета статистически обработанного поля,,,PDF
grib2/4/83//32,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,59–62,,Общее количество значений данных, отсутствующих в статистическом процессе,,,,PDF
grib2/4/83//33,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,63–74,,Спецификация наиболее удаленного (или единственного) временного диапазона, за который проводится статистическая обработка,,,,PDF
grib2/4/83//34,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,63,,Статистический процесс, используемый для расчета обработанного поля на основе поля за каждый инкремент времени в течение временного диапазона (см. кодовую таблицу 4.10),,,,PDF
grib2/4/83//35,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,64,,Тип инкремента времени между последовательными полями, используемыми в статистиче- ской обработке (см. кодовую таблицу 4.11),,,,PDF
grib2/4/83//36,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,65,,Указатель единицы времени для временного диапазона, за который проводится статистиче- ская обработка (см. кодовую таблицу 4.4) (продолж.) (Образец определения продукции 4.83 — продолж.),,,,PDF
grib2/4/83//37,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,66–69,,Продолжительность временного диапазона, за который проводится статистическая обработка, в единицах, определенных в предыдущем октете,,PDF
grib2/4/83//38,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,70,,Указатель единицы времени для инкремента между используемыми последовательными полями (см. кодовую таблицу 4.4),,,,,PDF
grib2/4/83//39,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,71–74,,Инкремент времени между последовательными полями в единицах, определенных в предыдущем октете (см. примечания 3 и 4),,,,PDF
grib2/4/83//40,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,75–nn,,Эти октеты включаются, только если n > 1, где nn = 62 + 12 x n,,,PDF
grib2/4/83//41,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,75–86,,Как в октетах 63—74, следующий наиболее удаленный шаг обработки,,,,PDF
grib2/4/83//42,Образец определения продукции 4.83 — индивидуальный ансамблевый прогноз,,87–nn,,Дополнительные спецификации временного диапазона, включенные в соответствии с величиной n. Содержание как в октетах 63—74, при необходимости повторяется,,,PDF
