ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/67/(28+5Np)-(31+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(28+5Np)-(31+5Np),,"Hora de predicción, en unidades definidas en el octeto anterior",(véase la nota 4),,,,Operational,Original
grib2/4/67/32+5Np,"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",32+5Np,,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/67/33+5Np,"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",33+5Np,,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/67/(34+5Np)-(37+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(34+5Np)-(37+5Np),,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/67/38+5Np,"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",38+5Np,,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/67/39+5Np,"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",39+5Np,,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/67/(40+5Np)-(43+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(40+5Np)-(43+5Np),,Valor ajustado de la segunda superficie especificada,,,,,Operational,Original
grib2/4/67/(44+5Np)-(45+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(44+5Np)-(45+5Np),,Año - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/67/(46+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(46+5Np),,Mes - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/67/(47+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(47+5Np),,Día - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/67/(48+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(48+5Np),,Hora - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/67/(49+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(49+5Np),,Minuto - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/67/(50+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(50+5Np),,Segundo - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/67/(51+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(51+5Np),,n - Número de especificaciones para los intervalos de tiempo que describen los intervalos de tiempo empleados para calcular el campo procesado estadísticamente,,,,,Operational,Original
grib2/4/67/(52+5Np)-(55+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(52+5Np)-(55+5Np),,Número total de valores de datos faltantes e el cálculo estadístico,,,,,Operational,Original
grib2/4/67//2,"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",,,(56+5Np)-(67+5Np)   Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/67/(56+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(56+5Np),,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el intervalo temporal",(véase la Tabla de cifrado 4.10),,4.10,,Operational,Original
grib2/4/67/(57+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(57+5Np),,Tipo de incremento de tiempo entre campos sucesivos empleado para el cálculo estadístico,(véase la Tabla de cifrado 4.11),,4.11,,Operational,Original
grib2/4/67/(58+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(58+5Np),,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/67/(59+5Np)-(62+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(59+5Np)-(62+5Np),,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/67/(63+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(63+5Np),,Indicador de la unidad de tiempo para el incremento entre los campos sucesivos utilizados,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/67/(64+5Np)-(67+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(64+5Np)-(67+5Np),,"Incremento de tiempo entre campos sucesivos, expresado en la unidad definida por el octeto precedente (véanse las notas 5 y 6)",,,,,Operational,Original
grib2/4/67//3,"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",,,"(68+5Np)-nn   Estos octetos figurarán únicamente si n > 1, donde nn = (55+5Np) + 12 x n",,,,,Operational,Original
grib2/4/67/(68+5Np)-(79+5Np),"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(68+5Np)-(79+5Np),,"Mismo contenido que el de los octetos (56+5Np) a (67+5Np), para la etapa siguiente del cálculo",,,,,Operational,Original
grib2/4/67/(80+5Np)-nn,"Modelo de definición del producto 4.67 – Valores promedios, acumulados y/o extremos u otros valores procesados estadísticamente para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de componentes químicos atmosféricos sobre la base de una función de distribución",(80+5Np)-nn,,"Especificaciones adicionales del intervalo de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos (56+5Np) a (67+5Np), repetido en caso necesario",,,,,Operational,Original
