ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/9/56-59,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,56-59,4,Número total de los valores faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/9//1,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,,,60-71  Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/9/60,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,60,1,Cálculo estadístico empleado para calcular el campo procesado a partir del campo a cada incremento de tiempo durante el intervalo de tiempo,(véase la Tabla de cifrado 4.10),,4.10,,Operational,Original
grib2/4/9/61,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,61,1,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo esta- dístico,(véase la Tabla de cifrado 4.11),,4.11,,Operational,Original
grib2/4/9/62,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,62,1,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/9/63-66,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,63-66,4,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/9/67,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,67,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/9/68-71,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,68-71,4,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",(véanse las notas 3 y 4),"7,95",,,Operational,Original
grib2/4/9//2,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,,,"72-nn  Estos octetos figuran en el mensaje únicamente si n>1, donde nn=59+12 x n",,,,,Operational,Original
grib2/4/9/72-83,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,72-83,12,"Mismo contenido que el de los octetos 60 a 71, para la etapa siguiente del cálculo",,,,,Operational,Original
grib2/4/9/84-nn,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,84-nn,,"Especificaciones de los intervalos de tiempo suplementarios, incluidos en función del valor de n. El contenido es el mismo que el de los octetos 60 a 71, repetidos en caso necesario",,,,,Operational,Original
