ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/73/29,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",29,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/73/30-33,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",30-33,4,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/73/34,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",34,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/73/35,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",35,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/73/36-39,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",36-39,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,Original
grib2/4/73/40,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",40,1,Tipo de predicción por conjuntos,(véase la Tabla de cifrado 4.6),,4.6,,Operational,Original
grib2/4/73/41,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",41,1,Número de la perturbación,,,,,Operational,Original
grib2/4/73/42,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",42,1,Número de predicciones en el conjunto,,,,,Operational,Original
grib2/4/73/43-44,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",43-44,2,Año del final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/73/45,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",45,1,Mes del final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/73/46,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",46,1,Día del final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/73/47,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",47,1,Hora del final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/73/48,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",48,1,Minuto del final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/73/49,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",49,1,Segundo del final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/73/50,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",50,1,n - Número de las especificaciones para los intervalos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,Original
grib2/4/73/51-54,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",51-54,4,Número total de los valores faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/73//1,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,55-66 Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen los cálculos estadísticos,,,,,Operational,Original
grib2/4/73/55,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",55,1,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el período temporal",(véase la Tabla de cifrado 4.10),,4.10,,Operational,Original
grib2/4/73/56,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",56,1,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo esta- dístico,(véase la Tabla de cifrado 4.11),,4.11,,Operational,Original
grib2/4/73/57,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",57,1,Indicador de la unidad de tiempo empleada para el intervalo temporal para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/73/58-61,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",58-61,4,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto anterior",,,,,Operational,Original
grib2/4/73/62,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",62,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/73/63-66,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",63-66,4,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad definida por el octeto anterior",(véanse las notas 6 y 7),"7,102",,,Operational,Original
grib2/4/73//2,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,"67-nn  Estos octetos figuran en el mensaje únicamente si n > 1, donde nn = 54 + 12 x n",,,,,Operational,Original
grib2/4/73/67-78,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",67-78,12,"Mismo contenido que el de los octetos 55 a 66, para la etapa siguiente del cálculo",,,,,Operational,Original
grib2/4/73/79-nn,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",79-nn,,"Especificaciones de los intervalos de tiempo suplementarios, incluidos en función del valor de n. El contenido es el mismo que el de los octetos 55 a 66, repetidos en caso necesario.",,,,,Operational,Original
