ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/82/27,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",27,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,Original
grib2/4/82/28,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",28,1,Identificador del proceso de producción del análisis o de la predicción (definido por el centro de origen),,,,,Operational,Original
grib2/4/82/29-30,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",29-30,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),,,,Operational,Original
grib2/4/82/31,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",31,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,Original
grib2/4/82/32,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",32,1,Indicador de la unidad del lapso de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/82/33-36,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",33-36,4,Hora de la predicción expresada en la unidad definida por el octeto 31,(véase la nota 2),,,,Operational,Original
grib2/4/82/37,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",37,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/82/38,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",38,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/82/39-42,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",39-42,4,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/82/43,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",43,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/82/44,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",44,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/82/45-48,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",45-48,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,Original
grib2/4/82/49-50,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",49-50,2,Año,,,,,Operational,Original
grib2/4/82/51,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",51,1,Mes,,,,,Operational,Original
grib2/4/82/52,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",52,1,Día,,,,,Operational,Original
grib2/4/82/53,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",53,1,Hora,,,,,Operational,Original
grib2/4/82/54,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",54,1,Minuto,,,,,Operational,Original
grib2/4/82/55,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",55,1,Segundo,,,,,Operational,Original
grib2/4/82/56,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",56,1,n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,Original
grib2/4/82/57-60,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",57-60,4,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/82//1,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",,,61-72  Especificación del lapso de tiempo más remoto (o lapso de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/82/61,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",61,1,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el lapso de tiempo",(véase la Tabla de cifrado 4.10),,4.10,,Operational,Original
grib2/4/82/62,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",62,1,Tipo de incremento de tiempo entre campos sucesivos empleado en el cálculo estadístico,(véase la Tabla de cifrado 4.11),,4.11,,Operational,Original
grib2/4/82/63,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",63,1,Indicador de la unidad de tiempo empleada para el lapso de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/82/64-67,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",64-67,4,"Duración del lapso de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/82/68,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",68,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos utilizados,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/82/69-72,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",69-72,4,Incremento de tiempo entre campos sucesivos en unidades definidas por el octeto precedente,(véanse las notas 3 y 4),,,,Operational,Original
grib2/4/82//2,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",,,"73-nn  Estos octetos se incluyen solo si n > 1, donde nn = 60 + 12 x n",,,,,Operational,Original
grib2/4/82/73-84,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",73-84,12,Mismo contenido que el de los octetos 61 a 72 para la etapa siguiente del cálculo,,,,,Operational,Original
grib2/4/82/85-nn,"Modelo de definición del producto 4.82 - Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal, durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",85-nn,,"Especificaciones adicionales del lapso de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos 61 a 72, repetido en caso necesario",,,,,Operational,Original
