ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/46/27,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",27,1,Identificador del proceso de producción del análisis o de la predicción (definido por el centro de origen),,,,,Operational,Original
grib2/4/46/28-29,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",28-29,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),33,,,Operational,Original
grib2/4/46/30,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",30,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,Original
grib2/4/46/31,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",31,1,Indicador de la unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/46/32-35,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",32-35,4,"Hora de la predicción, en unidades definidas mediante el octeto 31",(véase la nota 2),111,,,Operational,Original
grib2/4/46/36,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",36,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/46/37,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",37,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/46/38-41,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",38-41,4,Valor a escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/46/42,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",42,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/46/43,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",43,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/46/44-47,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",44-47,4,Valor a escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/46/48-49,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",48-49,2,Año - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/46/50,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",50,1,Mes - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/46/51,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",51,1,Día - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/46/52,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",52,1,Hora - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/46/53,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",53,1,Minuto - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/46/54,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",54,1,Segundo - Final del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/46/55,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",55,1,n - Número de las especificaciones que describen los intervalos de tiempo empleados para el cálculo estadístico del campo,,,,,Operational,Original
grib2/4/46/56-59,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",56-59,4,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/46//1,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",,,60-71  Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/46/60,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",60,1,Proceso estadístico empleado para calcular el campo procesado a partir del campo a cada incremento de tiempo durante el intervalo temporal,(véase la Tabla de cifrado 4.10),,4.10,,Operational,Original
grib2/4/46/61,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",61,1,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo esta- dístico,(véase la Tabla de cifrado 4.11),,4.11,,Operational,Original
grib2/4/46/62,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",62,1,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/46/63-66,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",63-66,4,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/46/67,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",67,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/46/68-71,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",68-71,4,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",(véanse las notas 3 y 4),"7,104",,,Operational,Original
grib2/4/46//2,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",,,"72-nn  Estos octetos figurarán únicamente si n > 1, donde nn = 59 + 12 x n",,,,,Operational,Original
grib2/4/46/72-83,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",72-83,12,"Mismo contenido que el de los octetos 60 a 71, para la etapa siguiente del cálculo",,,,,Operational,Original
grib2/4/46/84-nn,"Modelo de definición del producto 4.46 – Valores promedios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo respecto de aerosoles",84-nn,,"Especificaciones adicionales del intervalo de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos 60 a 71, repetido en caso necesario.",,,,,Operational,Original
