ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/11/46-49,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",46-49,,Número total de los valores faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/11//1,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,50-61 Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/11/50,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",50,,Cálculo estadístico empleado para calcular el campo procesado a partir del campo incremento de tiempo durante el intervalo de tiempo,(véase la Tabla de cifrado 4.10),,,,Operational,Original
grib2/4/11/51,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",51,,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo estadístico (véase la Tabla de cifrado 4.11),,,,,Operational,Original
grib2/4/11/52,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",52,,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,,,Operational,Original
grib2/4/11/53-56,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",53-56,,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/11/57,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",57,,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,,,Operational,Original
grib2/4/11/58-61,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",58-61,,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",véase las notas 3 y 4,,,,Operational,Original
grib2/4/11//2,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,"62–nn Estos octetos figuran en el mensaje únicamente si n>1, donde nn = 49+12 x n",,,,,,Original
grib2/4/11/62-73,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",62–73,,"Mismo contenido que el de los octetos 50 a 61, para la etapa siguiente del cálculo",,,,,,Original
grib2/4/11/74-nn,"Modelo de definición del producto 4.11 — Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",74–nn,,"Especificaciones de los intervalos de tiempo suplementarios, incluidos en función del valor de n. El contenido es el mismo que el de los octetos 50 a 61, repetidos en caso necesario",,,,,,Original
