ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/47/28-29,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",28-29,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),33,,,Operational,Original
grib2/4/47/30,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",30,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,Original
grib2/4/47/31,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",31,1,Indicador de la unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/47/32-35,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",32-35,4,"Hora de la predicción, en unidades definidas mediante el octeto 31",(véase la nota 2),111,,,Operational,Original
grib2/4/47/36,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",36,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/47/37,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",37,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/47/38-41,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",38-41,4,Valor a escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/47/42,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",42,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/47/43,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",43,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/47/44-47,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",44-47,4,Valor a escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/47/48,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",48,1,Tipo de predicción de conjunto,(véase la Tabla de cifrado 4.6),,4.6,,Operational,Original
grib2/4/47/49,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",49,1,Número de la perturbación,,,,,Operational,Original
grib2/4/47/50,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",50,1,Número de previsiones en el conjunto,,,,,Operational,Original
grib2/4/47/51-52,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",51-52,2,Año de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/47/53,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",53,1,Mes de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/47/54,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",54,1,Día de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/47/55,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",55,1,Hora de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/47/56,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",56,1,Minuto de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/47/57,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",57,1,Segundo de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/47/58,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",58,1,n - Número de las especificaciones que describen los intervalos de tiempo empleados para el cálculo estadístico del campo,,,,,Operational,Original
grib2/4/47/59-62,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",59-62,4,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/47//1,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",,,63-74     Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/47/63,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",63,1,Proceso estadístico empleado para calcular el campo procesado a partir del campo a cada incremento de tiempo durante el intervalo temporal,(véase la Tabla de cifrado 4.10),,4.10,,Operational,Original
grib2/4/47/64,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",64,1,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo estadístico,(véase la Tabla de cifrado 4.11),,4.11,,Operational,Original
grib2/4/47/65,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",65,1,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/47/66-69,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",66-69,4,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/47/70,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",70,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/47/71-74,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",71-74,4,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",(véanse las notas 3 y 4),"7,107",,,Operational,Original
grib2/4/47//2,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",,,"75-nn     Estos octetos figurarán únicamente si n > 1, donde nn = 62 + 12 x n",,,,,Operational,Original
grib2/4/47/75-86,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",75-86,12,"Mismo contenido que el de los octetos 63 a 74, para la etapa siguiente del cálculo",,,,,Operational,Original
grib2/4/47/87-nn,"Modelo de definición del producto 4.47 – Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, para aerosoles",87-nn,,"Especificaciones adicionales del intervalo de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos 63 a 74, repetido en caso necesario",,,,,Operational,Original
