ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/8/25-28,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",25-28,,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/8/29,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",29,,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,,,Operational,Original
grib2/4/8/30,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",30,,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/8/31-34,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",31-34,,Valor ajustado de la segunda superficie especificada,,,,,Operational,Original
grib2/4/8/35-36,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",35-36,,Año,,,,,Operational,Original
grib2/4/8/37,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",37,,Mes,,,,,Operational,Original
grib2/4/8/38,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",38,,Día,,,,,Operational,Original
grib2/4/8/39,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",39,,Hora,,,,,Operational,Original
grib2/4/8/40,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",40,,Minuto,,,,,Operational,Original
grib2/4/8/41,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",41,,Segundo,,,,,Operational,Original
grib2/4/8/42,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",42,,Número de las especificaciones que describen los intervalos de tiempo empleados para el cálculo estadístico del campo,,,,,Operational,Original
grib2/4/8/43-46,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",43-46,,Número total de los valores de los datos faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/8//1,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",,,47-58    Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/8/47,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",47,,Cálculo estadístico empleado para calcular el campo procesado a partir del campo a cada incremento de tiempo durante el intervalo de tiempo,(véase la Tabla de cifrado 4.10),,,,Operational,Original
grib2/4/8/48,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",48,,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo estadístico,(véase la Tabla de cifrado 4.11),,,,Operational,Original
grib2/4/8/49,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",49,,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,,,Operational,Original
grib2/4/8/50-53,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",50-53,,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/8/54,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",54,,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,,,Operational,Original
grib2/4/8/55-58,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",55-58,,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",(véase las notas 3 y 4),,,,Operational,Original
grib2/4/8//2,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",,,"59-nn  Estos octetos figuran en el mensaje únicamente si n>1, donde nn = 46+12 x n",,,,,Operational,Original
grib2/4/8/59-70,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",59-70,,"Mismo contenido que el de los octetos 47 a 58, para la etapa siguiente del cálculo",,,,,Operational,Original
grib2/4/8/71-nn,"Valores medios, acumulados y/o extremos, u otros obtenidos por cálculo estadístico, para una superficie o una capa horizontal durante un intervalo de tiempo continuo o no",71-nn,,"Especificaciones de los intervalos de tiempo suplementarios, incluidos en función del valor de n. El contenido es el mismo que el de los octetos 47 a 58, repetidos en caso necesario",,,,,Operational,Original
